p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff
4,0.0,6,6364,4752,Marrakech,09/04/2018,1,-0.18990830607531836,0.8924345493464708,0.8581652158844775,0.10509409003598735,0.9511128807153402,0.0,0.20830760897371103,-0.14682856132659072,1.3580962150407363,1.0317745232442563,1.0520732503868275,1.0657344292650137
3,0.0,9,4664,5303,Marrakech,09/04/2018,1,-0.39441288808506686,-0.7574913907254325,0.6617031107308893,0.4900883744624711,0.01621498418288721,-0.8789008394862354,-0.7546989508638039,0.8375371206331684,0.4873314974128466,-0.3876499915714295,-0.18708156166913043,-0.1722106138152845
10,0.0,3,5438,26007,Houston,09/04/2018,1,-0.9139724890010112,-0.15357626172181046,0.46232999559965715,0.5177996099899688,0.28930815961198364,0.7019927145561902,1.144377614262301,0.5673372315546426,0.8068142749833238,-0.09538797925630595,0.1215733599316486,0.12878417371640996
3,0.0,4,4664,6364,Marrakech,09/04/2018,1,-0.149462430247121,-0.6413394268107425,0.005677359389328014,0.48446677343332933,-0.10052841202776999,0.0,-0.6365527890285618,0.6882557201333821,-0.529528777882361,-0.5195911280523651,-0.31889512138837983,-0.3051257852876016
10,0.0,8,5438,5801,Houston,09/04/2018,1,-1.052788638064185,0.5273249625745979,0.43940330994777627,-0.5046071908704844,-0.05060966926970652,-0.057935275568526345,0.4009721679347151,0.9355082047289011,-0.2093393595018945,0.36360934981036486,0.15711332257685184,0.14217757202545395
5,0.0,14,5564,5528,Antalya,25/06/2018,1,-0.201385066465141,-0.5392453465989131,0.46564006211834424,0.3222794645367588,0.04202541002263166,-0.5481274208498382,-0.3197295374749342,0.6030661070957678,-1.078392767329833,-0.26038217770984423,-0.13400537515540314,-0.11865040958660511
20,0.0,9,5986,5644,Antalya,25/06/2018,1,0.7465609479031815,-1.524289814608557,-0.32877949253446376,1.649328216535622,0.24177527797734455,1.1919257979293754,-1.5451864280034564,-0.3907253997920272,-0.47518760431796814,-1.1371760905959,-0.5085065021374976,-0.4139808056603696
16,0.0,1,6364,4913,Eastbourne,25/06/2018,1,0.26372754557522116,-0.3152820278713869,2.2980435664609797,-0.07112673468497062,0.7858412001436983,2.1626051873393255,-1.5243460924453796,-1.9670160650309219,-0.7964293002981814,0.9585689105353385,0.9577438857355984,0.9173971033997612
12,0.0,7,5055,3970,Eastbourne,25/06/2018,1,0.536650979835966,-0.1072704753489776,0.3549610338568256,-0.5946303530563756,-0.41765601852958417,0.820027621686401,0.27040670928429833,-1.4650398579293953,0.938066381780458,0.1475831804119382,-0.06481232816198186,-0.11026907689149369
10,0.0,14,5718,5209,Antalya,25/06/2018,1,0.565312350914718,-0.055931363776401684,0.02876850861216524,-0.9292152031336001,-0.6126932993315988,-0.5140205674168276,0.5299976559146775,0.22445785007354405,0.2098873899487937,0.09484389881580925,-0.28448716126397516,-0.30660538437824775
10,0.0,16,6196,4269,Antalya,25/06/2018,1,0.1622537953800321,-0.2612512010574302,-0.6024648345797087,-0.45966494001403646,-0.7051535986221052,-0.13892860296571588,0.3522191664141111,0.6563531925781615,-0.5084764746951336,-0.4265217166959054,-0.6158030964413739,-0.6199138516913104
20,1.0,14,33215,11549,Eastbourne,25/06/2018,1,0.9231890547955701,0.25229312486491723,-0.07074154804214007,-0.6161762614628157,-0.18052118423351168,0.24220893772538574,0.4043199962230627,0.17362522214614884,-0.029329558626922478,0.3095386983736628,0.0463903570004474,0.04062424438484398
16,0.0,21,4994,5438,Eastbourne,25/06/2018,1,0.26867164252797626,-0.6295636435722008,-0.46291430058460914,-0.24382373526786025,-0.6584699250680143,-1.353312983831564,-0.28358302068630287,-0.49445643661777755,-0.04255140985467602,-0.626213032424165,-0.7283955371530677,-0.7244049395243011
15,0.0,16,5918,5571,Antalya,25/06/2018,1,-1.296387600791967,-0.7260249244527623,-0.5179374444630942,-0.7289274951237183,-1.4406496270358695,-0.531962200391156,-0.025998005797593014,2.4629248946464632,0.22677177388637826,-0.9697730390181266,-1.27378865174546,-1.2732296265636702
14,0.0,15,4198,4894,Antalya,25/06/2018,1,-0.4539901968833858,0.021370935866444323,0.09890023751262333,0.06957104788393469,0.027636627211337687,0.11366987871966441,-0.5834863246107644,1.5669753847269137,-0.10360993317531628,-0.042345585447953686,-0.014246999542014806,-0.01190187960454968
7,0.0,14,5349,4914,Eastbourne,25/06/2018,1,-0.1924456964089669,-0.9581599918591438,-1.808726274108833,0.6882353875235087,-0.9340721579140852,-1.0021780044114992,-0.07975853648636572,-0.002338974516342454,-0.5123857691058944,-1.565322922119759,-1.2619170124061165,-1.2515722359643324
