p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff
15,0.0,27,5044,4728,Tokyo,01/10/2018,0,-0.040119101840336846,-0.0855197928989373,-0.038566630799001134,0.007011772410054573,-0.02134040930776515,-0.3045358297751265,-0.49670597820112394,0.18233309810849854,-0.04301191795137882,-0.07706452208394232,-0.04700801346309613,-0.07005274967388775
3,0.0,14,44884,4291,Beijing,01/10/2018,0,-0.0422738335512467,-0.06225910401761725,-0.02285818655176819,0.007284756058155151,-0.012902054926437367,-0.3321494152520694,0.1457717445165328,0.17877721056435267,-0.026720999368156417,-0.05366463494286333,-0.031131570670806186,-0.04637987888470818
15,0.0,19,9719,26011,Tokyo,01/10/2018,0,0.0175317611382938,-0.03268281203518919,0.013723020271983355,-0.011489572893770394,-0.011396014501119822,-0.4087714891392011,-0.1290975229850222,-0.0437353583034325,-0.05218677701508767,-0.011591173344083994,-0.01520493205394069,-0.02308074623785439
20,0.0,25,4789,4269,Beijing,01/10/2018,0,0.01644173261605686,-0.016164851423135396,-0.03162420993765752,-0.009296441546791212,-0.013208634929274043,-0.022804478095589997,0.009542654267748474,0.01373881162403695,-0.060296082102429205,-0.01792695414634815,-0.01819409761744578,-0.027223395693139377
12,0.0,28,6044,5918,Beijing,01/10/2018,0,0.057846181631350024,0.049445583533645476,-0.011528650809303986,-0.010270487354448354,0.00655282299099702,-0.25041957627391254,0.17924782638705355,-0.07169406211566309,0.03186940974577823,0.03627319167333265,0.01804813815328221,0.026002704318884295
17,0.0,11,5801,5763,Beijing,01/10/2018,0,-0.032763746926307236,-0.017425627570204383,-0.03213448243080125,0.01697493150629803,0.0017372095735077586,-0.10593174312841824,0.032998076938284715,-0.11759705681789176,-0.03564680749949134,-0.030074149487905988,-0.009485427563224846,-0.013099217981607958
20,0.0,19,5166,5670,Tokyo,01/10/2018,0,0.01852100909121457,-0.13222892315417623,-0.05520901319386995,0.000454557317475901,-0.03276767782098833,-0.2154828019422319,-0.9849091151576097,-0.1026599625658021,-0.005166658084367781,-0.09900157802562815,-0.06665606499379712,-0.09854702070815224
2,0.0,1,45106,644,Davis Cup WG,02/02/2018,0,0.08133253301320531,-0.04275286757038588,-0.11473272490221642,0.02042950773950636,-0.002619047619047632,0.0,-0.4936886395511922,0.07293127629733523,-0.11805555555555558,-0.050120048019207775,-0.02027697845279519,-0.02969054027970141
3,0.0,1,5515,6387,Davis Cup WG,02/02/2018,0,-0.10294033685412507,-0.06627275630788887,-0.009803921568627527,-0.02236186933829265,-0.038580246913580196,0.0,-1.03743961352657,0.0012077294685990947,0.00579150579150578,-0.07085355409648864,-0.0602660477661589,-0.0932154234347813
1,0.0,2,5565,6418,Davis Cup WG,02/02/2018,0,-0.12251425392852178,0.1331043956043957,-0.009041095890410966,-0.02036319612590798,-0.010225184425049272,0.0,0.2982456140350878,0.06578947368421056,0.2670807453416149,0.04269225420664713,0.01706349711419597,0.02232905808073915
3,0.0,2,33215,6418,Davis Cup WG,02/02/2018,0,-0.06010578998553118,0.18417582417582434,0.08806451612903204,-0.0234161490683229,0.02212248900138869,0.0,0.29411764705882354,0.06372549019607843,0.15207373271889407,0.13323371047700372,0.074476964534882,0.10981756140868083
3,0.0,2,4894,4752,Davis Cup WG,02/02/2018,0,-0.07034431691965948,0.03342284651931415,0.007924203273040498,0.01115893511876298,0.010934155458292016,0.0,0.4212962962962964,0.07870370370370369,0.18945868945868943,0.012032580525731196,0.014840389218840955,0.023191515644494176
3,0.0,2,4894,5166,Davis Cup WG,02/02/2018,0,0.04576315445880663,0.10345308685036625,0.002178649237472685,-0.01158997026863473,0.016016575004519917,0.0,0.3715651135005974,-0.08661887694145762,0.031216931216931254,0.07089698394046218,0.0409778401572819,0.05930701367182743
2,0.0,2,5902,5067,Davis Cup WG,02/02/2018,0,-0.11195767195767192,-0.07660292463442075,0.08768328445747803,0.026554802955665036,0.001249668922010061,0.0,-0.18541666666666667,0.24166666666666667,0.2152690863579474,-0.042920634920634804,-0.011977109234498406,-0.016365831964969872
1,0.0,1,5370,5324,Sydney Outdoor,08/01/2018,0,0.07889851485148514,-0.1201079622132254,-0.1355311355311355,0.018903993203058578,-0.03237259816207183,0.0,-0.3090909090909091,-0.17575757575757572,0.06349206349206349,-0.1107673267326732,-0.06027829710541138,-0.09186333352961461
1,0.0,1,4994,4914,Sydney Outdoor,08/01/2018,0,0.014909638554216897,0.03787234042553189,-0.06060606060606066,0.04444078224566028,0.031967213114754145,0.0,0.01904761904761898,-0.014285714285714263,-0.06730769230769229,0.00060240963855418,0.0292989691131037,0.04504319188421446
1,0.0,1,5801,11176,Auckland,08/01/2018,0,-0.16633426406063023,-0.09666666666666668,-0.31550802139037437,0.05865449628127117,-0.019149607541513736,0.0,-0.5220588235294118,0.19117647058823528,-0.17482517482517473,-0.2165935380933387,-0.11677027109758664,-0.15793904181206753
1,0.0,1,4269,45106,Sydney Outdoor,08/01/2018,0,-0.1129078014184397,-0.05861526357199054,0.02941176470588236,0.025312096427034025,0.004345500735392416,0.0,0.2946428571428571,0.04464285714285715,0.22222222222222227,-0.05148936170212759,-0.018947344318150594,-0.02617726527509357
1,0.0,1,5515,5986,Sydney Outdoor,08/01/2018,0,0.142948717948718,0.012413108242303905,0.2338308457711442,-0.03379224030037542,0.031821412418427286,0.0,-0.11666666666666664,-0.15000000000000002,-0.10370370370370374,0.14230769230769236,0.07349571579859449,0.10851545200731694
7,0.0,10,6030,11769,Davis Cup G1,06/04/2018,0,-0.0080721084825226,-0.10731351468140349,-0.08765019314504335,0.009785478762978861,-0.027015648806678838,-0.4806128725516279,-0.5684965505072155,0.01964425605781403,-0.13330333916845483,-0.10174791939021754,-0.06140459484104832,-0.09196244062723868
10,-1.0,11,11769,6029,Davis Cup G1,06/04/2018,0,0.08288625197975896,0.03773938956165945,0.0429029952728327,-0.043840559479200514,-0.009586079201631792,-0.0425766183480909,0.4405460000146693,-0.041630657796396936,0.07320565688127034,0.057571052194865135,0.011221742618355457,0.013730492715664608
1,0.0,2,11769,4914,Australian Open,15/01/2018,0,-0.03381360332294914,0.07331730769230771,0.05309346204475651,0.033653846153846145,0.04248277927523203,0.0,0.12895927601809964,-0.01583710407239819,0.04999999999999993,0.05964434060228452,0.06055233545011579,0.09329818675613066
1,0.0,2,6418,5349,Australian Open,15/01/2018,0,0.041141969984474724,-0.02916507815478453,-0.15465587044534418,0.0030679933665009873,-0.016341454314815484,0.0,0.09999999999999998,0.12307692307692308,-0.27536231884057977,-0.06115232016560279,-0.038696546592550285,-0.058084326799101915
2,0.0,2,3893,5986,Australian Open,15/01/2018,0,0.17545282508786153,-0.011111111111111072,0.03267477203647412,-0.019382192610539084,0.011819414842084819,0.0,-0.2981366459627329,-0.1635610766045548,-0.15567567567567564,0.05195097774173196,0.02379827802265877,0.03256878513119288
1,0.0,2,4887,5231,Australian Open,15/01/2018,0,0.06666666666666665,-0.14383215369059654,0.04483430799220267,-0.05733418367346943,-0.05640124902419985,0.0,0.30740740740740746,0.14074074074074078,0.23846153846153834,-0.05119047619047623,-0.06733517067541311,-0.10852465986394566
1,0.0,1,4544,5044,Australian Open,15/01/2018,0,-0.007814407814407787,-0.10405485986881335,-0.044205495818399054,0.0128571428571429,-0.02314984549311261,0.0,1.1875,0.125,-0.2063492063492064,-0.08937728937728939,-0.04839560439560442,-0.07652014652014652
1,0.0,1,5644,4467,Australian Open,15/01/2018,0,-0.060983397190293664,0.1674528301886793,0.11048951048951045,0.01041666666666674,0.055405405405405395,0.0,0.30718954248366015,0.13725490196078427,-0.2303921568627451,0.11909323116219667,0.0856647775649213,0.12950989782886335
1,0.0,2,5630,4180,Australian Open,15/01/2018,0,0.18999151823579308,-0.018181818181818188,0.1296296296296296,-0.022265023112480686,0.013008701766722308,0.0,-0.6984126984126984,-0.3809523809523809,-0.06666666666666665,0.09974554707379146,0.04664725924009139,0.07748052396131067
