match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,o_matches,p_sv_gms
168896,Paris Masters,2018,12,29/10/2018,M,H,R64,3,4868,40.0,1934,4269,27.0,2007,,32.0,35.0,62.0,62.0,23.0,26.0,13.0,17.0,10.0,9.0,7.0,4.0,4.0,4.0,7.0,5.0,0,1,10.0
168897,Paris Masters,2018,12,29/10/2018,M,H,R32,3,5303,48.0,1888,4920,2.0,2410,,35.0,42.0,57.0,74.0,25.0,31.0,6.0,16.0,4.0,6.0,2.0,3.0,4.0,9.0,8.0,10.0,0,1,9.0
168898,Paris Masters,2018,12,29/10/2018,M,H,R32,3,26578,16.0,2052,5986,52.0,1879,,26.0,35.0,56.0,52.0,14.0,24.0,15.0,11.0,2.0,1.0,3.0,1.0,3.0,0.0,8.0,2.0,0,1,9.0
168899,Paris Masters,2018,12,29/10/2018,M,H,R32,3,5131,25.0,2047,5763,10.0,2082,,48.0,41.0,68.0,76.0,34.0,32.0,11.0,17.0,3.0,13.0,0.0,6.0,3.0,2.0,6.0,4.0,0,1,11.0
168900,Paris Masters,2018,12,29/10/2018,M,H,R32,3,4259,43.0,2000,5220,7.0,2144,,34.0,35.0,54.0,55.0,19.0,28.0,12.0,10.0,5.0,8.0,1.0,1.0,2.0,0.0,5.0,1.0,0,1,9.0
168903,Paris Masters,2018,12,29/10/2018,M,H,R32,3,5166,46.0,1919,5442,11.0,2184,,41.0,39.0,66.0,65.0,33.0,30.0,10.0,18.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0,1,11.0
168904,Paris Masters,2018,12,29/10/2018,M,H,R32,3,5918,22.0,1985,4728,6.0,2162,,54.0,73.0,103.0,106.0,43.0,63.0,30.0,17.0,6.0,18.0,7.0,4.0,2.0,3.0,3.0,3.0,0,1,16.0
168905,Paris Masters,2018,12,29/10/2018,M,H,R32,3,5055,54.0,1924,4544,9.0,2079,,80.0,69.0,119.0,90.0,54.0,61.0,24.0,16.0,2.0,33.0,1.0,1.0,7.0,1.0,8.0,1.0,0,1,16.0
168906,Paris Masters,2018,12,29/10/2018,M,H,R32,3,5044,39.0,1887,11547,18.0,2074,RET,18.0,15.0,38.0,30.0,8.0,11.0,5.0,9.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,2.0,0,1,5.0
168907,Paris Masters,2018,12,29/10/2018,M,H,R32,3,3852,71.0,1953,6029,19.0,1996,,55.0,57.0,111.0,93.0,44.0,42.0,25.0,19.0,19.0,2.0,3.0,2.0,12.0,4.0,15.0,6.0,0,1,16.0
168908,Paris Masters,2018,12,29/10/2018,M,H,R32,3,26011,44.0,1912,644,5.0,2160,,40.0,36.0,76.0,72.0,26.0,28.0,16.0,17.0,4.0,4.0,4.0,5.0,9.0,8.0,13.0,10.0,0,1,10.0
168909,Paris Masters,2018,12,29/10/2018,M,H,R32,3,4467,31.0,1978,6219,8.0,2139,,26.0,31.0,51.0,59.0,13.0,24.0,12.0,12.0,3.0,4.0,1.0,3.0,1.0,0.0,6.0,2.0,0,1,9.0
168910,Paris Masters,2018,12,29/10/2018,M,H,R32,3,6407,17.0,2069,6418,13.0,2095,,36.0,37.0,64.0,52.0,28.0,35.0,11.0,6.0,4.0,6.0,5.0,1.0,2.0,2.0,4.0,2.0,0,1,10.0
168911,Paris Masters,2018,12,29/10/2018,M,H,R32,3,4752,28.0,2043,6044,23.0,1862,,33.0,41.0,62.0,59.0,18.0,30.0,16.0,10.0,6.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,0,1,9.0
168912,Paris Masters,2018,12,29/10/2018,M,H,R32,3,4269,27.0,2015,4291,55.0,1853,,60.0,62.0,95.0,104.0,46.0,44.0,16.0,21.0,6.0,5.0,6.0,4.0,5.0,10.0,7.0,13.0,0,1,14.0
168913,Paris Masters,2018,12,29/10/2018,M,H,R16,3,5986,52.0,1897,4920,2.0,2411,RET,28.0,18.0,46.0,28.0,15.0,13.0,7.0,7.0,0.0,1.0,4.0,0.0,5.0,0.0,8.0,0.0,0,1,5.0
168914,Paris Masters,2018,12,29/10/2018,M,H,R16,3,5763,10.0,2091,5220,7.0,2150,,55.0,42.0,87.0,71.0,37.0,35.0,14.0,14.0,7.0,8.0,1.0,2.0,13.0,4.0,15.0,5.0,0,1,11.0
168915,Paris Masters,2018,12,29/10/2018,M,H,R16,3,4921,14.0,2051,3819,3.0,2384,,32.0,27.0,69.0,54.0,22.0,22.0,15.0,16.0,2.0,8.0,6.0,2.0,3.0,4.0,7.0,5.0,0,1,10.0
168916,Paris Masters,2018,12,29/10/2018,M,H,R16,3,4728,6.0,2167,5442,11.0,2188,,33.0,29.0,52.0,51.0,26.0,25.0,11.0,15.0,12.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0,1,10.0
168917,Paris Masters,2018,12,29/10/2018,M,H,R16,3,4544,9.0,2085,11547,18.0,2079,,80.0,66.0,118.0,100.0,67.0,61.0,19.0,22.0,19.0,11.0,4.0,3.0,4.0,0.0,5.0,0.0,0,1,17.0
168918,Paris Masters,2018,12,29/10/2018,M,H,R16,3,6029,19.0,2005,644,5.0,2164,,37.0,38.0,61.0,58.0,22.0,32.0,12.0,8.0,5.0,7.0,2.0,3.0,3.0,4.0,6.0,4.0,0,1,9.0
168919,Paris Masters,2018,12,29/10/2018,M,H,R16,3,6418,13.0,2104,6219,8.0,2145,,57.0,43.0,95.0,88.0,39.0,33.0,16.0,28.0,8.0,14.0,1.0,2.0,4.0,0.0,9.0,2.0,0,1,16.0
168920,Paris Masters,2018,12,29/10/2018,M,H,R16,3,4291,55.0,1872,6044,23.0,1881,,21.0,26.0,45.0,41.0,13.0,23.0,10.0,9.0,2.0,6.0,6.0,2.0,3.0,0.0,7.0,0.0,0,1,8.0
168921,Paris Masters,2018,12,29/10/2018,M,H,QF,3,5220,7.0,2158,4920,2.0,2412,,55.0,54.0,83.0,85.0,38.0,37.0,11.0,19.0,8.0,5.0,0.0,5.0,9.0,3.0,13.0,5.0,0,1,13.0
168922,Paris Masters,2018,12,29/10/2018,M,H,QF,3,5442,11.0,2197,3819,3.0,2387,,37.0,29.0,63.0,56.0,21.0,28.0,16.0,16.0,3.0,7.0,0.0,2.0,1.0,1.0,3.0,1.0,0,1,10.0
169010,Doha,2019,309,31/12/2018,B,H,R32,3,22411,1473.0,1500,4198,105.0,1822,,30.0,27.0,57.0,40.0,17.0,22.0,11.0,12.0,6.0,1.0,2.0,0.0,6.0,3.0,10.0,3.0,0,1,8.0
169039,Pune,2019,325,31/12/2018,B,H,R32,3,25960,149.0,1778,6196,89.0,1876,,78.0,47.0,106.0,81.0,50.0,37.0,17.0,20.0,6.0,10.0,3.0,1.0,5.0,3.0,8.0,5.0,0,1,15.0
168981,Adelaide,2019,86,31/12/2018,B,H,R32,3,4914,56.0,1890,45000,131.0,1716,,29.0,25.0,49.0,45.0,18.0,22.0,7.0,12.0,6.0,5.0,2.0,2.0,4.0,1.0,8.0,1.0,0,1,8.0
168980,Adelaide,2019,86,31/12/2018,B,H,R32,3,5888,234.0,1707,4913,240.0,2254,,34.0,39.0,56.0,66.0,23.0,28.0,9.0,16.0,8.0,6.0,2.0,4.0,1.0,4.0,4.0,5.0,0,1,9.0
169009,Doha,2019,309,31/12/2018,B,H,R32,3,4894,50.0,1865,11769,43.0,1885,,74.0,87.0,107.0,124.0,54.0,59.0,19.0,24.0,12.0,12.0,5.0,1.0,4.0,7.0,7.0,9.0,0,1,17.0
169038,Pune,2019,325,31/12/2018,B,H,R32,3,27835,86.0,1751,25609,91.0,1792,,67.0,64.0,99.0,110.0,49.0,48.0,14.0,31.0,9.0,2.0,3.0,7.0,3.0,6.0,6.0,6.0,0,1,14.0
169008,Doha,2019,309,31/12/2018,B,H,R32,3,11547,11.0,2136,4526,66.0,2088,,46.0,49.0,67.0,86.0,36.0,36.0,13.0,22.0,6.0,7.0,0.0,1.0,2.0,4.0,3.0,4.0,0,1,11.0
169007,Doha,2019,309,31/12/2018,B,H,R32,3,5070,65.0,1856,5918,21.0,1979,,47.0,33.0,77.0,66.0,26.0,27.0,14.0,16.0,5.0,9.0,2.0,3.0,8.0,2.0,12.0,4.0,0,1,10.0
169037,Pune,2019,325,31/12/2018,B,H,R32,3,5420,98.0,1803,44494,81.0,1792,,42.0,58.0,68.0,78.0,26.0,39.0,13.0,10.0,1.0,4.0,4.0,1.0,5.0,9.0,8.0,10.0,0,1,10.0
168979,Adelaide,2019,86,31/12/2018,B,H,R32,3,45438,147.0,1664,45106,31.0,1918,,31.0,28.0,49.0,43.0,18.0,25.0,4.0,6.0,5.0,1.0,5.0,2.0,4.0,3.0,9.0,4.0,0,1,8.0
169036,Pune,2019,325,31/12/2018,B,H,R32,3,4794,92.0,1834,4619,141.0,1880,,35.0,43.0,54.0,61.0,23.0,31.0,12.0,11.0,7.0,3.0,2.0,1.0,0.0,3.0,3.0,4.0,0,1,10.0
168978,Adelaide,2019,86,31/12/2018,B,H,R32,3,6095,154.0,1577,11415,72.0,1675,,33.0,29.0,64.0,42.0,17.0,23.0,12.0,7.0,1.0,1.0,3.0,2.0,8.0,0.0,13.0,1.0,0,1,7.0
169006,Doha,2019,309,31/12/2018,B,H,R32,3,4311,37.0,1903,25898,68.0,1874,,35.0,30.0,61.0,59.0,22.0,22.0,8.0,18.0,5.0,10.0,2.0,3.0,7.0,3.0,12.0,5.0,0,1,9.0
168977,Adelaide,2019,86,31/12/2018,B,H,R32,3,6409,146.0,1810,4541,239.0,2056,,46.0,41.0,61.0,76.0,34.0,33.0,10.0,20.0,3.0,11.0,0.0,1.0,1.0,2.0,3.0,3.0,0,1,11.0
169005,Doha,2019,309,31/12/2018,B,H,R32,3,5644,60.0,1874,5902,36.0,1918,,34.0,32.0,53.0,54.0,20.0,24.0,8.0,15.0,0.0,1.0,3.0,2.0,6.0,8.0,10.0,8.0,0,1,9.0
169035,Pune,2019,325,31/12/2018,B,H,R32,3,11432,392.0,1580,11485,93.0,1815,,61.0,43.0,93.0,70.0,40.0,37.0,18.0,16.0,6.0,8.0,1.0,2.0,7.0,2.0,9.0,3.0,0,1,12.0
169004,Doha,2019,309,31/12/2018,B,H,R32,3,5986,47.0,1896,4920,1.0,2400,,26.0,26.0,48.0,42.0,17.0,21.0,5.0,11.0,0.0,3.0,2.0,2.0,4.0,0.0,8.0,0.0,0,1,7.0
169034,Pune,2019,325,31/12/2018,B,H,R16,3,11176,25.0,1982,5201,95.0,1941,,35.0,32.0,62.0,63.0,16.0,23.0,15.0,16.0,0.0,8.0,3.0,1.0,3.0,1.0,8.0,4.0,0,1,10.0
168976,Adelaide,2019,86,31/12/2018,B,H,R16,3,6031,63.0,1844,5442,9.0,2184,,36.0,32.0,60.0,56.0,26.0,27.0,8.0,15.0,5.0,7.0,3.0,2.0,4.0,0.0,7.0,0.0,0,1,10.0
169003,Doha,2019,309,31/12/2018,B,H,R16,3,9719,74.0,1789,5718,55.0,1914,,73.0,73.0,108.0,110.0,56.0,57.0,22.0,25.0,14.0,9.0,3.0,2.0,5.0,2.0,6.0,2.0,0,1,16.0
169033,Pune,2019,325,31/12/2018,B,H,R16,3,5528,97.0,1811,3333,100.0,1826,,35.0,36.0,68.0,51.0,28.0,31.0,16.0,13.0,8.0,17.0,3.0,2.0,2.0,0.0,4.0,0.0,0,1,11.0
169002,Doha,2019,309,31/12/2018,B,H,R16,3,4269,28.0,2003,4606,71.0,2061,,75.0,59.0,113.0,89.0,50.0,44.0,16.0,15.0,9.0,3.0,3.0,2.0,10.0,2.0,14.0,5.0,0,1,15.0
168975,Adelaide,2019,86,31/12/2018,B,H,R16,3,5349,38.0,1935,5763,19.0,2087,,37.0,35.0,55.0,63.0,18.0,27.0,10.0,13.0,1.0,6.0,1.0,2.0,3.0,2.0,7.0,4.0,0,1,9.0
169032,Pune,2019,325,31/12/2018,B,H,R16,3,6354,132.0,1806,4291,45.0,1860,,77.0,78.0,112.0,143.0,56.0,59.0,15.0,29.0,20.0,6.0,8.0,6.0,5.0,8.0,9.0,10.0,0,1,17.0
168974,Adelaide,2019,86,31/12/2018,B,H,R16,3,6364,14.0,2036,6020,185.0,1705,,50.0,48.0,75.0,75.0,35.0,41.0,14.0,14.0,7.0,15.0,1.0,0.0,1.0,3.0,2.0,3.0,0,1,11.0
169031,Pune,2019,325,31/12/2018,B,H,R16,3,11553,103.0,1754,4326,847.0,1890,,71.0,81.0,108.0,131.0,46.0,51.0,21.0,29.0,2.0,5.0,1.0,5.0,11.0,16.0,14.0,18.0,0,1,15.0
168973,Adelaide,2019,86,31/12/2018,B,H,R16,3,6387,35.0,2098,4868,40.0,1928,,59.0,58.0,80.0,84.0,48.0,50.0,10.0,17.0,13.0,17.0,6.0,5.0,2.0,2.0,5.0,2.0,0,1,14.0
169000,Doha,2019,309,31/12/2018,B,H,R16,3,5564,116.0,1828,5571,48.0,1943,,61.0,73.0,98.0,100.0,45.0,48.0,16.0,12.0,4.0,8.0,2.0,2.0,4.0,7.0,7.0,12.0,0,1,15.0
168999,Doha,2019,309,31/12/2018,B,H,R16,3,4198,105.0,1826,5131,24.0,2042,,32.0,33.0,49.0,49.0,20.0,25.0,3.0,11.0,2.0,2.0,4.0,0.0,3.0,3.0,7.0,4.0,0,1,8.0
169030,Pune,2019,325,31/12/2018,B,H,R16,3,6196,89.0,1884,5324,52.0,1936,,39.0,22.0,65.0,53.0,22.0,20.0,12.0,17.0,2.0,11.0,3.0,6.0,9.0,3.0,13.0,4.0,0,1,9.0
168972,Adelaide,2019,86,31/12/2018,B,H,R16,3,45000,131.0,1745,5670,18.0,2108,,44.0,46.0,71.0,62.0,28.0,40.0,18.0,10.0,3.0,21.0,0.0,3.0,2.0,0.0,3.0,0.0,0,1,10.0
169029,Pune,2019,325,31/12/2018,B,H,R16,3,25609,91.0,1804,4467,30.0,1972,,66.0,62.0,104.0,107.0,40.0,42.0,19.0,29.0,4.0,9.0,5.0,2.0,7.0,6.0,12.0,6.0,0,1,14.0
168998,Doha,2019,309,31/12/2018,B,H,R16,3,11769,43.0,1895,4526,66.0,2098,,47.0,30.0,70.0,61.0,38.0,28.0,11.0,20.0,9.0,5.0,3.0,1.0,5.0,0.0,6.0,0.0,0,1,11.0
168971,Adelaide,2019,86,31/12/2018,B,H,R16,3,4913,240.0,2255,6407,16.0,2060,,39.0,34.0,60.0,54.0,27.0,27.0,7.0,13.0,6.0,16.0,1.0,2.0,2.0,0.0,6.0,1.0,0,1,10.0
168997,Doha,2019,309,31/12/2018,B,H,R16,3,25898,68.0,1886,5918,21.0,1985,,28.0,36.0,51.0,60.0,19.0,31.0,8.0,8.0,6.0,8.0,4.0,8.0,0.0,2.0,4.0,4.0,0,1,9.0
169028,Pune,2019,325,31/12/2018,B,H,R16,3,4619,141.0,1889,44494,81.0,1806,,42.0,36.0,63.0,47.0,20.0,29.0,8.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,8.0,1.0,0,1,9.0
168970,Adelaide,2019,86,31/12/2018,B,H,R16,3,11415,72.0,1694,45106,31.0,1922,,39.0,38.0,56.0,49.0,30.0,29.0,3.0,8.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,0,1,9.0
168969,Adelaide,2019,86,31/12/2018,B,H,R16,3,6107,77.0,1840,4541,239.0,2059,,51.0,37.0,85.0,64.0,34.0,30.0,11.0,11.0,3.0,11.0,7.0,3.0,6.0,4.0,11.0,7.0,0,1,11.0
169027,Pune,2019,325,31/12/2018,B,H,R16,3,11485,93.0,1820,4728,6.0,2170,,63.0,54.0,99.0,81.0,47.0,44.0,16.0,16.0,6.0,20.0,4.0,2.0,6.0,1.0,7.0,2.0,0,1,12.0
168996,Doha,2019,309,31/12/2018,B,H,R16,3,5902,36.0,1926,4920,1.0,2401,,53.0,53.0,85.0,75.0,33.0,39.0,16.0,13.0,6.0,5.0,3.0,1.0,2.0,2.0,6.0,4.0,0,1,13.0
169026,Pune,2019,325,31/12/2018,B,H,QF,3,5201,95.0,1951,3333,100.0,1837,,45.0,60.0,78.0,83.0,40.0,51.0,18.0,12.0,10.0,25.0,3.0,4.0,0.0,3.0,0.0,3.0,0,1,12.0
168995,Doha,2019,309,31/12/2018,B,H,QF,3,5718,55.0,1920,4606,71.0,2068,,44.0,32.0,66.0,48.0,27.0,29.0,11.0,8.0,5.0,6.0,2.0,0.0,3.0,2.0,6.0,2.0,0,1,9.0
168968,Adelaide,2019,86,31/12/2018,B,H,QF,3,5763,19.0,2091,5442,9.0,2186,,53.0,47.0,80.0,59.0,37.0,37.0,13.0,9.0,8.0,5.0,5.0,2.0,6.0,0.0,9.0,1.0,0,1,12.0
169025,Pune,2019,325,31/12/2018,B,H,QF,3,4291,45.0,1869,4326,847.0,1896,,22.0,42.0,56.0,65.0,17.0,27.0,14.0,16.0,6.0,1.0,0.0,0.0,1.0,3.0,5.0,4.0,0,1,10.0
168967,Adelaide,2019,86,31/12/2018,B,H,QF,3,6020,185.0,1743,4868,40.0,1942,,54.0,58.0,90.0,94.0,40.0,44.0,18.0,18.0,12.0,10.0,6.0,8.0,6.0,4.0,9.0,8.0,0,1,15.0
168994,Doha,2019,309,31/12/2018,B,H,QF,3,5571,48.0,1949,6051,20.0,1903,,46.0,47.0,60.0,59.0,33.0,36.0,6.0,9.0,6.0,4.0,1.0,0.0,5.0,2.0,7.0,2.0,0,1,10.0
169024,Pune,2019,325,31/12/2018,B,H,QF,3,5324,52.0,1944,4467,30.0,1977,,64.0,74.0,119.0,104.0,48.0,54.0,23.0,13.0,11.0,4.0,12.0,4.0,9.0,8.0,12.0,11.0,0,1,16.0
168993,Doha,2019,309,31/12/2018,B,H,QF,3,4526,66.0,2102,5131,24.0,2046,,51.0,53.0,86.0,70.0,32.0,39.0,18.0,8.0,7.0,2.0,0.0,1.0,12.0,3.0,14.0,3.0,0,1,10.0
168966,Adelaide,2019,86,31/12/2018,B,H,QF,3,5670,18.0,2109,6407,16.0,2072,,56.0,68.0,94.0,105.0,46.0,48.0,19.0,25.0,29.0,12.0,5.0,3.0,2.0,8.0,4.0,8.0,0,1,15.0
168965,Adelaide,2019,86,31/12/2018,B,H,QF,3,45106,31.0,1926,4541,239.0,2063,,60.0,43.0,81.0,68.0,38.0,34.0,9.0,15.0,1.0,12.0,2.0,2.0,4.0,4.0,6.0,5.0,0,1,11.0
169023,Pune,2019,325,31/12/2018,B,H,QF,3,44494,81.0,1822,4728,6.0,2172,,26.0,33.0,43.0,51.0,16.0,27.0,7.0,9.0,3.0,14.0,1.0,1.0,0.0,1.0,4.0,2.0,0,1,9.0
168992,Doha,2019,309,31/12/2018,B,H,QF,3,5918,21.0,1992,4920,1.0,2402,,54.0,57.0,82.0,86.0,39.0,41.0,12.0,15.0,4.0,7.0,3.0,3.0,3.0,3.0,7.0,6.0,0,1,14.0
169022,Pune,2019,325,31/12/2018,B,H,SF,3,4326,847.0,1906,3333,100.0,1853,,80.0,58.0,95.0,89.0,57.0,52.0,8.0,17.0,3.0,33.0,2.0,4.0,5.0,1.0,6.0,2.0,0,1,15.0
168991,Doha,2019,309,31/12/2018,B,H,SF,3,6051,20.0,1915,4606,71.0,2073,,51.0,41.0,82.0,64.0,33.0,31.0,17.0,18.0,5.0,12.0,4.0,0.0,7.0,2.0,9.0,3.0,0,1,10.0
168964,Adelaide,2019,86,31/12/2018,B,H,SF,3,4868,40.0,1947,5442,9.0,2193,,27.0,33.0,46.0,47.0,15.0,26.0,6.0,9.0,10.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,0,1,8.0
169021,Pune,2019,325,31/12/2018,B,H,SF,3,4467,30.0,1985,4728,6.0,2174,,34.0,54.0,56.0,86.0,26.0,43.0,10.0,14.0,1.0,21.0,0.0,2.0,0.0,9.0,2.0,10.0,0,1,10.0
168990,Doha,2019,309,31/12/2018,B,H,SF,3,4920,1.0,2404,5131,24.0,2057,,72.0,66.0,114.0,88.0,48.0,52.0,27.0,11.0,9.0,7.0,3.0,0.0,6.0,2.0,8.0,4.0,0,1,16.0
168963,Adelaide,2019,86,31/12/2018,B,H,SF,3,4541,239.0,2068,6407,16.0,2082,,52.0,33.0,77.0,52.0,36.0,28.0,7.0,14.0,17.0,10.0,2.0,1.0,10.0,0.0,13.0,1.0,0,1,10.0
169020,Pune,2019,325,31/12/2018,B,H,F,3,3333,100.0,1868,4728,6.0,2178,,83.0,65.0,118.0,104.0,74.0,57.0,16.0,26.0,36.0,21.0,4.0,6.0,8.0,0.0,8.0,0.0,0,1,18.0
168989,Doha,2019,309,31/12/2018,B,H,F,3,4606,71.0,2079,5131,24.0,2073,,51.0,60.0,82.0,85.0,39.0,43.0,16.0,16.0,3.0,5.0,3.0,0.0,6.0,5.0,8.0,6.0,0,1,14.0
168962,Adelaide,2019,86,31/12/2018,B,H,F,3,6407,16.0,2091,5442,9.0,2196,,54.0,44.0,100.0,77.0,34.0,31.0,20.0,17.0,8.0,3.0,6.0,3.0,10.0,3.0,15.0,6.0,0,1,14.0
167571,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5466,190.0,1754,6051,72.0,1849,,63.0,64.0,104.0,87.0,33.0,47.0,15.0,11.0,2.0,3.0,4.0,1.0,13.0,3.0,20.0,6.0,0,1,13.0
167572,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5630,69.0,1888,5793,11.0,2034,,92.0,107.0,155.0,151.0,67.0,81.0,32.0,23.0,9.0,6.0,8.0,2.0,14.0,19.0,16.0,21.0,0,1,21.0
167573,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5046,315.0,1793,5131,13.0,2070,,71.0,44.0,107.0,87.0,44.0,35.0,17.0,24.0,2.0,3.0,0.0,1.0,6.0,3.0,12.0,5.0,0,1,15.0
167574,Roland Garros,2018,19,28/05/2018,G,C,R64,5,44494,155.0,1744,4920,22.0,2322,,58.0,69.0,94.0,99.0,38.0,49.0,16.0,18.0,3.0,3.0,3.0,5.0,2.0,4.0,7.0,7.0,0,1,16.0
167575,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5805,108.0,1727,4269,35.0,1972,,38.0,66.0,81.0,92.0,23.0,47.0,18.0,13.0,0.0,5.0,8.0,3.0,8.0,6.0,14.0,7.0,0,1,12.0
167576,Roland Garros,2018,19,28/05/2018,G,C,R64,5,11549,57.0,1893,5763,5.0,2147,,93.0,98.0,181.0,165.0,68.0,76.0,50.0,37.0,8.0,17.0,2.0,9.0,7.0,3.0,13.0,7.0,0,1,30.0
167577,Roland Garros,2018,19,28/05/2018,G,C,R64,5,26578,39.0,1922,6219,8.0,2133,,75.0,63.0,128.0,103.0,48.0,48.0,25.0,23.0,6.0,5.0,3.0,7.0,8.0,5.0,13.0,8.0,0,1,18.0
167578,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5201,160.0,1871,26414,96.0,1758,,58.0,69.0,118.0,112.0,41.0,45.0,28.0,31.0,8.0,7.0,15.0,2.0,7.0,2.0,12.0,4.0,0,1,18.0
167579,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5324,51.0,1939,5442,21.0,2181,,58.0,89.0,130.0,143.0,45.0,67.0,32.0,23.0,14.0,1.0,13.0,7.0,6.0,7.0,13.0,12.0,0,1,22.0
167580,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5016,15.0,1982,4467,65.0,1942,,52.0,58.0,113.0,103.0,40.0,45.0,28.0,24.0,11.0,9.0,6.0,4.0,2.0,2.0,7.0,5.0,0,1,18.0
167581,Roland Garros,2018,19,28/05/2018,G,C,R64,5,11787,85.0,1822,6284,16.0,2020,,86.0,64.0,139.0,120.0,54.0,47.0,25.0,33.0,6.0,10.0,6.0,3.0,11.0,6.0,17.0,10.0,0,1,21.0
167582,Roland Garros,2018,19,28/05/2018,G,C,R64,5,4198,67.0,1896,11547,38.0,1963,,81.0,80.0,136.0,142.0,49.0,61.0,29.0,30.0,0.0,13.0,5.0,6.0,5.0,5.0,13.0,9.0,0,1,20.0
167583,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5420,97.0,1789,5986,29.0,1924,,107.0,106.0,166.0,161.0,58.0,64.0,33.0,26.0,0.0,3.0,2.0,4.0,7.0,4.0,17.0,14.0,0,1,24.0
167584,Roland Garros,2018,19,28/05/2018,G,C,R64,5,5571,60.0,1926,644,3.0,2221,,93.0,77.0,162.0,135.0,63.0,60.0,30.0,27.0,0.0,9.0,4.0,7.0,16.0,5.0,23.0,10.0,0,1,22.0
167585,Roland Garros,2018,19,28/05/2018,G,C,R32,5,4752,32.0,2042,4742,1.0,2387,,48.0,39.0,87.0,63.0,28.0,33.0,16.0,17.0,8.0,3.0,1.0,2.0,3.0,1.0,9.0,2.0,0,1,12.0
167586,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5125,136.0,1777,9719,70.0,1878,,48.0,39.0,72.0,72.0,26.0,32.0,13.0,22.0,1.0,4.0,0.0,2.0,2.0,0.0,7.0,0.0,0,1,12.0
167587,Roland Garros,2018,19,28/05/2018,G,C,R32,5,6418,40.0,2029,6029,12.0,2024,,69.0,60.0,111.0,97.0,46.0,42.0,14.0,21.0,4.0,8.0,5.0,1.0,10.0,3.0,16.0,5.0,0,1,15.0
167588,Roland Garros,2018,19,28/05/2018,G,C,R32,5,4994,64.0,1883,4728,7.0,2079,,73.0,78.0,123.0,119.0,55.0,66.0,25.0,28.0,4.0,18.0,2.0,6.0,7.0,2.0,10.0,2.0,0,1,20.0
167589,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5438,46.0,1998,5220,4.0,2153,,46.0,41.0,80.0,67.0,28.0,36.0,19.0,20.0,2.0,9.0,3.0,1.0,7.0,0.0,11.0,0.0,0,1,13.0
167590,Roland Garros,2018,19,28/05/2018,G,C,R32,5,6364,17.0,2037,4921,18.0,2038,,84.0,91.0,143.0,141.0,59.0,64.0,27.0,22.0,2.0,7.0,5.0,5.0,10.0,5.0,17.0,11.0,0,1,24.0
167591,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5718,87.0,1920,4544,10.0,2054,,85.0,73.0,124.0,99.0,61.0,61.0,19.0,17.0,11.0,17.0,3.0,1.0,6.0,1.0,7.0,1.0,0,1,17.0
167592,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5070,36.0,1925,5216,6.0,2257,,51.0,60.0,85.0,89.0,36.0,46.0,11.0,14.0,8.0,8.0,4.0,1.0,5.0,3.0,11.0,5.0,0,1,14.0
167593,Roland Garros,2018,19,28/05/2018,G,C,R32,5,4789,37.0,2056,5663,9.0,2157,,114.0,101.0,172.0,177.0,67.0,63.0,26.0,40.0,6.0,4.0,2.0,9.0,8.0,12.0,19.0,20.0,0,1,26.0
167594,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5793,11.0,2041,6051,72.0,1861,,69.0,79.0,104.0,113.0,50.0,57.0,13.0,18.0,3.0,4.0,0.0,3.0,2.0,4.0,8.0,8.0,0,1,18.0
167595,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5131,13.0,2074,4920,22.0,2323,,90.0,81.0,152.0,128.0,60.0,56.0,25.0,26.0,3.0,10.0,2.0,3.0,10.0,3.0,18.0,8.0,0,1,21.0
167596,Roland Garros,2018,19,28/05/2018,G,C,R32,5,5763,5.0,2151,4269,35.0,1977,,69.0,75.0,99.0,107.0,44.0,52.0,12.0,14.0,7.0,2.0,5.0,3.0,4.0,7.0,10.0,10.0,0,1,15.0
