match_id,date,surface,level,round,best_of,player_id,opponent_id,player_rank,opponent_rank,player_elo_rating,opponent_elo_rating,player_age,opponent_age,player_height,opponent_height,outcome,p_matches,o_matches,p_sets,o_sets,p_games,o_games,p_tbs,o_tbs,p_ace,p_df,p_sv_pt,p_1st_in,p_1st_won,p_2nd_won,p_sv_gms,p_bp_sv,p_bp_fc,o_ace,o_df,o_sv_pt,o_1st_in,o_1st_won,o_2nd_won,o_sv_gms,o_bp_sv,o_bp_fc,minutes,p_upsets,o_upsets,p_avg_ace,p_avg_df,p_avg_sv_pt,p_avg_1st_in,p_avg_1st_won,p_avg_2nd_won,p_avg_sv_gms,p_avg_bp_sv,p_avg_bp_fc,o_avg_ace,o_avg_df,o_avg_sv_pt,o_avg_1st_in,o_avg_1st_won,o_avg_2nd_won,o_avg_sv_gms,o_avg_bp_sv,o_avg_bp_fc
166438,03/02/2018,C,D,RR,3,6383,47244,458.0,1674.0,1697,1500,22.83,22.59,,,,1,0,2,0,12,6,0,0,10.0,5.0,48.0,27.0,25.0,12.0,9.0,1.0,1.0,6.0,2.0,55.0,35.0,21.0,10.0,9.0,3.0,6.0,80.0,0,0,10.0,7.78,98.89,55.78,42.56,21.78,15.78,5.56,8.67,5.33,3.67,97.56,65.33,45.89,17.0,15.67,5.0,8.22
167885,02/07/2018,G,G,R32,5,4728,4259,8.0,27.0,2067,2020,32.12,34.71,203.0,178.0,,1,0,3,0,20,13,0,0,22.0,4.0,88.0,61.0,53.0,15.0,17.0,3.0,4.0,5.0,3.0,97.0,59.0,35.0,25.0,16.0,3.0,7.0,127.0,0,0,12.52,3.02,81.84,52.91,40.57,15.4,13.27,3.43,5.22,6.08,3.04,83.91,51.39,37.8,17.21,13.13,3.84,6.01
167853,02/07/2018,G,G,R64,5,6407,4198,67.0,65.0,1916,1898,22.39,35.08,,188.0,,1,0,3,0,18,9,0,0,10.0,5.0,86.0,52.0,42.0,21.0,14.0,5.0,5.0,2.0,5.0,73.0,51.0,35.0,9.0,13.0,5.0,9.0,93.0,1,0,6.93,3.62,80.57,48.03,34.35,15.99,12.22,4.53,7.24,4.83,3.03,78.28,48.15,34.27,15.31,12.36,4.36,7.06
168525,17/09/2018,H,B,R16,3,5564,26578,103.0,15.0,1765,2018,28.24,20.1,175.0,,,1,0,2,1,18,15,1,1,8.0,3.0,113.0,72.0,57.0,24.0,16.0,6.0,7.0,17.0,3.0,130.0,76.0,57.0,23.0,17.0,10.0,13.0,156.0,1,0,4.82,3.63,81.53,45.82,32.49,18.38,12.56,4.21,7.07,7.62,3.11,80.96,48.19,35.27,16.72,12.73,4.31,6.83
168094,30/07/2018,H,B,R16,3,11787,3852,74.0,69.0,1851,1970,22.93,36.86,,188.0,,1,0,2,0,12,6,0,0,5.0,3.0,55.0,34.0,27.0,11.0,9.0,4.0,5.0,2.0,4.0,64.0,27.0,20.0,14.0,9.0,6.0,10.0,76.0,1,0,3.7,3.61,79.42,50.03,34.88,14.24,11.97,4.15,6.76,5.3,2.73,76.42,47.0,32.7,15.67,12.12,3.58,6.18
166840,05/03/2018,H,M,R64,3,5016,4994,21.0,53.0,1995,1887,30.41,30.54,198.0,190.0,,1,0,2,0,13,9,0,0,14.0,2.0,81.0,47.0,37.0,18.0,11.0,5.0,5.0,6.0,2.0,73.0,50.0,36.0,13.0,11.0,5.0,7.0,95.0,0,0,12.33,3.29,80.86,47.77,37.52,16.73,13.06,3.41,5.39,6.49,2.98,81.71,49.97,36.44,16.96,12.89,3.85,6.15
168634,01/10/2018,H,A,R32,3,5922,4994,36.0,69.0,1853,1872,26.59,31.11,185.0,190.0,,1,0,2,0,12,5,0,0,8.0,1.0,55.0,37.0,29.0,11.0,9.0,1.0,1.0,4.0,3.0,56.0,34.0,26.0,5.0,8.0,7.0,10.0,64.0,0,0,4.38,2.18,73.01,45.74,30.68,13.64,11.44,3.89,6.97,7.58,2.79,73.59,43.63,31.47,15.14,11.55,3.99,6.49
167307,30/04/2018,C,B,R32,3,20265,5209,119.0,46.0,1736,1857,28.5,29.61,,173.0,,1,0,2,1,16,14,1,0,2.0,1.0,103.0,68.0,45.0,21.0,15.0,5.0,8.0,4.0,3.0,135.0,88.0,55.0,21.0,15.0,11.0,15.0,174.0,1,0,1.7,2.1,83.6,53.0,33.0,15.4,12.4,4.2,8.0,4.8,2.7,85.5,51.8,34.4,16.8,12.7,5.6,9.2
167641,11/06/2018,G,B,SF,3,4868,5044,72.0,69.0,1955,1825,31.33,30.54,188.0,188.0,,1,0,2,0,13,9,0,0,14.0,4.0,78.0,51.0,40.0,12.0,11.0,2.0,2.0,4.0,5.0,78.0,51.0,35.0,13.0,11.0,3.0,5.0,92.0,1,0,8.04,4.17,79.38,47.38,35.22,15.86,12.44,4.07,6.48,6.86,3.09,80.07,49.22,35.6,15.9,12.53,4.01,6.43
168467,14/09/2018,C,D,RR,3,45149,5733,391.0,373.0,1595,1654,19.45,27.43,,,,1,0,2,1,15,8,0,0,3.0,7.0,92.0,64.0,38.0,11.0,12.0,8.0,12.0,3.0,3.0,75.0,45.0,22.0,10.0,11.0,4.0,11.0,143.0,1,0,2.43,4.0,74.0,48.57,31.43,10.86,11.14,3.57,7.0,3.43,2.86,74.86,44.0,29.29,15.14,11.0,4.14,7.14
167412,14/05/2018,C,M,R32,3,5070,4544,41.0,9.0,1900,2070,30.32,33.05,188.0,206.0,,1,0,2,1,18,18,2,1,4.0,1.0,119.0,85.0,64.0,23.0,18.0,1.0,2.0,30.0,4.0,127.0,82.0,66.0,24.0,18.0,5.0,6.0,172.0,1,0,3.64,2.63,79.75,49.27,33.42,15.75,12.2,4.45,7.33,5.53,2.95,79.75,48.41,34.07,15.72,12.3,4.22,7.05
166626,19/02/2018,H,B,R32,3,5438,5918,51.0,77.0,1904,1814,28.16,25.99,188.0,185.0,,1,0,2,0,12,7,0,0,10.0,5.0,62.0,33.0,26.0,16.0,10.0,5.0,6.0,2.0,1.0,59.0,41.0,23.0,9.0,9.0,2.0,5.0,70.0,0,0,8.87,3.0,80.99,48.19,36.34,17.09,12.72,3.62,5.62,8.03,2.97,79.3,48.39,35.97,16.96,12.59,3.55,5.56
168075,23/07/2018,C,A,QF,3,11769,6219,69.0,8.0,1849,2144,22.78,24.88,,185.0,,1,0,2,0,12,12,2,0,5.0,3.0,100.0,60.0,43.0,17.0,12.0,3.0,6.0,5.0,4.0,82.0,55.0,38.0,13.0,12.0,2.0,5.0,117.0,1,0,8.13,2.96,88.48,56.09,40.22,17.26,13.93,4.24,6.87,5.07,3.37,87.07,53.37,39.02,18.37,13.85,3.93,6.22
166196,08/01/2018,H,B,R32,3,3893,11415,45.0,99.0,1809,1791,36.07,23.72,183.0,,,1,0,2,0,12,10,1,0,15.0,4.0,85.0,58.0,46.0,9.0,11.0,4.0,6.0,6.0,3.0,67.0,40.0,27.0,15.0,11.0,3.0,6.0,114.0,0,0,3.9,2.62,77.08,45.2,31.02,15.68,11.9,4.12,7.28,5.33,2.61,76.92,46.57,33.29,15.72,12.03,3.93,6.36
167112,09/04/2018,C,B,SF,3,6364,4752,26.0,38.0,2005,2052,23.25,31.81,,185.0,,1,0,2,0,12,7,0,0,11.0,0.0,48.0,26.0,20.0,16.0,10.0,1.0,3.0,3.0,6.0,64.0,28.0,14.0,20.0,9.0,2.0,6.0,72.0,0,0,6.1,2.87,83.34,49.34,35.93,17.7,13.14,4.15,6.69,7.55,3.74,82.57,49.97,36.63,16.29,12.95,4.18,6.77
168614,24/09/2018,H,B,QF,3,5718,5070,67.0,52.0,1916,1883,27.52,30.69,188.0,188.0,,1,0,2,1,18,16,1,1,8.0,2.0,104.0,60.0,47.0,34.0,17.0,2.0,2.0,6.0,4.0,105.0,71.0,57.0,17.0,17.0,3.0,4.0,160.0,1,0,9.7,4.25,86.02,50.65,37.82,18.0,13.33,3.95,6.31,5.8,3.29,82.92,52.17,38.92,17.01,13.3,3.3,5.2
167809,02/07/2018,G,G,R128,5,5670,6267,32.0,173.0,2146,1734,27.51,24.49,196.0,,,1,0,3,0,19,6,0,0,18.0,7.0,68.0,37.0,33.0,21.0,13.0,0.0,0.0,4.0,2.0,72.0,45.0,25.0,11.0,12.0,5.0,11.0,91.0,0,0,14.98,3.12,79.13,49.84,40.38,16.05,13.13,2.71,3.91,5.69,2.61,82.36,51.76,37.93,16.51,12.98,3.66,5.72
166618,19/02/2018,H,B,R32,3,26011,5044,91.0,88.0,1787,1806,20.08,30.23,,188.0,,1,0,2,1,14,10,0,0,12.0,3.0,74.0,45.0,33.0,16.0,12.0,2.0,4.0,11.0,7.0,73.0,39.0,27.0,16.0,12.0,4.0,8.0,84.0,1,0,7.96,3.04,85.46,51.38,36.69,17.5,13.52,4.06,6.98,10.44,3.54,86.6,52.73,39.27,17.29,13.81,4.15,6.58
168601,24/09/2018,H,B,R32,3,6401,6031,171.0,65.0,1858,1855,22.99,26.1,,180.0,,1,0,2,0,12,4,0,0,1.0,0.0,40.0,30.0,22.0,8.0,8.0,0.0,1.0,6.0,2.0,51.0,28.0,18.0,6.0,8.0,4.0,9.0,59.0,1,0,1.59,2.12,76.61,48.3,30.86,14.86,11.78,4.65,8.04,8.26,3.58,75.39,44.01,32.29,14.46,11.96,4.46,7.39
167946,16/07/2018,G,B,R32,3,3333,45106,110.0,68.0,1844,1860,39.38,19.41,208.0,,,1,0,2,1,19,17,1,1,19.0,13.0,114.0,59.0,50.0,30.0,18.0,2.0,3.0,5.0,9.0,117.0,67.0,53.0,28.0,18.0,2.0,4.0,144.0,1,0,19.71,3.5,84.35,55.26,45.71,15.52,13.83,2.71,3.82,6.17,2.96,85.0,54.56,42.93,18.16,13.78,2.75,3.95
168011,23/07/2018,H,B,R16,3,5044,5375,55.0,230.0,1861,1844,30.66,29.0,188.0,183.0,,1,0,2,0,12,8,0,0,9.0,4.0,57.0,32.0,27.0,14.0,10.0,3.0,4.0,1.0,3.0,57.0,37.0,22.0,13.0,10.0,2.0,5.0,64.0,0,0,5.6,4.59,77.22,47.24,33.26,13.62,12.01,4.21,7.42,6.27,2.95,74.59,45.25,32.71,15.42,11.96,3.81,6.15
167553,28/05/2018,C,G,R64,5,4742,5539,1.0,78.0,2386,1886,31.98,28.03,185.0,185.0,,1,0,3,0,18,4,0,0,4.0,3.0,60.0,34.0,29.0,17.0,11.0,4.0,4.0,8.0,4.0,92.0,50.0,33.0,11.0,11.0,13.0,20.0,123.0,0,0,2.92,1.56,72.35,49.67,35.68,13.0,11.83,3.36,5.08,5.53,2.66,77.3,47.09,30.97,13.52,11.76,4.82,8.76
166351,02/02/2018,H,D,RR,3,5566,52586,388.0,,1664,1500,27.61,19.12,,,,1,0,2,0,12,3,0,0,2.0,3.0,50.0,32.0,24.0,11.0,8.0,3.0,3.0,0.0,4.0,49.0,31.0,17.0,6.0,7.0,7.0,11.0,59.0,0,0,2.0,3.0,50.0,32.0,24.0,11.0,8.0,3.0,3.0,0.0,4.0,49.0,31.0,17.0,6.0,7.0,7.0,11.0
167508,28/05/2018,C,G,R128,5,5438,5166,46.0,26.0,1977,1919,28.42,29.91,188.0,183.0,,1,0,3,0,18,10,1,0,6.0,6.0,95.0,47.0,39.0,31.0,14.0,9.0,9.0,3.0,5.0,86.0,52.0,39.0,14.0,14.0,3.0,7.0,123.0,1,0,8.66,2.99,81.04,48.15,36.29,17.21,12.73,3.72,5.7,7.99,2.97,79.21,48.34,35.9,16.89,12.59,3.6,5.65
167976,16/07/2018,C,B,R32,3,5370,5303,81.0,44.0,1903,1883,28.99,29.3,181.0,185.0,,1,0,2,1,16,16,1,0,15.0,4.0,91.0,52.0,39.0,23.0,16.0,4.0,7.0,1.0,2.0,108.0,62.0,41.0,26.0,16.0,2.0,5.0,153.0,1,0,8.1,2.74,78.41,44.82,33.01,16.45,12.4,3.92,6.78,5.88,3.01,79.94,48.3,34.76,16.26,12.52,3.97,6.48
167448,21/05/2018,C,B,R16,3,5801,5792,55.0,82.0,1834,1879,26.83,26.86,,,,1,0,2,0,12,5,0,0,11.0,2.0,43.0,31.0,29.0,7.0,9.0,0.0,0.0,5.0,1.0,43.0,23.0,17.0,8.0,8.0,0.0,3.0,50.0,0,0,7.3,2.09,77.58,48.73,35.76,14.27,12.24,4.24,6.67,4.42,2.03,77.42,48.88,35.48,15.15,12.27,3.33,5.61
168326,20/08/2018,H,B,R16,3,6107,36222,76.0,243.0,1874,1708,25.56,24.31,,,,1,0,2,0,12,12,2,0,2.0,3.0,71.0,45.0,39.0,17.0,12.0,0.0,0.0,3.0,1.0,79.0,44.0,35.0,18.0,12.0,0.0,0.0,105.0,0,0,3.32,3.3,83.57,52.33,34.35,15.43,12.7,5.15,8.78,7.42,2.91,81.2,48.8,35.78,15.88,12.8,4.2,6.86
167263,30/04/2018,C,B,R16,3,26578,4728,44.0,8.0,1904,2085,19.72,31.95,,203.0,,1,0,2,1,18,12,0,1,1.0,2.0,90.0,46.0,34.0,33.0,15.0,2.0,2.0,4.0,1.0,91.0,60.0,47.0,13.0,15.0,1.0,4.0,132.0,1,0,6.69,2.21,76.54,43.87,32.87,16.79,12.31,3.33,5.64,4.46,2.54,74.77,48.23,34.77,14.31,12.18,3.05,5.26
167977,16/07/2018,C,B,R32,3,5539,6107,72.0,89.0,1897,1835,28.16,25.46,185.0,,,1,0,2,1,13,12,0,0,6.0,1.0,68.0,39.0,28.0,15.0,12.0,3.0,6.0,4.0,1.0,89.0,48.0,34.0,17.0,13.0,12.0,16.0,125.0,0,0,5.31,2.42,85.46,55.32,38.29,15.54,13.24,4.99,7.92,6.78,3.26,86.08,52.13,38.01,16.83,13.28,4.66,7.3
167136,16/04/2018,C,M,R64,3,4467,5166,69.0,26.0,1927,1964,33.3,29.8,183.0,183.0,,1,0,2,1,16,11,0,0,2.0,0.0,93.0,61.0,38.0,15.0,14.0,10.0,15.0,1.0,1.0,76.0,51.0,26.0,12.0,13.0,8.0,15.0,142.0,1,0,4.33,2.23,80.89,45.98,31.87,18.07,12.41,4.48,7.43,5.05,2.64,80.33,48.17,33.12,15.21,12.29,4.43,7.75
167117,16/04/2018,C,M,R64,3,5670,44856,22.0,365.0,2140,1542,27.3,21.64,196.0,,,1,0,2,1,15,11,0,0,22.0,3.0,72.0,51.0,42.0,11.0,13.0,0.0,1.0,2.0,8.0,107.0,57.0,39.0,22.0,13.0,8.0,11.0,129.0,0,0,14.78,3.12,79.26,49.79,40.3,16.1,13.12,2.76,3.98,5.66,2.61,82.3,51.61,37.8,16.6,12.97,3.65,5.71
166862,05/03/2018,H,M,R32,3,5216,3970,8.0,33.0,2241,2013,29.45,35.92,198.0,175.0,,1,0,2,0,12,10,1,0,6.0,2.0,67.0,45.0,39.0,11.0,11.0,1.0,1.0,4.0,1.0,83.0,47.0,34.0,21.0,11.0,15.0,16.0,106.0,0,0,7.26,2.33,75.96,48.33,35.87,14.71,12.25,3.27,5.14,7.14,2.73,78.54,47.28,33.18,15.1,12.26,4.29,7.4
166367,02/02/2018,H,D,R16,5,644,45106,5.0,139.0,2139,1837,20.79,18.96,198.0,,,1,0,3,2,27,26,1,0,15.0,7.0,167.0,104.0,80.0,34.0,27.0,9.0,13.0,6.0,1.0,159.0,111.0,78.0,27.0,26.0,6.0,10.0,234.0,0,0,7.43,4.08,83.04,51.62,37.46,16.03,12.98,3.95,6.37,4.94,2.91,81.5,49.77,35.61,15.85,12.95,3.95,6.91
168471,14/09/2018,C,D,RR,5,6219,11415,8.0,111.0,2151,1679,25.03,24.4,185.0,,,1,0,3,0,18,4,0,0,1.0,2.0,61.0,30.0,26.0,20.0,11.0,1.0,1.0,1.0,0.0,63.0,45.0,21.0,6.0,11.0,4.0,11.0,95.0,0,0,5.93,2.94,78.38,46.19,34.34,17.08,12.53,3.64,5.79,5.22,2.67,82.1,50.49,35.23,15.82,12.56,4.67,7.62
167918,16/07/2018,C,B,R32,3,5349,5805,52.0,104.0,1898,1697,29.09,26.95,183.0,,,1,0,2,0,12,2,0,0,4.0,0.0,33.0,18.0,16.0,12.0,7.0,0.0,0.0,1.0,1.0,42.0,30.0,16.0,2.0,7.0,1.0,6.0,51.0,0,0,4.28,1.98,84.83,53.2,35.97,16.42,13.24,4.26,7.56,7.4,2.97,83.36,49.65,35.52,16.91,13.13,4.0,6.99
168267,13/08/2018,H,M,R32,3,5220,5644,7.0,92.0,2186,1822,29.87,27.82,198.0,193.0,,1,0,2,1,18,14,0,1,8.0,6.0,93.0,61.0,50.0,18.0,16.0,1.0,2.0,16.0,2.0,101.0,54.0,41.0,27.0,16.0,4.0,7.0,137.0,0,0,9.06,2.78,79.86,44.96,34.5,18.51,12.83,3.63,5.68,5.45,2.88,83.13,51.16,35.61,15.89,12.67,4.58,7.51
166560,12/02/2018,H,B,R32,3,3333,11549,89.0,58.0,1898,1887,38.96,21.34,208.0,,,1,0,2,0,12,10,1,0,20.0,1.0,61.0,46.0,38.0,11.0,11.0,0.0,0.0,8.0,2.0,73.0,44.0,37.0,14.0,11.0,5.0,6.0,80.0,1,0,19.66,3.44,84.01,55.05,45.53,15.45,13.77,2.71,3.8,6.12,2.92,84.65,54.35,42.73,18.08,13.71,2.75,3.95
166309,15/01/2018,H,G,R32,5,6029,5231,26.0,37.0,2012,2007,25.42,29.19,170.0,180.0,,1,0,3,1,24,14,0,1,13.0,4.0,118.0,69.0,49.0,28.0,19.0,7.0,10.0,5.0,6.0,123.0,67.0,42.0,25.0,19.0,4.0,12.0,158.0,0,0,2.57,2.69,78.88,47.57,30.85,15.84,12.21,4.35,7.95,6.08,3.13,81.41,48.29,32.38,15.24,12.39,4.83,8.73
166925,19/03/2018,H,M,R64,3,4544,6196,17.0,64.0,1998,1862,32.9,24.69,206.0,,,1,0,2,1,13,15,1,0,14.0,3.0,86.0,57.0,44.0,13.0,14.0,2.0,4.0,7.0,5.0,88.0,58.0,42.0,17.0,14.0,2.0,3.0,125.0,0,0,17.63,2.27,87.9,60.45,47.29,15.37,14.19,2.94,4.15,7.61,3.26,87.49,54.59,42.19,19.07,14.03,3.34,4.84
166404,03/02/2018,H,D,RR,3,5813,5125,279.0,171.0,1683,1701,26.48,29.85,183.0,190.0,,1,0,2,0,13,7,0,0,12.0,1.0,54.0,36.0,29.0,13.0,10.0,0.0,0.0,6.0,4.0,54.0,32.0,24.0,9.0,10.0,0.0,3.0,58.0,1,0,8.45,3.0,88.82,57.73,42.82,16.82,15.18,4.64,7.0,4.64,2.82,99.0,61.0,41.64,18.91,15.18,5.82,9.36
167569,28/05/2018,C,G,R64,5,5663,44669,9.0,141.0,2155,1774,27.47,19.11,163.0,,,1,0,3,0,19,6,0,0,2.0,5.0,75.0,40.0,33.0,17.0,13.0,1.0,2.0,0.0,3.0,105.0,82.0,38.0,11.0,12.0,5.0,13.0,124.0,0,0,5.46,3.51,79.22,46.04,33.04,16.92,12.39,4.24,6.97,6.42,3.06,81.5,48.87,33.64,15.31,12.45,4.88,8.33
166370,02/02/2018,C,D,R16,5,6418,5565,47.0,85.0,1920,1839,21.22,27.61,,193.0,,1,0,3,1,21,13,0,0,7.0,2.0,87.0,65.0,54.0,13.0,17.0,1.0,2.0,10.0,3.0,101.0,62.0,46.0,15.0,17.0,3.0,8.0,140.0,0,0,5.4,2.39,79.3,48.58,34.27,16.02,12.4,3.99,6.57,7.02,3.02,79.75,48.3,35.5,15.73,12.56,4.12,6.55
166452,05/02/2018,H,B,R32,3,5324,4994,44.0,53.0,1906,1896,28.75,30.46,196.0,190.0,,1,0,2,0,12,8,0,0,9.0,3.0,59.0,32.0,27.0,18.0,10.0,5.0,5.0,2.0,0.0,73.0,43.0,30.0,16.0,10.0,7.0,9.0,76.0,0,0,8.24,4.34,83.47,43.09,31.83,18.75,12.53,4.79,8.02,3.59,2.95,82.0,51.39,35.18,15.58,12.54,4.42,7.41
168504,15/09/2018,C,D,RR,3,27835,5644,95.0,81.0,1735,1825,21.59,27.91,,193.0,,1,0,2,0,12,7,0,0,7.0,1.0,67.0,43.0,33.0,12.0,10.0,2.0,2.0,6.0,2.0,51.0,33.0,25.0,7.0,9.0,1.0,3.0,69.0,1,0,7.68,5.68,100.37,60.79,42.47,18.63,14.68,6.74,10.26,7.16,3.84,93.58,57.0,42.05,19.0,14.47,4.63,7.16
167642,11/06/2018,G,B,F,3,4752,4868,30.0,72.0,2054,1961,31.98,31.33,185.0,188.0,,1,0,2,0,12,9,1,0,6.0,1.0,69.0,46.0,30.0,13.0,11.0,0.0,2.0,5.0,2.0,67.0,49.0,31.0,7.0,10.0,3.0,6.0,90.0,0,0,5.42,2.33,75.45,46.63,34.12,15.4,12.17,3.34,5.49,6.35,2.55,77.1,46.96,32.6,14.79,11.96,4.3,7.33
167750,25/06/2018,G,B,R16,3,5303,5792,47.0,78.0,1902,1853,29.24,26.95,185.0,,,1,0,2,1,18,14,0,1,6.0,2.0,125.0,59.0,39.0,38.0,16.0,15.0,18.0,8.0,2.0,101.0,61.0,38.0,23.0,16.0,5.0,10.0,147.0,0,0,3.47,2.22,79.09,48.04,33.52,15.29,12.28,4.28,7.31,6.3,3.05,79.42,47.47,33.36,16.42,12.33,4.3,7.02
167022,06/04/2018,C,D,QF,5,5220,21919,3.0,258.0,2151,1783,29.52,21.45,198.0,,,1,0,3,0,18,5,0,0,10.0,1.0,60.0,37.0,32.0,17.0,12.0,2.0,2.0,0.0,1.0,96.0,63.0,35.0,12.0,11.0,9.0,15.0,101.0,0,0,9.01,2.76,79.59,44.67,34.21,18.5,12.77,3.64,5.7,5.34,2.87,82.77,50.95,35.43,15.81,12.61,4.54,7.47
167147,16/04/2018,C,M,R32,3,5663,26578,10.0,71.0,2137,1819,27.36,19.68,163.0,,,1,0,2,0,13,11,1,0,6.0,0.0,72.0,49.0,35.0,13.0,12.0,1.0,4.0,7.0,2.0,107.0,60.0,34.0,26.0,12.0,11.0,15.0,122.0,0,0,5.5,3.54,78.92,45.8,32.91,16.87,12.33,4.2,6.91,6.49,3.12,81.09,48.36,33.45,15.35,12.4,4.94,8.33
168881,29/10/2018,H,M,R64,3,5303,6051,48.0,20.0,1875,1902,29.58,26.08,185.0,,,1,0,2,0,13,8,0,0,5.0,0.0,57.0,33.0,28.0,15.0,10.0,2.0,2.0,5.0,3.0,81.0,48.0,28.0,20.0,11.0,4.0,7.0,78.0,1,0,3.48,2.24,79.43,48.28,33.72,15.35,12.38,4.2,7.26,6.49,3.11,80.22,47.92,33.64,16.61,12.42,4.39,7.12
168750,15/10/2018,H,B,R16,3,6029,11787,17.0,87.0,2000,1872,26.16,23.15,170.0,,,1,0,2,1,19,17,1,1,5.0,3.0,117.0,70.0,53.0,25.0,18.0,3.0,6.0,9.0,2.0,124.0,87.0,56.0,21.0,18.0,12.0,16.0,151.0,0,0,2.49,2.85,78.3,47.49,31.1,15.46,12.09,4.35,7.82,5.86,3.17,80.37,47.67,31.87,14.89,12.25,4.93,8.85
168599,24/09/2018,H,B,R32,3,45106,5209,40.0,100.0,1906,1758,19.6,30.02,,173.0,,1,0,2,0,12,3,0,0,2.0,1.0,39.0,20.0,16.0,14.0,8.0,2.0,3.0,0.0,2.0,42.0,18.0,10.0,8.0,7.0,4.0,9.0,57.0,0,0,4.38,3.29,84.31,50.71,34.56,17.73,13.09,4.56,7.82,5.96,4.42,85.33,50.6,36.42,16.64,13.2,4.56,7.49
168657,01/10/2018,H,A,R32,3,5324,11769,63.0,47.0,1943,1896,29.4,22.97,196.0,,,1,0,2,0,12,10,1,0,10.0,2.0,75.0,36.0,28.0,18.0,11.0,8.0,11.0,4.0,3.0,76.0,48.0,28.0,15.0,11.0,4.0,8.0,91.0,1,0,8.35,4.51,83.71,43.27,32.01,18.68,12.59,4.74,8.0,3.59,2.99,82.2,51.5,35.17,15.64,12.58,4.39,7.43
167850,02/07/2018,G,G,R64,5,3819,5034,2.0,73.0,2427,1827,36.9,30.66,185.0,185.0,,1,0,3,0,18,9,0,0,16.0,0.0,61.0,43.0,40.0,12.0,13.0,0.0,0.0,6.0,4.0,90.0,53.0,35.0,16.0,14.0,4.0,9.0,90.0,0,0,7.81,1.89,77.64,48.14,37.26,16.82,12.84,2.95,4.39,4.84,2.96,83.17,50.36,34.05,16.14,12.55,4.81,8.18
167699,18/06/2018,G,A,SF,3,3819,6031,1.0,109.0,2445,1808,36.86,25.83,185.0,180.0,,1,0,2,0,13,11,1,0,12.0,3.0,75.0,50.0,42.0,13.0,12.0,6.0,7.0,8.0,3.0,74.0,45.0,36.0,14.0,12.0,1.0,3.0,87.0,0,0,7.79,1.89,77.6,48.09,37.21,16.81,12.82,2.95,4.4,4.82,2.96,83.05,50.26,33.98,16.13,12.53,4.8,8.16
166282,15/01/2018,H,G,R64,5,5978,4654,45.0,34.0,1945,1925,25.69,32.04,183.0,180.0,,1,0,3,0,18,14,1,0,14.0,3.0,93.0,58.0,51.0,18.0,16.0,0.0,0.0,7.0,7.0,102.0,56.0,43.0,22.0,16.0,3.0,5.0,116.0,1,0,6.79,3.37,80.51,47.8,34.04,16.4,12.48,4.5,7.25,5.73,3.07,78.01,47.32,34.62,16.3,12.36,3.57,5.8
168643,01/10/2018,H,A,R16,3,5922,3852,36.0,71.0,1865,1957,26.59,37.03,185.0,188.0,,1,0,2,0,12,9,1,0,4.0,1.0,82.0,58.0,38.0,10.0,11.0,5.0,8.0,12.0,1.0,81.0,53.0,35.0,10.0,10.0,10.0,14.0,92.0,0,0,4.38,2.18,73.01,45.74,30.68,13.64,11.44,3.89,6.97,7.58,2.79,73.59,43.63,31.47,15.14,11.55,3.99,6.49
166138,01/01/2018,H,B,R32,3,25609,11548,230.0,223.0,1763,1624,23.85,20.38,,,,1,0,2,0,12,6,0,0,5.0,2.0,51.0,31.0,23.0,12.0,9.0,1.0,2.0,2.0,3.0,67.0,37.0,18.0,15.0,9.0,4.0,8.0,81.0,1,0,7.83,4.58,104.58,64.25,45.08,19.08,16.58,4.25,8.58,4.83,3.08,108.33,66.33,41.58,20.42,16.42,6.17,11.5
168723,08/10/2018,H,M,R16,3,4920,6051,3.0,21.0,2397,1927,31.38,26.02,188.0,,,1,0,2,0,12,4,0,0,7.0,0.0,42.0,34.0,29.0,5.0,8.0,2.0,2.0,3.0,3.0,63.0,41.0,21.0,10.0,8.0,7.0,11.0,69.0,0,0,5.39,2.26,77.5,50.28,36.88,15.07,12.53,3.41,5.22,5.0,2.82,80.97,48.9,32.43,14.41,12.18,4.93,8.84
166731,26/02/2018,H,A,QF,3,5216,6219,9.0,6.0,2218,2109,29.43,24.48,198.0,185.0,,1,0,2,0,12,8,1,0,8.0,3.0,68.0,47.0,38.0,8.0,10.0,2.0,3.0,9.0,5.0,75.0,49.0,35.0,8.0,10.0,3.0,6.0,102.0,1,0,7.28,2.34,75.98,48.34,35.85,14.7,12.25,3.27,5.16,7.17,2.73,78.5,47.25,33.17,15.09,12.26,4.27,7.37
168658,01/10/2018,H,A,R32,3,45106,4467,38.0,29.0,1918,1972,19.62,33.76,,183.0,,1,0,2,1,18,14,1,1,3.0,4.0,106.0,55.0,42.0,23.0,16.0,8.0,11.0,8.0,4.0,129.0,77.0,50.0,24.0,16.0,8.0,13.0,185.0,1,0,4.32,3.3,85.26,50.98,34.62,18.02,13.17,4.83,8.15,5.96,4.34,86.19,50.94,36.6,16.89,13.28,4.6,7.57
168145,30/07/2018,H,A,R64,3,5375,4526,234.0,198.0,1833,2078,29.02,33.34,183.0,183.0,,1,0,2,1,18,16,1,1,6.0,5.0,106.0,70.0,55.0,22.0,17.0,2.0,2.0,11.0,5.0,98.0,60.0,48.0,24.0,17.0,0.0,1.0,141.0,1,0,3.27,3.87,78.55,46.97,31.65,15.49,12.12,4.6,7.94,6.08,3.39,76.8,46.29,33.11,15.57,12.02,4.0,6.51
