match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
170213;Roland Garros;2019;19;27/05/2019;G;C;R128;5;4291;92;1807;6200;144;1747;;127;52;57;105;100;32;41;21;25;0;11;6;3;8;4;16;6;0;16;16
170214;Roland Garros;2019;19;27/05/2019;G;C;R128;5;32068;74;1839;3819;3;2354;;101;59;52;92;70;37;44;14;11;3;5;0;2;6;3;11;4;0;14;14
170215;Roland Garros;2019;19;27/05/2019;G;C;R128;5;11433;151;1699;5442;7;2134;;119;41;49;93;78;26;35;17;14;6;3;10;6;11;1;19;4;0;13;14
170216;Roland Garros;2019;19;27/05/2019;G;C;R128;5;5367;121;1851;4541;82;2046;;141;67;66;119;107;41;50;23;24;8;5;3;1;2;3;9;7;0;19;19
170217;Roland Garros;2019;19;27/05/2019;G;C;R128;5;44830;61;1802;45438;109;1751;;172;75;83;122;132;52;68;33;23;7;12;4;6;7;7;10;9;0;19;20
170218;Roland Garros;2019;19;27/05/2019;G;C;R128;5;5070;87;1882;11485;32;1896;;133;60;62;88;97;38;46;13;19;2;3;2;4;3;9;8;10;0;14;15
170219;Roland Garros;2019;19;27/05/2019;G;C;R128;5;5602;89;1709;45106;25;1930;;102;49;40;91;72;31;34;21;23;5;3;3;5;8;2;12;2;0;13;14
170220;Roland Garros;2019;19;27/05/2019;G;C;R128;5;5303;70;1868;5793;57;1930;;102;46;45;74;74;28;36;9;18;4;9;1;1;5;2;11;2;0;12;12
170221;Roland Garros;2019;19;27/05/2019;G;C;R128;5;5644;83;1793;5324;38;1976;;138;67;54;121;118;42;48;29;35;7;12;4;9;7;8;13;8;0;17;18
170222;Roland Garros;2019;19;27/05/2019;G;C;R128;5;6407;14;2116;5718;43;1956;;234;95;111;149;171;62;75;28;28;2;3;9;4;9;18;16;23;0;24;25
170223;Roland Garros;2019;19;27/05/2019;G;C;R128;5;5918;16;1967;6214;78;1778;;88;53;44;84;69;30;33;13;19;2;8;4;4;2;3;8;4;0;13;13
170224;Roland Garros;2019;19;27/05/2019;G;C;R128;5;4994;102;1763;4752;39;2010;;99;61;44;85;73;38;37;12;17;3;7;1;2;6;1;11;2;0;14;14
169663;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5303;41;1875;11429;62;1857;;113;55;52;79;85;36;36;12;17;0;6;2;2;0;6;4;9;0;14;14
169662;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;4606;81;2078;3852;78;1916;;117;54;57;82;98;43;46;13;20;4;15;4;2;0;4;0;4;0;12;12
169660;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5201;79;1915;6095;125;1759;;122;43;40;86;86;30;35;22;27;9;4;3;3;3;2;6;3;0;14;15
169659;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;44494;61;1845;45438;131;1754;;108;42;45;78;75;28;28;15;16;5;3;1;5;1;4;5;6;0;11;10
169658;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;4311;47;1933;5367;85;1866;;90;39;41;75;70;26;28;15;14;5;1;3;4;6;2;11;5;0;11;11
169657;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5543;100;1912;4526;40;2096;;128;53;53;85;90;33;44;21;18;1;8;1;0;6;7;11;9;0;15;15
169656;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;26011;35;1931;11769;86;1837;;139;61;69;88;115;40;49;17;22;11;8;1;5;4;7;8;10;0;16;16
169655;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5644;76;1856;5420;53;1911;;61;21;24;42;45;12;17;6;13;3;1;2;0;0;1;5;2;0;8;8
169654;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;6107;71;1807;5571;45;1870;;118;59;56;84;79;37;33;11;14;2;4;2;1;6;3;10;6;0;11;11
169653;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;26007;46;1923;5438;38;1895;;59;32;23;48;44;20;22;7;12;3;3;3;0;4;1;8;2;0;9;9
169652;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5375;206;1843;27835;67;1783;;77;33;51;54;70;20;31;7;9;1;3;3;1;4;8;9;10;0;9;9
169651;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5801;84;1845;5166;52;1862;;146;52;51;92;95;35;36;16;28;0;5;5;2;7;5;12;6;0;13;14
169650;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;44830;66;1840;9719;99;1739;;86;28;41;56;57;18;31;11;7;3;3;0;2;5;4;9;5;0;9;9
169649;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;25609;96;1810;5805;88;1635;;134;46;46;80;85;26;30;15;21;6;4;6;4;2;2;6;5;0;11;11
169648;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;6031;65;1817;6401;74;1899;;113;46;50;80;78;26;30;14;15;3;2;2;1;5;5;11;9;0;13;13
169647;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;11787;48;1900;44825;58;1829;;62;27;40;41;50;16;32;8;6;1;6;2;0;0;2;3;2;0;8;9
169646;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;26414;57;1881;5016;51;1960;;123;65;58;92;107;45;41;17;24;7;7;1;5;5;2;8;6;0;15;15
169645;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;4868;37;1924;6204;217;1663;;119;59;44;104;82;44;35;19;23;8;4;10;4;10;2;11;3;0;12;12
169644;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5349;42;1937;5515;55;1931;;71;40;34;69;51;20;26;13;7;1;6;4;0;6;2;11;3;0;8;8
169643;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;4994;75;1813;5364;50;1954;;71;35;25;58;46;20;22;12;14;3;5;3;4;5;0;8;0;0;8;9
169642;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5630;80;1824;11415;77;1784;;202;77;85;127;128;47;50;24;25;3;0;6;3;5;8;11;13;0;17;17
169641;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5602;90;1759;4291;60;1800;;67;32;34;48;54;22;28;7;11;5;1;1;2;1;1;4;1;0;9;9
169640;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5324;69;1913;5422;97;1605;;89;27;43;71;74;21;31;18;14;7;1;6;4;2;5;6;8;0;11;11
169639;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5044;49;1869;3333;89;1835;;109;52;50;85;93;35;40;19;21;2;18;8;7;4;4;5;5;0;12;12
169638;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5986;54;1880;5070;91;1840;;68;38;30;57;49;19;20;6;10;1;1;2;2;10;4;16;5;0;8;7
169637;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;24021;59;1862;4914;56;1862;;108;47;51;76;86;38;40;14;23;14;9;4;2;0;6;1;7;0;12;12
169636;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;5718;44;1964;4259;39;1962;;69;34;32;62;43;20;26;11;8;2;3;5;0;9;1;13;1;0;8;8
169635;Indian Wells Masters;2019;290;04/03/2019;M;H;R128;3;11174;117;1634;6202;128;1758;;119;51;50;80;76;34;34;14;19;2;2;5;1;4;3;8;4;0;13;13
169634;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;11549;192;1860;4742;2;2387;;72;27;20;57;37;17;17;9;11;3;6;2;3;1;0;6;0;0;7;7
169633;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;6134;111;1815;6029;26;1983;;87;35;35;67;54;17;24;13;10;2;1;2;2;7;2;12;3;0;8;8
169632;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5663;21;2084;5922;113;1911;;83;35;35;61;60;17;24;10;9;4;1;6;0;9;7;15;10;0;9;9
169631;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;11429;62;1870;6407;15;2119;;68;33;28;51;51;18;24;8;12;0;5;4;4;6;0;11;1;0;9;9
169630;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;3852;78;1931;11547;13;2086;;101;51;38;91;65;33;26;19;16;6;7;5;0;8;1;12;5;0;13;13
169629;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;4894;68;1857;25898;102;1882;;118;46;59;87;95;33;38;14;14;7;4;6;4;8;6;14;11;0;13;14
169628;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;6095;125;1785;5539;34;1927;;126;65;62;111;84;52;47;16;14;9;10;3;2;11;0;13;3;0;14;15
169627;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;45438;131;1777;4544;9;2027;;54;24;25;46;37;12;21;7;9;1;6;1;1;3;0;8;0;0;7;7
169626;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5367;85;1880;3819;4;2353;;77;42;32;78;58;27;26;14;15;6;2;6;6;10;6;14;7;0;9;10
169625;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5902;31;1979;4526;40;2100;;204;80;87;138;142;51;59;26;23;1;5;8;4;17;21;23;25;0;17;17
169624;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;11769;86;1853;6364;23;2010;;51;31;25;46;36;15;20;5;8;2;6;2;0;4;0;9;0;0;7;7
169623;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;4921;17;1999;5420;53;1920;;86;31;31;61;57;18;24;13;16;0;4;2;1;4;3;9;5;0;9;9
169622;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5571;45;1880;5220;11;2150;;93;42;35;70;61;23;27;15;13;1;7;2;1;11;4;15;6;0;9;10
169621;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5438;38;1908;33215;25;1977;;81;31;43;59;63;22;39;14;6;1;8;4;4;2;2;4;2;0;9;10
169620;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;6284;30;1995;27835;67;1802;;121;65;39;104;74;40;27;17;20;5;6;4;1;8;6;13;9;0;14;13
169619;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5166;52;1873;5442;7;2194;;153;68;64;110;101;45;41;19;20;1;3;4;2;7;3;11;7;0;16;16
169618;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;9719;99;1765;45000;130;1732;;60;29;32;41;45;18;27;5;9;2;4;0;1;2;0;5;0;0;8;9
169617;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5805;88;1693;11485;32;1873;;86;33;37;57;57;21;24;10;12;0;3;2;1;4;2;8;4;0;9;10
169616;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5131;22;2108;6401;74;1908;;102;42;44;72;72;26;29;16;18;1;2;1;4;4;3;7;5;0;11;11
169615;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;26578;10;2107;44825;58;1845;;77;39;43;47;62;25;35;3;10;3;4;0;5;0;7;3;7;0;9;9
169614;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5016;51;1968;5670;14;2108;;104;43;37;77;79;31;30;18;27;10;18;5;7;4;4;5;4;0;11;11
169613;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;45106;24;1985;6204;217;1717;;108;47;44;89;73;32;29;20;12;4;2;5;8;8;4;13;8;0;13;12
169612;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5564;95;1849;5515;55;1942;;118;66;43;109;69;43;35;20;16;5;14;5;1;12;2;15;3;0;13;13
169611;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5364;50;1960;644;3;2200;RET;58;19;18;44;34;10;14;11;9;1;5;3;1;6;2;10;3;0;6;5
169610;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;11415;77;1802;6219;8;2090;;113;54;46;88;73;32;33;19;16;1;2;1;2;6;6;9;7;0;11;11
169609;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;4291;60;1813;4467;29;1963;;188;65;75;125;112;38;50;34;22;6;7;5;2;11;12;15;13;0;16;15
169608;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;5918;18;1988;5422;97;1688;;151;69;65;119;109;50;46;24;30;10;10;11;1;7;3;10;5;0;17;17
169607;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;6418;12;2102;3333;89;1849;;92;50;45;71;63;29;38;16;8;4;20;1;3;2;0;4;1;0;11;11
169603;Indian Wells Masters;2019;290;04/03/2019;M;H;R64;3;6202;128;1770;4920;1;2424;;89;38;37;69;61;23;28;14;17;6;3;5;0;2;1;5;2;0;10;10
169602;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;6029;26;1988;4742;2;2388;;75;41;27;54;43;23;22;4;11;0;3;3;1;2;0;6;0;0;8;8
169601;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;6407;15;2122;5922;113;1927;;78;31;36;52;58;21;26;9;15;2;0;3;1;7;2;10;2;0;8;9
169600;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;25898;102;1892;11547;13;2091;;92;37;40;67;70;26;31;14;15;2;7;6;0;5;3;8;4;0;10;11
169599;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;5539;34;1934;4544;9;2031;;68;41;30;55;47;25;26;8;14;0;7;1;0;3;0;5;0;0;9;10
169598;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;4526;40;2107;3819;4;2354;;59;37;34;51;50;22;28;10;12;8;4;1;0;4;0;6;0;0;9;10
169597;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;5420;53;1933;6364;23;2015;;72;26;31;52;48;17;26;10;8;1;5;1;2;5;0;9;1;0;9;9
169596;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;5220;11;2154;33215;25;1985;;78;45;32;64;51;29;29;8;9;5;5;3;2;2;2;5;2;0;9;9
169595;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;5442;7;2197;27835;67;1825;;124;49;44;80;84;37;37;17;21;3;10;3;2;6;3;9;5;0;14;15
169594;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;11485;32;1879;45000;130;1755;;99;34;50;62;76;25;33;10;15;7;0;7;1;4;5;8;7;0;10;10
169593;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;44825;58;1866;6401;74;1925;;175;63;93;107;128;43;55;19;21;13;0;8;1;5;9;10;13;0;17;17
169592;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;6204;217;1755;5670;14;2114;;116;65;50;115;75;40;39;28;16;3;22;3;3;9;2;12;4;0;15;15
169591;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;644;3;2204;5515;55;1950;;70;31;28;51;52;20;25;5;13;3;9;3;1;5;4;9;4;0;8;8
169590;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;4467;29;1969;6219;8;2093;;67;17;33;41;52;7;24;9;10;0;2;2;0;0;2;5;3;0;8;8
169589;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;5422;97;1735;3333;89;1870;;73;39;46;60;67;28;39;14;13;4;16;2;3;1;2;2;2;0;10;11
169588;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;5070;91;1868;4789;19;2097;;70;29;30;53;50;16;22;6;11;0;5;5;4;8;3;13;4;0;7;8
169587;Indian Wells Masters;2019;290;04/03/2019;M;H;R32;3;4920;1;2424;4259;39;1987;;98;37;48;56;67;25;33;8;10;2;3;3;1;1;4;4;5;0;10;10
169586;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;5922;113;1944;4742;2;2390;;86;37;29;54;52;26;20;6;19;4;7;0;0;1;0;4;1;0;9;10
169585;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;4544;9;2038;11547;13;2096;;85;43;33;65;64;31;26;14;24;12;1;1;3;1;3;2;3;0;11;11
169584;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;6364;23;2023;3819;4;2358;;63;24;43;43;65;14;34;11;11;4;6;3;0;4;7;7;7;0;8;9
169583;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;33215;25;2000;27835;67;1851;;122;50;67;86;100;36;47;21;15;6;5;5;6;1;5;4;8;0;15;14
169582;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;6401;74;1934;45000;130;1782;RET;53;23;16;39;24;12;13;8;6;0;7;0;0;3;0;5;1;0;5;5
169581;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;5515;55;1968;5670;14;2117;;74;38;33;58;61;29;28;8;16;7;12;2;4;3;3;5;3;0;9;10
169580;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;3333;89;1878;6219;8;2100;;58;28;41;46;47;23;35;9;5;6;4;2;0;2;0;4;0;0;9;10
169579;Indian Wells Masters;2019;290;04/03/2019;M;H;R16;3;4259;39;2006;4789;19;2102;;57;31;26;46;40;13;20;5;10;1;4;1;2;8;0;13;0;0;7;7
169578;Indian Wells Masters;2019;290;04/03/2019;M;H;QF;3;11547;13;2105;4742;2;2391;;136;69;50;89;84;47;38;9;19;17;1;1;3;7;4;9;6;0;12;12
169577;Indian Wells Masters;2019;290;04/03/2019;M;H;QF;3;27835;67;1870;3819;4;2361;;73;37;32;61;59;27;27;11;16;6;4;4;3;1;2;3;2;0;10;10
169576;Indian Wells Masters;2019;290;04/03/2019;M;H;QF;3;45000;130;1806;5670;14;2122;;72;31;34;44;62;23;30;8;15;2;13;1;0;1;3;3;3;0;9;10
169573;Indian Wells Masters;2019;290;04/03/2019;M;H;SF;3;5670;14;2125;6219;8;2110;;151;71;79;110;104;57;65;22;15;17;5;5;2;2;1;3;1;0;17;17
169572;Indian Wells Masters;2019;290;04/03/2019;M;H;F;3;3819;4;2368;6219;8;2122;;122;59;67;84;97;42;47;12;18;3;1;2;3;1;9;4;11;0;15;15
170378;Halle;2019;315;17/06/2019;A;G;R32;3;4894;66;1847;644;5;2126;;105;42;49;81;80;27;35;17;14;2;12;1;7;10;9;14;11;0;11;11
170409;London;2019;33;17/06/2019;A;G;R32;3;11787;49;1835;4728;8;2167;;141;76;60;115;94;55;56;24;17;12;19;3;2;9;3;10;4;0;16;16
170408;London;2019;33;17/06/2019;A;G;R32;3;4865;212;1613;4467;38;1902;;149;65;58;102;108;44;38;16;28;3;9;3;2;3;8;6;11;0;15;15
170377;Halle;2019;315;17/06/2019;A;G;R32;3;4259;50;1983;5438;76;1845;;68;31;34;52;52;23;29;10;8;4;13;0;0;5;0;8;0;0;9;9
170407;London;2019;33;17/06/2019;A;G;R32;3;26011;36;1931;3917;191;1869;;81;42;46;65;70;29;35;11;13;5;9;2;1;3;2;5;3;0;10;11
170376;Halle;2019;315;17/06/2019;A;G;R32;3;5044;80;1801;5420;41;1934;;127;61;66;101;102;47;40;10;21;10;6;7;4;13;2;18;5;0;14;15
170406;London;2019;33;17/06/2019;A;G;R32;3;5543;63;1882;4526;19;2111;;72;34;31;50;55;24;26;9;17;1;7;4;1;2;2;4;2;0;9;10
170375;Halle;2019;315;17/06/2019;A;G;R32;3;5539;24;1954;5663;33;2041;;50;31;21;43;37;15;18;4;11;4;9;1;0;5;0;10;0;0;7;7
170405;London;2019;33;17/06/2019;A;G;R32;3;4269;37;1992;6407;13;2087;;70;29;37;59;55;22;29;11;11;7;6;6;1;4;3;7;3;0;9;9
170374;Halle;2019;315;17/06/2019;A;G;R32;3;45000;82;1826;11547;9;2060;;91;45;47;75;67;32;40;17;10;2;10;1;1;4;2;6;3;0;11;11
170373;Halle;2019;315;17/06/2019;A;G;R32;3;11485;27;1913;5515;35;2036;;68;37;34;58;54;28;31;10;12;5;8;2;2;2;3;4;3;0;10;10
169756;Miami Masters;2019;282;18/03/2019;M;H;R128;3;4291;59;1805;5543;97;1906;;73;36;40;59;53;16;28;8;6;1;3;3;1;5;5;11;6;0;7;7
169265;Montpellier;2019;289;04/02/2019;B;H;R16;3;25960;150;1788;4868;35;1940;;97;45;39;66;64;23;31;13;12;2;9;1;5;1;5;5;6;0;11;10
169238;Cordoba;2019;358;04/02/2019;B;C;R16;3;5070;71;1825;5539;59;1879;;125;55;36;88;64;34;26;16;20;1;5;2;0;1;3;4;5;0;11;11
169292;Sofia;2019;350;04/02/2019;B;H;R16;3;20265;121;1777;5902;47;1933;;166;74;51;129;105;40;37;33;25;4;5;1;5;19;7;23;12;0;15;16
169264;Montpellier;2019;289;04/02/2019;B;H;R16;3;4467;31;1970;4541;210;2069;;94;37;39;69;60;25;31;13;13;2;11;1;2;3;4;6;5;0;10;10
169291;Sofia;2019;350;04/02/2019;B;H;R16;3;5044;45;1885;5131;18;2122;;109;56;51;96;77;42;35;13;17;11;2;4;5;5;2;9;4;0;13;13
169237;Cordoba;2019;358;04/02/2019;B;C;R16;3;5550;168;1730;6029;20;1999;;141;68;72;101;94;43;51;8;6;4;3;5;5;13;4;20;7;0;13;14
169290;Sofia;2019;350;04/02/2019;B;H;R16;3;5644;56;1880;4269;26;2001;;104;41;51;73;82;29;38;15;19;10;8;3;4;4;4;8;5;0;12;13
169236;Cordoba;2019;358;04/02/2019;B;C;R16;3;4291;43;1842;4654;92;1914;;82;41;40;57;61;28;32;6;14;1;9;2;0;1;1;4;2;0;10;10
169263;Montpellier;2019;289;04/02/2019;B;H;R16;3;5201;83;1935;5420;90;1818;;154;71;59;110;92;52;44;20;21;14;2;7;1;10;0;12;2;0;16;16
169262;Montpellier;2019;289;04/02/2019;B;H;R16;3;6284;17;2007;4570;128;1869;;160;85;60;128;115;54;46;19;25;9;12;7;7;7;7;12;11;0;17;17
169235;Cordoba;2019;358;04/02/2019;B;C;R16;3;4921;15;2039;5370;65;1877;;69;32;31;56;48;15;23;9;6;0;7;4;3;2;1;8;3;0;9;8
169289;Sofia;2019;350;04/02/2019;B;H;R16;3;11547;11;2127;26414;53;1872;;129;64;60;89;103;50;47;11;23;8;9;5;3;4;2;7;3;0;15;16
169261;Montpellier;2019;289;04/02/2019;B;H;QF;3;5922;72;1919;4606;79;2098;;162;70;65;107;127;55;48;17;36;12;13;6;3;1;2;4;4;0;18;18
169288;Sofia;2019;350;04/02/2019;B;H;QF;3;26578;12;2093;4789;33;2034;;90;54;30;81;59;38;28;14;17;6;5;0;3;6;0;8;0;0;11;10
169234;Cordoba;2019;358;04/02/2019;B;C;QF;3;44494;81;1834;5630;77;1856;;116;59;57;76;85;41;39;6;15;5;3;3;7;4;12;6;12;0;11;11
169260;Montpellier;2019;289;04/02/2019;B;H;QF;3;33215;25;1990;5718;44;1951;;104;49;44;84;74;37;36;17;17;4;4;5;4;6;2;8;3;0;12;12
169233;Cordoba;2019;358;04/02/2019;B;C;QF;3;6384;280;1732;6214;112;1696;;108;51;48;90;70;37;34;17;16;5;5;1;1;7;6;9;7;0;11;11
169287;Sofia;2019;350;04/02/2019;B;H;QF;3;5364;38;1970;6407;16;2109;;69;41;26;66;38;21;22;13;10;3;9;5;0;10;0;14;0;0;9;8
169259;Montpellier;2019;289;04/02/2019;B;H;QF;3;4868;35;1946;4541;210;2075;;164;75;61;127;103;58;54;30;27;8;18;9;3;12;3;13;3;0;17;17
169232;Cordoba;2019;358;04/02/2019;B;C;QF;3;6029;20;2002;5539;59;1888;;110;34;49;64;75;19;33;16;13;1;1;2;1;2;6;6;7;0;10;10
169231;Cordoba;2019;358;04/02/2019;B;C;QF;3;5370;65;1892;4654;92;1922;;102;41;31;75;53;27;28;14;12;4;6;2;2;9;1;12;2;0;9;10
169258;Montpellier;2019;289;04/02/2019;B;H;QF;3;4570;128;1884;5420;90;1834;;91;34;41;64;67;23;32;13;14;8;3;4;5;1;3;4;4;0;10;10
169285;Sofia;2019;350;04/02/2019;B;H;QF;3;4269;26;2006;26414;53;1889;;142;65;59;101;98;47;45;18;22;7;8;3;3;5;7;8;9;0;16;16
169257;Montpellier;2019;289;04/02/2019;B;H;SF;3;4606;79;2103;5718;44;1962;;93;30;32;62;62;21;27;17;18;2;5;5;3;4;3;7;3;0;10;10
169230;Cordoba;2019;358;04/02/2019;B;C;SF;3;5630;77;1867;6214;112;1723;;60;23;30;50;42;11;23;10;7;4;4;8;0;7;0;12;0;0;6;7
169284;Sofia;2019;350;04/02/2019;B;H;SF;3;4789;33;2045;6407;16;2115;;76;40;30;63;59;28;21;6;17;2;5;5;1;4;6;8;7;0;9;9
169256;Montpellier;2019;289;04/02/2019;B;H;SF;3;5420;90;1848;4541;210;2080;;69;29;25;48;44;14;21;10;11;1;7;3;3;1;0;6;1;0;8;8
169229;Cordoba;2019;358;04/02/2019;B;C;SF;3;4654;92;1931;5539;59;1902;;112;41;49;82;73;29;37;19;15;11;5;4;1;4;2;7;3;0;12;13
169283;Sofia;2019;350;04/02/2019;B;H;SF;3;26414;53;1903;5902;47;1946;;136;54;58;88;106;43;45;19;27;10;6;1;4;2;6;4;7;0;16;17
169255;Montpellier;2019;289;04/02/2019;B;H;F;3;5718;44;1976;4541;210;2084;;73;30;31;50;45;19;27;13;9;6;6;3;1;1;0;4;0;0;9;9
169228;Cordoba;2019;358;04/02/2019;B;C;F;3;5539;59;1914;6214;112;1754;;123;59;45;96;79;42;39;12;13;4;9;2;3;7;3;12;6;0;14;14
169282;Sofia;2019;350;04/02/2019;B;H;F;3;5902;47;1955;6407;16;2122;;81;38;30;60;59;28;21;3;16;4;6;2;1;5;2;9;3;0;10;9
169920;Barcelona;2019;4;22/04/2019;A;C;R64;3;3852;93;1928;4269;37;1963;;81;22;47;50;64;13;33;16;9;5;2;3;3;2;2;5;3;0;9;10
169919;Barcelona;2019;4;22/04/2019;A;C;R64;3;6107;71;1793;11429;61;1859;;67;32;25;51;42;17;19;8;14;2;2;1;0;6;1;10;1;0;8;8
169918;Barcelona;2019;4;22/04/2019;A;C;R64;3;11787;45;1875;5070;83;1868;;56;23;27;44;40;15;21;8;11;3;2;4;0;1;0;5;0;0;8;8
169917;Barcelona;2019;4;22/04/2019;A;C;R64;3;24021;59;1865;26007;58;1913;;55;29;35;46;53;24;27;8;13;7;5;6;2;2;0;4;0;0;9;10
169916;Barcelona;2019;4;22/04/2019;A;C;R64;3;5805;97;1734;4291;72;1772;;161;78;60;116;106;46;45;19;23;1;4;7;3;11;6;16;8;0;15;15
169915;Barcelona;2019;4;22/04/2019;A;C;R64;3;5364;47;1942;6412;48;1864;;104;45;42;70;76;26;28;10;16;1;3;3;4;5;7;10;10;0;11;11
169914;Barcelona;2019;4;22/04/2019;A;C;R64;3;5630;76;1820;44920;276;1698;;149;66;72;100;98;40;50;17;12;0;1;5;0;3;6;8;10;0;15;15
169913;Barcelona;2019;4;22/04/2019;A;C;R64;3;5303;50;1870;5539;28;1948;;128;70;59;108;82;48;43;18;14;8;7;4;1;9;1;12;3;0;15;14
169912;Barcelona;2019;4;22/04/2019;A;C;R64;3;6214;79;1766;5324;46;1939;;71;36;25;67;58;23;23;16;20;1;7;1;5;3;1;6;1;0;10;10
169911;Barcelona;2019;4;22/04/2019;A;C;R64;3;5148;107;1687;44494;57;1849;;108;55;35;77;65;32;28;5;12;0;2;6;2;6;1;12;5;0;12;12
169910;Barcelona;2019;4;22/04/2019;A;C;R64;3;6401;70;1918;6029;25;1971;;139;62;65;92;97;35;40;13;16;1;1;2;3;11;13;18;18;0;14;14
169909;Barcelona;2019;4;22/04/2019;A;C;R64;3;6031;82;1781;5902;36;1956;;77;37;25;62;51;21;18;11;18;2;2;0;3;5;2;9;2;0;9;8
