p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff,elo_rating_diff
10,0.0,435,5621,5763,Roland Garros,28/05/2018,0,0.004239182861552004,-0.0676420558074835,-0.020846195400524736,-0.009643641876856512,-0.0224583651574759,0.024137931034482696,-0.17852985943235744,-0.06553108305727165,-0.056966689224753786,-0.04912579158534969,-0.039510074627728986,-0.0587694334622062,-518
312,1.0,19,6219,25609,Roland Garros,28/05/2018,1,-0.016772833013022237,0.03985383267536813,0.0644100722491654,-0.016038936378081514,0.004673463632800079,-0.11420377867746284,-0.00846088182161081,-0.014640779782820135,0.07436305827472456,0.046004258651463736,0.021919547187240096,0.029965322273382222,373
42,0.0,2,26578,26339,Roland Garros,28/05/2018,1,-0.029923344833654553,0.041971411554496685,0.07235148307368072,0.01874205340114421,0.030857952517556964,-0.5,0.12600619195046447,-0.1295149638802889,-0.10698957694665856,0.0470960665627137,0.042901080008873715,0.06583811996385791,171
405,-1.0,299,5201,4180,Roland Garros,28/05/2018,1,-0.011280376081606924,-0.04273139148503047,-0.020196795009669144,0.021748428138197662,0.002024358118208891,0.0033114496882612476,-0.3219312821812059,0.07520659309543148,-0.03442185177443535,-0.03710260507653995,-0.010305017700739438,-0.015354176938342288,-98
49,0.0,348,6134,5324,Roland Garros,28/05/2018,0,0.09682176673927778,-0.05914305039905987,0.0253611087604958,0.002061675261271878,0.001345367215866311,-0.06568144499178985,-0.39399356527402263,-0.05939775737453895,-0.02242945121226947,0.00015265332598168868,0.0013554143326894308,0.0022143285872534557,-114
100,0.0,668,5918,4467,Roland Garros,28/05/2018,0,0.06847974979112481,-0.03912452743961037,-0.02808880177856149,-0.012696733022346751,-0.01684294564336164,0.07646706586826357,-0.10776705845590348,0.12911116648768167,0.004552560449996412,-0.023000041914957414,-0.023659051820601074,-0.035696774937304054,-117
63,-1.0,562,26011,5016,Roland Garros,28/05/2018,0,0.013834983589824046,-0.07109765438894133,0.014001064453242118,0.0012473659353975375,-0.010220740102059978,-0.13150313506185402,-0.3766826098763326,-0.04197695799859527,-0.022331608562954353,-0.03351417729856965,-0.02177916150932918,-0.03226681136317223,-61
852,0.6666666666666667,656,4920,4269,Roland Garros,28/05/2018,1,-0.025117668083203704,0.02426838161998235,0.04733282446159248,0.019847044360752575,0.02235212741692627,-0.033565212412687506,0.00614025320811401,-0.14634234982748678,-0.014696753173556898,0.027314977397628004,0.03226694328398383,0.04716202175838058,330
312,-1.0,487,6219,5442,Roland Garros,28/05/2018,1,-0.019707973330337025,0.0313393245202469,0.002327245769497943,-0.00972177916087491,-0.0012298280167026832,-0.08761780656031165,0.1948503484312888,0.008309965178881995,0.021371129574026204,0.015854629071254567,0.004709101798519133,0.006132849910379656,-49
177,0.0,38,6387,9719,Stuttgart,11/06/2018,1,0.014963196018536684,0.07658649887954116,-0.020884131486770263,0.007282397634563953,0.019716674580619986,0.04222420457924475,0.5871864929241979,0.10217878660501614,0.030209885742672582,0.04439868506163325,0.034430327225440094,0.0516810826961972,228
321,0.0,494,6219,4570,Wimbledon,02/07/2018,0,0.06246565278280547,-0.007543788116483374,0.011987412049252355,0.0013844441474574198,0.006021366540550632,-0.0074854641996797144,-0.11131006707520241,-0.032807452156402656,0.016997877925453042,0.014919550188235653,0.011166123172077824,0.01630399433569308,273
315,0.0,493,6057,5442,Wimbledon,02/07/2018,0,0.05522142369011951,0.0019632123201519525,-0.024766781853702957,-0.027747100695751037,-0.01816392052578275,-0.0406130268199234,0.3240533394940015,-0.08780670221235734,0.03415593135319295,0.0030091893772701273,-0.015708929427546703,-0.024737911318480903,-291
263,0.0,135,3893,5528,Umag,16/07/2018,0,0.0005678847476670024,-0.013424389938158088,-0.012893123646753768,0.01125434319266072,0.0030849866596706077,-0.009801436417405995,-0.088977519941987,0.033430021754894845,-0.0470322490964693,-0.013091220271070347,-0.0019369551248455408,-0.0018368770784096267,-38
18,0.0,11,4628,44494,Gstaad,23/07/2018,0,-0.013509805177070788,0.05189867996128117,0.027132960893854752,-0.01540443369341904,0.002593502593502439,-0.42929292929292934,0.1886904761904761,0.023214285714285715,0.03386300344012538,0.04030530839885582,0.018201825602709554,0.024900874705436782,-3
183,1.0,31,6029,34554,Hamburg,23/07/2018,1,-0.05323119295722034,-0.030454401602605485,-0.0038777691427184235,0.034518812376369445,0.01460358115435445,-0.09977084435043193,-0.19291962696078085,0.021459873710179017,-0.05846137876320101,-0.029229319640278528,0.0007857841990954739,0.005289492736090917,220
3,0.0,44,9038,9719,Hamburg,23/07/2018,1,0.03841355753863085,0.004588318085855025,-0.10468392322592013,-0.013079084909139449,-0.017707821634898147,-0.053030303030303094,-0.05030303030303035,0.1109090909090909,0.05522682445759364,-0.025691408164973506,-0.02515373590489728,-0.038770493074112955,-186
307,-0.14285714285714285,366,4914,5070,Hamburg,23/07/2018,1,-0.004120790753437298,0.055544602126350595,0.011930310952306455,-0.012514353685767143,0.0043917569571284565,0.01981096812089489,0.20318345094127677,0.04603494531069899,0.024366181166304846,0.038034968226681065,0.017970224898932297,0.025520614540913922,18
58,0.0,572,6051,4789,Hamburg,23/07/2018,0,0.04277056850460881,-0.05595374121394692,-0.025424364291471657,-0.015977347615026893,-0.023653210638005517,-0.07095490716180375,-0.3574518671856836,-0.09738504001380047,-0.013532849671733294,-0.03621266004543566,-0.034841471133940816,-0.05219000766046257,-103
28,0.0,164,6061,5986,Hamburg,23/07/2018,1,-0.0315565347315907,0.019163479307369946,0.012378764417090349,-0.017172260487152147,-0.007705928546546614,-0.06445993031358882,0.058849185664287346,-0.03648021871642396,0.0643460198396193,0.011787883861654302,-0.0021774418359614134,-0.005384376625497844,-175
4,0.0,805,45307,3970,Hamburg,23/07/2018,1,0.0355954931317245,-0.011440776411946074,0.00698931750423426,-0.05597090515583425,-0.037748627958349434,0.01304347826086949,0.6554630065870765,0.099481745530833,-0.00954794085824029,0.0005894525026136632,-0.03530348654574422,-0.055381452653220475,-301
678,-1.0,67,4467,6315,Hamburg,23/07/2018,0,-0.07097710355297115,-0.00352193229066311,0.01513854464128761,0.03162162365639565,0.01835106837798195,0.033064764672214086,-0.000921993218197914,-0.021732142904934332,-0.009642024807537286,-0.00949112006902042,0.013253764161791692,0.022130503587375228,194
195,0.5,669,5571,4269,Hamburg,23/07/2018,0,-0.023901999231274673,-0.023578948065713146,0.014756722793508037,-0.015358534847899397,-0.015803774311577867,-0.037921122226054926,-0.10712527254717374,-0.16899711005271575,0.0015168922494506187,-0.01497157876157329,-0.020046879866689238,-0.030330113609472686,-49
109,-1.0,648,5918,4259,Hamburg,23/07/2018,1,0.023073497837769352,-0.06901467698013453,-0.0538560811060565,-0.0007326985893091331,-0.021279880024113962,0.0550883452259599,-0.22229849945009142,0.1622443874872619,-0.01514540102024231,-0.05926659587317029,-0.04109255581139587,-0.05999929446247955,-217
335,0.0,55,4654,5902,Hamburg,23/07/2018,1,0.052117936302858325,0.013076755527996808,0.005752642387470308,-0.013603608593638405,-0.0024715817387158667,-0.12537313432835817,0.09794984652000799,-0.05354978090175047,0.002878582431886545,0.01998025681429283,0.005249755550732649,0.006376648220654306,13
185,1.0,53,5370,5953,Hamburg,23/07/2018,1,-0.026125905626776302,0.03243294080497361,0.007639926445236089,-0.006105367335756839,0.001284531171178216,0.02559918408975015,0.205637412337915,-0.1904863967964842,0.007373551213442298,0.016010428577202696,0.007146481524681003,0.009905061241445835,72
256,1.0,358,5793,4252,Hamburg,23/07/2018,1,0.013165453228509816,-0.005664596326704907,0.006726586840098303,0.007723427536897698,0.005552407239534429,-0.017327164804469275,-0.04148849262054449,0.007651252970854366,-0.014464632046122694,0.0013458140584803324,0.00571824226172063,0.00906924159537803,218
358,-0.6666666666666667,647,5324,4752,Hamburg,23/07/2018,0,-0.10137486169369958,0.006886385906052728,-0.07410849487755972,-0.002633451040536139,-0.0195690414177494,0.019915726213810103,0.20538715076397274,0.17028661486090052,-0.004458336469369328,-0.05189251467977096,-0.037564144954949696,-0.0545259657203071,-84
81,0.0,43,5367,11769,Hamburg,23/07/2018,0,-0.07911918974121279,0.0321113497220461,-0.04220979144008702,0.014129794747335,0.004279527338679645,-0.17111685328739595,-0.02550596474568234,0.06820384988228767,-0.03800545856257853,-0.01517276410510815,-0.001152424626271853,-0.0010429693577731526,82
98,0.0,185,5349,5515,Hamburg,23/07/2018,1,0.06949783742402527,-0.08015974690333383,0.02983803972455079,0.008782060270887238,-0.0012592024389820322,0.020132377275234314,-0.3017748102493865,-0.16703760771557383,-0.04130167663032469,-0.020607349582362433,-0.008522057323924748,-0.011825289311475085,-4
10,0.0,322,44669,6219,Hamburg,23/07/2018,0,0.08571418917092422,-0.11809374267539996,-0.041418111351200104,-0.014050188435370758,-0.03514575440211798,0.037267080745341574,-0.2643216853111906,0.10357897974089877,-0.03955659448095383,-0.07500405482118244,-0.05980643990461759,-0.08905424325655319,-386
183,0.0,3,6029,9038,Hamburg,23/07/2018,1,-0.06715841236389186,-0.048162537488538826,0.059991325605236234,0.05682295642705393,0.03162436703191385,0.14754098360655737,-0.21397902733052598,-0.0470233671868549,-0.11166171126527913,-0.022550052687039024,0.019039933090787275,0.03427290374001493,305
307,-1.0,572,4914,4789,Hamburg,23/07/2018,1,-0.01742630769976561,0.0009009591812394468,0.02296881191645128,-0.016958369314615807,-0.00968845080369174,-0.04040340766725137,-0.1774660599131343,-0.012179734870160275,0.02270046432706674,0.005429787695860888,-0.007330249197793348,-0.011528581618754911,-145
4,0.0,28,45307,6061,Hamburg,23/07/2018,0,0.05448708412848857,0.018021878483834963,0.02854311415067623,-0.029915307224464338,-0.00993291148205322,0.1071428571428571,0.6165790731008122,0.11478738652651693,-0.039091612177459045,0.03008909989133468,0.00148898882105869,0.00017379266687033573,-89
67,-1.0,669,6315,4269,Hamburg,23/07/2018,1,-0.03229540274106335,-0.010859574545330153,-0.0068595759276650625,-0.024748406200199247,-0.02273517215364529,-0.06195479999107589,-0.07650805863799476,-0.115648647768717,-0.007616671307846157,-0.015916038902747176,-0.026593743334722197,-0.04066444510294642,-183
109,-1.0,335,5918,4654,Hamburg,23/07/2018,1,0.029768428013963733,-0.05918334489660526,-0.03042651746529984,0.0015847010860722266,-0.014133972357265878,0.0758318499246885,-0.241871373106629,0.1026878598039804,-0.00873905479662207,-0.04283223473395348,-0.028339743905794856,-0.04124753364788127,-108
256,-0.3333333333333333,185,5793,5370,Hamburg,23/07/2018,1,0.06029705884165115,-0.05150591722969433,0.02169439707623294,0.01103004455849077,0.0038372421637379306,0.010515202702702675,-0.3309661162831352,-0.06583892012145626,-0.017516909325345553,-0.00967623217770397,0.0002636960862659743,0.0013538123807868008,88
560,0.0,18,4022,11483,Washington,30/07/2018,0,-0.00340586368463891,0.03537927485066772,-0.019552775928895483,0.02996537302333091,0.024948999266432348,0.0896825396825397,0.06907407677108968,-0.028057323449310445,-0.015960772614798002,0.013813077820505004,0.027935171964310723,0.0437784508438359,-22
10,0.0,16,6095,26009,Washington,30/07/2018,0,-0.02260173017053757,0.01796954103979309,-0.023361265074310633,-0.018539542836807477,-0.013444201686685586,0.09999999999999998,0.33299798792756535,0.027632461435278283,-0.0033057851239669533,-0.0028342562746234146,-0.013299139153616302,-0.02137379911143078,-186
102,1.0,202,6031,5034,Washington,30/07/2018,1,-0.0052422113643564305,-0.024149263148194655,0.006000472079848995,0.008231712354597076,0.0009969424074457445,0.049407881964667,-0.08990456818052212,0.06598067125449125,-0.009523390252673458,-0.012684365155510191,-0.003446452945002232,-0.004452652800913226,-27
106,0.0,28,5209,4671,Washington,30/07/2018,0,0.017571488579915195,0.02107879821176406,0.026803766223263303,-0.002570912373819012,0.00750439636883693,-0.009433962264150997,0.011212938005390805,-0.03148247978436655,0.013843152911041101,0.026747394809500724,0.01671415185605757,0.024176482435681726,124
15,0.0,723,11429,4913,Washington,30/07/2018,0,0.03834653628996121,-0.030884242962782138,-0.013508386648215409,-0.039254049406916014,-0.03190591771886575,-0.1438450899031813,-0.2620817776439616,0.04460116462450786,0.04045294137801081,-0.01573683627824396,-0.03631353280631483,-0.054990885685159974,-494
94,-1.0,44,5644,5792,Washington,30/07/2018,1,-0.021926555148803928,0.048802177378283074,0.007338102464301444,-0.007354029024578712,0.004540691571739641,-0.09574468085106386,0.3909826040418341,0.09547341097430637,0.003833866840986855,0.027079747376462904,0.013344370624604973,0.01972571835188419,-76
210,0.0,30,5565,45106,Washington,30/07/2018,0,-0.02968477387587376,0.08360319261575999,-0.025417542174795638,-0.013004561548590754,0.0019187216173957022,0.004761904761904745,0.4136980084155787,0.021949544989499803,0.023529597673904168,0.03294549382683387,0.013873889155663899,0.019940932278243124,-37
222,0.0,417,5630,4794,Kitzbuhel,30/07/2018,0,-0.051116745066016156,-0.007851823898151089,0.007205579671340612,0.006412540877861472,0.00034978711256539174,0.09877503402683258,-0.21512491930876604,0.1267570927895716,-0.011209336638930534,-0.011964886650575046,-0.004076361316848964,-0.005552345772713581,25
11,0.0,266,44669,5055,Kitzbuhel,30/07/2018,0,0.07435250507581792,-0.04409975939236688,-0.03735217117388656,-0.01232246400632464,-0.018316717878221978,-0.026657552973342602,-0.08288954202491663,0.20367827689068257,-0.027372510050137744,-0.030316796863062323,-0.027880451934096995,-0.042639260869386963,-121
45,1.0,45,9719,5125,Kitzbuhel,30/07/2018,1,0.031876872970446835,0.0005558169268536917,0.05190415317123359,-0.0032515750030882584,0.006349431492561175,-0.11111111111111105,0.07941796575517512,-0.053277536417071336,-0.0077017250973845375,0.02573722365154152,0.015140273589908992,0.022485648648453264,34
46,-1.0,55,11769,6134,Kitzbuhel,30/07/2018,1,0.01797151940281716,0.03967238905001236,0.040339322189336724,-0.019701623876608232,0.0014500633776853844,0.22687747035573136,0.33109740793417225,-0.0685886110523285,0.0483815090518237,0.04323831986045734,0.01704055848241648,0.02353669598384911,85
32,1.0,76,6061,5420,Kitzbuhel,30/07/2018,0,-0.04262187121194516,0.045042003301426825,0.024112129385257586,-0.0008705707565288545,0.010191555346178882,-0.09375,0.12242321661553648,-0.044500863923269546,0.020953034611236432,0.03047923708641964,0.020377001796240135,0.029608666329890773,5
500,0.0,359,4570,5324,Washington,30/07/2018,1,0.011472168680481398,0.010345825251433571,0.05439599469665185,-0.002933802561263632,0.010045085698314082,-0.02303621169916431,-0.07489210486987385,-0.08772460216794037,0.01035745575840108,0.03427650935917148,0.021790813019687216,0.031342706797907856,-50
60,0.0,2,5888,11487,Washington,30/07/2018,1,-0.05899644527824921,0.06546009292004706,-0.008358726735736621,-0.010457666655715125,0.000671263388074328,0.0,0.39926329276105066,-0.14551569506726458,0.1961648745519714,0.024331404734834194,0.009820421932027923,0.013873738079119069,140
54,-1.0,103,11415,11549,Washington,30/07/2018,0,0.08636073982565662,-0.04982771656680762,-0.042423216104160555,0.0023027990657991104,-0.007547092041920278,-0.04099244875943908,-0.05793692099510772,-0.07635474133444362,0.0022869109416969735,-0.027636032352875595,-0.017355084814003885,-0.025333233287076373,-171
12,0.0,20,27835,25609,Washington,30/07/2018,1,0.009847859717136642,-0.003665083625851717,-0.002730796335447372,-0.031474187173448076,-0.022915222643267952,-0.016666666666666607,0.0013082155939300177,0.185243328100471,0.1077030576102933,-0.0008925258269100178,-0.019517552070031585,-0.032366713000358094,-86
7,0.0,109,6269,5718,Washington,30/07/2018,0,-0.016591009703549986,-0.10420070274249593,-0.022308488612836463,0.021426498629207646,-0.009526434248513183,-0.06684141546526873,-0.36548160688463305,-0.05126441646386626,-0.08848815265254761,-0.07316243938937905,-0.03602591449825465,-0.051735940760171406,-207
295,-0.5,613,5375,4526,Washington,30/07/2018,1,0.01733720886523782,-0.059667915373849634,-0.048994320851895035,-0.005635727555688974,-0.021554737257737933,-0.02636657726656899,-0.2661485693166478,0.1282345744191559,-0.020979756112212367,-0.05198209657110553,-0.03923720707803807,-0.057617824126794503,-245
120,-1.0,163,5058,5564,Washington,30/07/2018,1,0.05378692078498071,-0.043511282393073336,-0.014440700876074741,0.003815076671846329,-0.005031289384672677,0.026789366053169728,-0.033447367693301144,-0.07843872157884724,-0.012480337776305972,-0.021980383706675433,-0.01263088043216476,-0.018165307034829097,-34
138,0.0,175,5528,4291,Washington,30/07/2018,0,0.04856462838876996,-0.01424650660664184,0.014467714799521858,-0.006497527285827753,-0.0008816119293286739,-0.02877846790890265,0.060665402854247874,-0.06697243118626955,0.009452848196195851,0.008510633662373923,0.0017274417585384505,0.002013106376546163,-36
18,-1.0,599,11483,4544,Washington,30/07/2018,1,-0.07013747610014032,-0.1222914327511263,-0.025642251212607325,0.011230530455228926,-0.02676375339800119,-0.1186236319792246,-0.9940730577945465,0.07961241639512948,-0.07948925888932679,-0.10109614024446367,-0.05881618669836702,-0.08986560978923475,-331
82,0.0,16,25898,26009,Washington,30/07/2018,1,-0.018123288123288117,0.006895994964309038,-0.014370643962953122,0.011100291423564057,0.005855520172272088,0.0,-0.023171565276828454,0.1081567555251765,-0.0036222408201694867,-0.004937794937794893,0.0034341431094898067,0.006162496485769164,135
102,0.0,118,6031,11547,Washington,30/07/2018,1,-0.01094294983752675,-0.05326028191360965,0.0018431061894141898,-0.0046810705714057654,-0.01454086062439608,0.001329345297440998,-0.2729637324981007,0.03218130262199001,-0.029305110509450838,-0.03286342387795438,-0.02528606283113144,-0.03754449444936014,-211
182,0.0,28,6284,4671,Washington,30/07/2018,1,-0.03270599201902036,0.07455465071892098,0.04428907797761267,-0.003545832662712134,0.01639901518281983,-0.010989010989011005,0.286537666576932,0.025360355844708804,0.024210852157479312,0.05479424363982943,0.03518888409680293,0.05124841097711732,267
723,0.3333333333333333,151,4913,6364,Washington,30/07/2018,1,-0.002587190951060747,0.018697332109025022,-0.0015420607151960253,0.02967167781512703,0.023624682879061165,-0.006265285372757001,0.09891571216749928,-0.026542628484605563,-0.029567178284200635,0.00982527689374535,0.026153570246906344,0.03949695470887227,279
94,-1.0,481,5644,4868,Washington,30/07/2018,1,-0.024972576758187648,0.00802072856076741,0.032219635936263535,-0.01384461353432731,-0.005235936541029718,-0.09262617773256077,0.20097643294442913,-0.09126606672617288,0.015842522629212707,0.012161178756627034,-0.0008570622872507982,-0.0016834347777002767,-171
273,-1.0,30,5438,45106,Washington,30/07/2018,0,-0.009924545531790119,0.07925497687847782,-0.00958995008219099,-0.010692205593874737,0.006449190727141119,0.04249084249084245,0.3600257394586356,-0.022515188787685214,0.041678038366599335,0.04175486495041447,0.02126145485965303,0.031062659356539728,118
110,0.0,500,11176,4570,Washington,30/07/2018,1,0.0906950385237707,-0.04609585172154973,-0.011017766066996226,0.009720900348936024,0.002873222223815697,0.011818181818181839,-0.27817948365736145,-0.015381162709260765,-0.019600527571005277,-0.011748369742390574,-0.0019662949103786964,-0.0020274693934545507,121
60,0.0,4,5888,6172,Washington,30/07/2018,1,-0.07327173355733252,0.06494772284245964,0.09290346488790069,-0.03313269277901709,-0.0012484247475956778,0.0,0.5135490070467649,-0.20265855221012163,0.07634920634920639,0.058399424002094635,0.019865344402521412,0.025266731223077543,149
25,0.0,806,5602,3970,Canada Masters,06/08/2018,1,-0.00025889582341198647,-0.018996441210811787,-0.07137539168923401,-0.04425509467488109,-0.04360902061665728,0.03240694789081894,0.22203027470697564,0.10234258334139079,0.011034451661267153,-0.03844890175535354,-0.05381639280358397,-0.08270399643023463,-227
184,0.0,9,6284,44825,Canada Masters,06/08/2018,0,-0.034586847781806984,0.04007432160187796,0.020172119445304115,-0.006130209783067775,0.003483490388573429,-0.06642512077294688,0.01228790132301294,-0.0786721591041824,-0.020005320563979745,0.02414200709234071,0.012651075324560945,0.018011797309272923,233
88,1.0,272,6407,6044,Canada Masters,06/08/2018,1,0.013010328687033113,-0.024752826706343267,-0.039549919888959006,0.007376412687393641,-0.0047932864957001,0.029411764705882415,0.03793068029350766,-0.042994203028805134,0.00024916953246756357,-0.028019351810589344,-0.014335469923454136,-0.02064293912319559,-12
45,0.0,869,5792,4920,Canada Masters,06/08/2018,0,-0.05721730632061295,-0.033671078025916734,-0.035040327150744455,-0.041597021720586214,-0.04342006905430762,0.04045518475898219,0.023056829261865308,-0.025244419848736405,0.04514891149649458,-0.04442266411840101,-0.057809376280012204,-0.08601968583898723,-528
156,1.0,41,5044,5159,Canada Masters,06/08/2018,0,0.026723927155318572,0.03125969729401612,-0.03939892024802222,0.0017561777003205492,0.0036477410350075345,0.10459662288930588,0.11512731374619145,0.1303947268063378,-0.004863891172289803,0.008613427586183775,0.006885374241634434,0.010369605286504324,207
168,1.0,57,5986,26578,Canada Masters,06/08/2018,0,0.06277997848875894,-0.10285012733004795,-0.021984592515194912,0.026279203537420748,-0.002203812281155182,0.019736842105263164,-0.3448826426482605,0.01945454521833903,-0.04974743189574349,-0.0595478153803749,-0.02449908502122239,-0.033268611842954154,-25
139,0.0,86,5528,25898,Canada Masters,06/08/2018,1,-0.020803683389460037,0.0025400015284964272,0.02215022088622781,-0.021802348272450534,-0.012662472705427752,-0.02961351848753563,0.06160275922362185,-0.1250707664095442,0.03976992522486367,0.006248017710899556,-0.00918555227246709,-0.015554330561550866,-133
21,-1.0,107,25609,5209,Canada Masters,06/08/2018,1,-0.004769255770153635,0.014064125975379205,-0.04320565435476509,0.022376845434164294,0.012484767144762432,0.13306631063640406,0.13657137688677495,0.03755992189536744,-0.052466510344623685,-0.009591664147156842,0.006882724356839509,0.01278518128700723,-62
16,0.0,253,11429,5978,Canada Masters,06/08/2018,0,0.032758776228081876,0.0001785518665868846,0.0019370178848668873,0.000597860183355059,0.0034281852812988456,-0.18157114624505932,-0.2631409370123843,-0.028107655691402084,-0.0008248772504091395,0.007756191026337733,0.005601503601525448,0.008354051209692792,-96
344,0.0,428,5663,5670,Canada Masters,06/08/2018,0,-0.04874152629707018,-0.09311934944724387,-0.03761564848763954,0.02957035499244076,-0.007027293903944631,-0.016246468159095806,-0.701376721203743,0.0444581681342093,-0.06669450135090993,-0.08264599436624442,-0.036688255337931686,-0.05307563937380378,-35
56,1.0,614,5902,4526,Canada Masters,06/08/2018,0,-0.02798335010676012,-0.03519469954964727,-0.02830007413837099,0.0075439367196820095,-0.0074366490169529564,0.1087715216379711,-0.15144961629548215,0.08741222618411393,-0.014314229083498553,-0.037578375306814626,-0.021252290385733563,-0.030034438587132728,-176
360,-1.0,846,5324,4742,Canada Masters,06/08/2018,0,-0.166458707282933,0.015728986772811315,-0.11205048115071076,-0.022340425615044013,-0.0393265357773076,0.00035460992907809796,0.400109374192747,0.22384654196176634,0.002718541617481973,-0.07060474191901134,-0.06387205183422523,-0.09294516753405535,-465
33,0.0,55,11787,11415,US Open,27/08/2018,1,0.017188079855571026,0.006560905965553587,0.010445674535968785,0.0021311403460280154,0.004590713369374777,-0.07272727272727258,-0.12447257383966243,0.07593248945147682,0.0005111664874806188,0.011719863638333328,0.009304578288991283,0.013851003984361357,177
200,0.0,170,5571,5986,US Open,27/08/2018,1,0.0062785758300989425,0.037224606504959956,0.02407044939251557,-0.023136519643629172,-0.004515945847499814,0.012058823529411844,0.10363071895424839,-0.07228758169934643,0.053345054495537725,0.03354880428137219,0.008909430422423315,0.010412284637743019,-4
434,0.3333333333333333,287,5670,4122,US Open,27/08/2018,1,-0.01636013394041247,0.14723180345653564,0.06203775501136205,-0.02396176296808883,0.021086989176386184,-0.019107564347532913,0.865704289218078,0.03175751898042431,0.07456502786303254,0.11275075333905027,0.06109875045840063,0.08878899037096154,366
50,0.0,166,9719,5564,Metz,17/09/2018,0,0.06718701564929663,-0.01461908466796824,0.03294785167646064,-0.014831498695320633,-0.004500173193442647,-0.12216867469879517,0.09812409812409811,-0.12493987493987493,0.009886522664585895,0.016064354052669483,0.0014350533087530426,0.0012328553573488568,81
80,0.0,116,5420,5718,Metz,17/09/2018,1,0.0639560715636982,-0.10335600607157569,-0.01701890819593449,0.02412512835953584,-0.0033415856183806047,0.0008620689655171598,-0.5578132628395194,-0.0795847771466677,-0.04041395997614983,-0.058077515843872884,-0.02424323354392799,-0.03395238748433703,-123
208,0.0,2,6196,45259,Davis Cup WG,14/09/2018,0,0.0031246773431004016,0.07082765804022106,0.010197313878295478,-0.021251523398484462,0.002212429319399245,-0.03846153846153838,0.09684512428298281,-0.0021032504780114647,-0.10049109883364027,0.04941609290345017,0.020833633669913032,0.0281645695049657,245
2,0.0,82,5482,6107,Davis Cup WG,14/09/2018,0,0.03317180420891819,0.11784793598714394,0.04043563460958688,0.020035316056352448,0.04678599679401374,-0.012195121951219523,0.12723151914061287,-0.16501598931975534,0.14812808474780303,0.09675257752791733,0.07974787060197014,0.11678789358426979,-246
63,0.0,48,6401,5792,Davis Cup WG,14/09/2018,1,0.032380677998655516,-0.0653064976450195,0.007352226243835802,0.017701206816884807,0.0011417414395079595,0.007936507936507908,-0.3101168966743527,0.02075002007548374,-0.04303313508920992,-0.03178110694964631,-0.010805118543076697,-0.014079900132761503,59
6,0.0,12,44884,44825,Chengdu,24/09/2018,0,-0.07586564678075247,0.010049117700564159,0.005006992308460745,-0.015666838754087142,-0.013329420146662496,0.33333333333333337,-0.19781230832140673,-0.09558372520956859,-0.0008971291866027853,-0.006844216148814031,-0.014228438244743125,-0.022511054902901187,-82
30,0.0,320,5602,6057,Chengdu,24/09/2018,0,-0.043038327489879014,-0.025799201004077066,-0.025713838612956896,-0.006511845645559733,-0.01617298013579671,0.09375,-0.13756603363855308,0.19323016753802147,-0.038036625315504,-0.034738543485802964,-0.02724247872891472,-0.041250389131362586,-88
13,0.0,576,44525,4789,Chengdu,24/09/2018,1,-0.08358347364234764,-0.0406639025898492,-0.019508921080597375,0.00576291884062452,-0.01562890424235408,0.019364316239316226,-0.1449813531664066,-0.008061333684109495,-0.06496259154394901,-0.050206818997448166,-0.03129792856395619,-0.044443900156823646,-322
180,0.0,505,4291,4570,Chengdu,24/09/2018,1,0.007701272751583721,-0.03564859890575833,-0.026850059863485376,-0.012151574523103559,-0.018990131070652394,0.03784378437843777,-0.23575403074225948,-0.011293397499527846,0.02454319041897013,-0.02978292121835313,-0.02789593055711287,-0.04193449574145669,-49
214,0.0,84,5565,5420,Chengdu,24/09/2018,1,-0.07857697416628773,0.11200101129161866,0.017052472254784345,-0.021460766853412805,0.00562643536113927,0.003004005340453919,0.5497457250339819,0.04532330246618688,0.03433718772155736,0.05922228374633254,0.026709816008600007,0.03776151689291973,-6
123,0.0,320,5058,5303,Chengdu,24/09/2018,0,0.007103763443175315,-0.031898917313117336,0.008463124171903813,-0.0035209669680698052,-0.007750041272337027,0.09410569105691058,0.07173048866032955,0.03225632592776076,0.005327451164151342,-0.01488878887047207,-0.012336371243616251,-0.018409755838541875,-142
117,0.0,64,5718,6401,Shenzhen,24/09/2018,0,-0.0330429868292329,0.11020232884925729,-0.017810832547620503,-0.02559197820190895,0.0012911927484375862,-0.0369925213675214,0.5918891641434993,0.1408900585066109,0.040735055083980565,0.05385402289352914,0.02046525995800097,0.02826204469162019,27
513,1.0,162,4728,5044,Tokyo,01/10/2018,1,0.037445552529014825,0.06277097934152198,0.0753506507815665,-0.0050010123488233305,0.022701077909077494,-0.045159194282001325,0.466540506843389,-0.1642339368279769,0.05636483419954619,0.07650139074332041,0.04836500015430578,0.07150037839449709,245
7,0.0,183,44884,4291,Beijing,01/10/2018,0,0.006002376354711569,-0.021253110117393503,0.019873183480525858,-0.0012774791680157938,5.6856127313098526e-05,0.20608899297423888,0.049911816578483204,-0.005731922398589051,0.007634532338493094,-0.0010748874709710643,-0.0015047687724579761,-0.002352366638986844,-200
