match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
168273;Cincinnati Masters;2018;3;13/08/2018;M;H;R32;3;6364;16;2017;33215;32;1966;;112;64;43;93;75;37;33;14;16;7;3;4;5;12;8;16;10;0;11;11
168274;Cincinnati Masters;2018;3;13/08/2018;M;H;R32;3;4291;60;1857;5670;29;2139;;74;36;34;64;56;26;33;14;12;3;20;4;7;2;0;4;0;0;10;11
168275;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;4914;50;1955;3819;2;2408;;72;36;38;62;54;28;34;10;11;2;10;4;1;5;0;7;0;0;9;10
168276;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;5902;48;1909;4526;151;2098;;82;42;36;63;51;26;31;13;9;4;3;0;1;6;0;8;0;0;9;10
168277;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;6387;18;2124;5216;3;2264;;136;59;65;96;99;48;56;23;22;29;19;4;2;2;1;4;1;0;16;16
168278;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;4728;6;2129;5663;11;2112;;76;27;35;55;46;20;30;11;6;9;3;2;2;2;0;5;0;0;9;9
168279;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;11547;27;2056;5220;7;2189;;161;63;54;106;93;53;47;20;20;8;4;5;5;6;0;7;1;0;16;15
168280;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;4894;55;1933;5793;13;2003;;76;25;38;63;54;16;26;16;11;1;2;4;2;6;0;10;1;0;9;9
168281;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;5763;5;2123;4920;10;2336;;139;60;54;82;86;41;40;10;15;10;4;3;1;2;2;5;5;0;13;14
168282;Cincinnati Masters;2018;3;13/08/2018;M;H;R16;3;33215;32;1979;5670;29;2142;;102;51;42;85;63;38;36;14;11;2;12;8;8;5;0;7;1;0;11;11
168283;Cincinnati Masters;2018;3;13/08/2018;M;H;QF;3;4526;151;2103;3819;2;2409;;136;60;50;111;90;39;42;34;30;3;7;2;1;7;0;9;0;0;16;16
168284;Cincinnati Masters;2018;3;13/08/2018;M;H;QF;3;5216;3;2270;5663;11;2122;;120;48;56;75;92;37;42;15;19;9;6;2;2;1;7;2;8;0;12;12
168285;Cincinnati Masters;2018;3;13/08/2018;M;H;QF;3;5793;13;2012;5220;7;2195;;103;51;32;78;61;35;28;10;15;6;7;4;1;4;0;7;2;0;11;11
168286;Cincinnati Masters;2018;3;13/08/2018;M;H;QF;3;5670;29;2148;4920;10;2341;;151;64;60;109;94;49;39;18;23;21;5;9;0;10;5;14;8;0;15;16
168287;Cincinnati Masters;2018;3;13/08/2018;M;H;SF;3;5663;11;2137;3819;2;2412;RET;62;36;32;57;45;25;24;13;9;1;9;4;2;4;0;4;0;0;7;7
168288;Cincinnati Masters;2018;3;13/08/2018;M;H;SF;3;5220;7;2200;4920;10;2346;;152;60;61;90;96;41;44;14;15;12;8;4;4;4;9;8;12;0;14;14
168289;Cincinnati Masters;2018;3;13/08/2018;M;H;F;3;3819;2;2416;4920;10;2352;;84;45;35;77;53;30;25;15;14;11;4;4;2;3;0;6;1;0;10;10
168944;Tour Finals;2018;49;12/11/2018;F;H;RR;3;5442;9;2192;6219;8;2144;;84;37;47;63;66;26;31;9;12;0;3;6;2;6;4;9;4;0;8;9
168945;Tour Finals;2018;49;12/11/2018;F;H;RR;3;5442;9;2179;4728;6;2158;;64;22;28;49;36;11;23;10;5;2;10;2;0;7;0;12;0;0;6;7
168946;Tour Finals;2018;49;12/11/2018;F;H;RR;3;6219;8;2157;4728;6;2170;;108;41;44;71;72;33;40;18;16;5;13;3;4;6;0;7;0;0;10;11
168947;Tour Finals;2018;49;12/11/2018;F;H;RR;3;3819;3;2382;5442;9;2167;;87;32;36;56;68;25;28;13;20;4;2;4;4;0;1;2;2;0;10;11
168948;Tour Finals;2018;49;12/11/2018;F;H;RR;3;6219;8;2146;3819;3;2365;;66;32;22;64;38;18;19;16;13;1;4;3;0;3;0;7;0;0;9;8
168949;Tour Finals;2018;49;12/11/2018;F;H;RR;3;4728;6;2180;3819;3;2369;;77;30;29;55;50;22;23;8;13;10;3;2;1;2;3;6;4;0;10;9
168950;Tour Finals;2018;49;12/11/2018;F;H;RR;3;4544;10;2075;5220;7;2154;;134;68;53;104;89;50;47;18;20;17;6;6;3;8;4;11;5;0;15;16
168951;Tour Finals;2018;49;12/11/2018;F;H;RR;3;4544;10;2066;644;5;2157;;81;37;48;60;64;27;41;15;9;10;18;1;2;0;1;1;1;0;10;11
168952;Tour Finals;2018;49;12/11/2018;F;H;RR;3;5220;7;2163;644;5;2165;;126;47;53;91;84;33;40;19;15;8;8;4;4;3;3;5;5;0;12;12
168953;Tour Finals;2018;49;12/11/2018;F;H;RR;3;4544;10;2057;4920;1;2405;;73;45;30;65;43;30;26;8;11;13;6;2;1;6;0;9;0;0;10;9
168954;Tour Finals;2018;49;12/11/2018;F;H;RR;3;5220;7;2152;4920;1;2408;;95;44;31;77;53;35;28;15;20;8;3;2;0;6;0;8;0;0;10;10
168956;Tour Finals;2018;49;12/11/2018;F;H;SF;3;3819;3;2375;644;5;2172;;95;37;43;65;65;29;38;17;14;3;7;0;1;0;2;2;3;0;12;12
168957;Tour Finals;2018;49;12/11/2018;F;H;SF;3;4728;6;2175;4920;1;2417;;75;33;27;60;39;23;23;7;9;4;6;3;1;5;0;9;0;0;8;8
168958;Tour Finals;2018;49;12/11/2018;F;H;F;3;4920;1;2421;644;5;2190;;80;34;33;57;46;25;26;8;7;1;10;1;3;2;0;6;1;0;10;9
168313;Winston Salem;2018;342;20/08/2018;B;H;R32;3;26009;392;1799;5438;34;1956;;119;52;44;93;76;35;34;18;18;9;9;5;5;9;1;11;1;0;10;10
168314;Winston Salem;2018;342;20/08/2018;B;H;R32;3;5801;61;1822;36222;243;1668;;88;49;36;75;57;33;32;11;12;7;4;4;2;8;0;10;0;0;10;10
168315;Winston Salem;2018;342;20/08/2018;B;H;R32;3;5016;35;1973;6107;76;1860;;137;57;61;104;107;46;45;20;22;20;7;9;7;3;7;7;11;0;17;16
168316;Winston Salem;2018;342;20/08/2018;B;H;R32;3;4311;50;1898;11769;47;1879;;66;30;27;59;51;24;23;10;14;6;8;3;0;3;0;7;1;0;10;9
168317;Winston Salem;2018;342;20/08/2018;B;H;R32;3;6051;22;1924;5515;52;1886;;68;33;29;56;61;23;21;13;22;3;5;3;1;2;2;4;2;0;9;10
168318;Winston Salem;2018;342;20/08/2018;B;H;R32;3;26007;70;1888;5922;32;1869;;63;35;27;67;45;22;20;14;14;3;2;3;0;8;2;12;2;0;9;8
168320;Winston Salem;2018;342;20/08/2018;B;H;R32;3;45106;43;1911;6407;57;1924;;91;39;31;73;59;24;24;15;13;2;7;4;7;11;2;15;3;0;9;9
168321;Winston Salem;2018;342;20/08/2018;B;H;R32;3;5420;96;1804;5805;118;1708;;102;40;43;64;77;26;32;12;15;1;4;4;7;4;9;8;10;0;10;9
168322;Winston Salem;2018;342;20/08/2018;B;H;R16;3;5367;45;1902;5793;12;2008;;96;41;51;89;68;33;37;18;10;8;5;9;1;5;5;7;5;0;10;10
168323;Winston Salem;2018;342;20/08/2018;B;H;R16;3;26414;60;1906;11176;23;2027;;108;46;51;79;79;35;41;19;15;2;3;5;3;4;2;6;3;0;13;14
168324;Winston Salem;2018;342;20/08/2018;B;H;R16;3;6134;89;1800;6364;16;2013;;91;36;37;63;62;29;32;13;18;4;5;8;3;3;0;5;0;0;12;12
168325;Winston Salem;2018;342;20/08/2018;B;H;R16;3;44494;85;1814;5438;34;1961;;84;43;30;64;55;32;25;7;17;4;5;4;2;2;0;4;0;0;10;10
168326;Winston Salem;2018;342;20/08/2018;B;H;R16;3;36222;243;1708;6107;76;1874;;105;44;45;79;71;35;39;18;17;3;2;1;3;0;0;0;0;0;12;12
168327;Winston Salem;2018;342;20/08/2018;B;H;R16;3;5515;52;1897;11769;47;1890;;55;24;30;51;51;15;25;11;11;3;6;8;3;3;3;7;3;0;8;8
168328;Winston Salem;2018;342;20/08/2018;B;H;R16;3;5922;32;1880;5978;56;1905;;92;42;41;65;68;27;32;16;17;6;5;2;2;2;3;4;4;0;10;11
168329;Winston Salem;2018;342;20/08/2018;B;H;R16;3;5805;118;1735;6407;57;1933;;95;31;32;69;63;22;24;14;16;3;5;4;4;8;3;13;4;0;10;9
168330;Winston Salem;2018;342;20/08/2018;B;H;QF;3;11176;23;2032;5793;12;2014;;80;33;43;57;55;24;30;10;7;0;2;0;0;1;2;5;3;0;10;9
168331;Winston Salem;2018;342;20/08/2018;B;H;QF;3;6364;16;2017;5438;34;1967;;64;30;27;55;44;16;23;11;12;3;7;1;2;5;4;9;4;0;7;8
168332;Winston Salem;2018;342;20/08/2018;B;H;QF;3;11769;47;1900;6107;76;1880;;106;47;53;78;89;35;36;9;19;11;5;2;8;5;8;10;10;0;12;13
168333;Winston Salem;2018;342;20/08/2018;B;H;QF;3;5978;56;1914;6407;57;1937;;98;42;45;75;74;36;36;13;15;9;9;3;2;2;1;4;2;0;11;11
168334;Winston Salem;2018;342;20/08/2018;B;H;SF;3;5793;12;2024;5438;34;1977;;87;43;38;50;71;27;27;2;17;3;5;0;4;2;6;5;7;0;9;10
168335;Winston Salem;2018;342;20/08/2018;B;H;SF;3;6107;76;1891;6407;57;1946;;64;22;23;52;39;11;19;11;10;0;5;5;1;7;1;12;1;0;7;7
168336;Winston Salem;2018;342;20/08/2018;B;H;F;3;5438;34;1989;6407;57;1955;;84;37;33;63;62;28;29;12;14;8;8;2;7;6;1;8;1;0;10;10
168387;US Open;2018;6;27/08/2018;G;H;R128;5;4914;43;1950;11485;89;1803;RET;147;62;48;96;102;42;36;13;27;5;8;9;6;1;6;7;10;0;16;17
168388;US Open;2018;6;27/08/2018;G;H;R128;5;5209;91;1767;4752;25;2023;;103;33;50;67;81;26;38;12;19;10;10;6;5;2;2;7;2;0;12;13
168389;US Open;2018;6;27/08/2018;G;H;R128;5;20265;125;1727;6284;17;1967;;151;72;69;109;110;46;47;15;24;2;15;1;5;6;3;11;5;0;16;16
168390;US Open;2018;6;27/08/2018;G;H;R128;5;4022;106;1702;4570;93;1887;RET;163;57;48;107;98;41;34;21;23;3;8;7;7;4;4;9;8;0;16;16
168391;US Open;2018;6;27/08/2018;G;H;R128;5;4716;107;1822;5303;68;1826;;114;35;47;74;85;23;33;14;24;10;4;12;2;5;8;12;10;0;12;13
168392;US Open;2018;6;27/08/2018;G;H;R128;5;4291;59;1843;5793;12;2013;;112;47;48;84;76;31;38;15;19;5;4;6;0;1;1;7;2;0;14;14
168393;US Open;2018;6;27/08/2018;G;H;R128;5;11553;120;1747;4921;14;2069;;193;85;62;130;123;59;49;17;33;8;10;4;7;5;5;10;8;0;20;21
168394;US Open;2018;6;27/08/2018;G;H;R128;5;47169;1229;1500;5349;55;1888;;109;56;32;87;58;25;29;15;17;0;6;0;3;10;1;17;2;0;12;12
168395;US Open;2018;6;27/08/2018;G;H;R128;5;11483;135;1788;5055;84;1865;;158;59;67;107;108;38;55;24;17;2;11;7;3;1;2;8;6;0;19;19
168396;US Open;2018;6;27/08/2018;G;H;R128;5;5564;104;1752;11176;23;2023;RET;158;58;69;104;103;40;44;15;19;8;5;11;1;3;7;10;11;0;15;16
168397;US Open;2018;6;27/08/2018;G;H;R128;5;5420;95;1787;6387;30;2118;;140;71;74;105;129;50;55;16;26;8;25;8;14;3;12;8;15;0;19;19
168398;US Open;2018;6;27/08/2018;G;H;R128;5;6012;96;1777;5718;75;1902;;149;81;61;121;108;49;48;17;20;0;13;6;6;8;6;14;10;0;16;17
168399;US Open;2018;6;27/08/2018;G;H;R128;5;10580;140;1790;5324;56;1932;;185;89;87;155;151;58;64;34;27;5;21;12;8;7;5;14;12;0;22;23
168400;US Open;2018;6;27/08/2018;G;H;R128;5;6401;177;1848;3819;2;2401;;112;64;55;110;82;29;43;27;13;0;14;4;3;9;8;15;9;0;13;13
168401;US Open;2018;6;27/08/2018;G;H;R64;5;5565;88;1816;4742;1;2420;;120;38;55;70;75;23;46;16;10;12;5;3;2;2;4;7;5;0;13;14
168402;US Open;2018;6;27/08/2018;G;H;R64;5;32068;121;1782;11547;26;2056;;126;59;48;96;83;42;43;18;20;7;12;3;4;8;4;12;4;0;15;15
168403;US Open;2018;6;27/08/2018;G;H;R64;5;6044;18;1911;5918;37;1879;;172;76;54;113;119;54;44;17;41;7;11;3;7;4;2;8;4;0;19;21
168404;US Open;2018;6;27/08/2018;G;H;R64;5;3893;94;1774;5539;66;1921;;128;45;48;87;77;24;34;15;21;2;8;6;4;3;6;10;7;0;13;13
168405;US Open;2018;6;27/08/2018;G;H;R64;5;5438;31;1986;6219;9;2105;;214;92;76;151;143;72;61;28;43;12;15;7;6;5;5;10;6;0;26;25
168406;US Open;2018;6;27/08/2018;G;H;R64;5;6172;98;1718;26007;74;1894;RET;132;58;51;90;87;38;33;11;19;4;10;4;4;8;10;13;14;0;13;14
168407;US Open;2018;6;27/08/2018;G;H;R64;5;4311;51;1906;33215;28;1979;;227;95;98;181;174;72;75;42;40;7;18;8;12;13;15;18;20;0;27;28
168408;US Open;2018;6;27/08/2018;G;H;R64;5;4868;46;1944;4728;5;2124;;117;41;51;75;86;29;43;22;18;9;18;3;5;5;0;9;0;0;14;14
168409;US Open;2018;6;27/08/2018;G;H;R64;5;6031;72;1858;5216;3;2258;;116;44;55;86;75;32;47;19;13;11;20;6;1;5;0;9;0;0;14;15
168410;US Open;2018;6;27/08/2018;G;H;R64;5;4913;382;2285;4269;32;1955;;203;62;84;112;133;43;55;21;22;5;9;6;9;3;9;10;15;0;20;20
168411;US Open;2018;6;27/08/2018;G;H;R64;5;6134;97;1808;6418;20;2040;;150;46;48;76;99;35;37;13;31;4;5;5;1;1;2;5;3;0;14;15
168412;US Open;2018;6;27/08/2018;G;H;R64;5;26578;15;2032;6407;36;1975;;168;55;53;112;94;40;45;27;25;4;8;6;2;6;5;12;8;0;19;19
168413;US Open;2018;6;27/08/2018;G;H;R64;5;11769;42;1904;4544;11;2070;;218;101;107;157;146;85;90;32;25;21;38;2;1;9;4;11;5;0;27;28
168414;US Open;2018;6;27/08/2018;G;H;R64;5;11787;67;1882;5571;62;1924;;178;75;70;116;123;50;51;20;26;8;3;5;4;7;11;12;14;0;18;18
168415;US Open;2018;6;27/08/2018;G;H;R64;5;4467;40;1937;5670;24;2145;;126;68;49;86;85;44;40;11;23;0;17;2;5;3;2;6;2;0;14;15
168416;US Open;2018;6;27/08/2018;G;H;R64;5;44830;139;1836;4526;101;2113;;201;70;69;133;136;46;50;35;38;11;6;7;4;7;7;12;11;0;22;22
168417;US Open;2018;6;27/08/2018;G;H;R64;5;27835;109;1717;5220;7;2196;;79;35;38;70;57;15;31;14;11;3;13;6;1;6;2;14;2;0;10;10
168418;US Open;2018;6;27/08/2018;G;H;R64;5;26011;44;1951;45106;45;1916;;159;68;61;110;109;46;45;12;26;10;11;9;4;6;6;14;9;0;18;18
168419;US Open;2018;6;27/08/2018;G;H;R64;5;3898;60;1932;5515;58;1897;;178;66;75;122;147;50;62;23;33;12;22;15;15;4;4;11;8;0;21;22
168420;US Open;2018;6;27/08/2018;G;H;R64;5;4894;49;1933;5663;10;2135;;174;60;65;113;128;38;50;25;33;6;6;9;6;7;11;14;13;0;19;19
168421;US Open;2018;6;27/08/2018;G;H;R64;5;44494;85;1827;6029;13;2019;;171;66;74;118;114;41;52;17;19;2;3;11;10;14;8;23;11;0;17;17
168422;US Open;2018;6;27/08/2018;G;H;R64;5;4789;39;2053;5442;19;2153;RET;78;36;33;50;57;20;21;7;15;3;2;4;1;1;5;5;6;0;9;8
168423;US Open;2018;6;27/08/2018;G;H;R64;5;5044;54;1877;4259;34;1973;;149;66;50;129;93;39;37;29;31;8;12;16;3;9;0;17;2;0;17;18
168424;US Open;2018;6;27/08/2018;G;H;R64;5;3917;131;1881;644;4;2182;;109;47;41;79;73;34;33;12;22;5;10;2;3;0;1;5;2;0;14;14
168425;US Open;2018;6;27/08/2018;G;H;R64;5;5801;61;1827;4920;6;2368;;166;79;81;129;114;51;57;21;19;11;6;4;3;9;2;16;3;0;18;19
168426;US Open;2018;6;27/08/2018;G;H;R64;5;11485;89;1830;4752;25;2028;;148;56;85;88;127;41;66;19;21;4;8;1;5;3;12;5;12;0;15;16
168427;US Open;2018;6;27/08/2018;G;H;R64;5;4570;93;1895;6284;17;1972;;198;77;68;143;132;61;52;24;32;23;10;6;8;8;6;15;9;0;22;20
168428;US Open;2018;6;27/08/2018;G;H;R64;5;5793;12;2020;5303;68;1843;RET;187;92;68;138;118;49;52;27;26;8;7;3;6;15;4;22;9;0;20;21
168429;US Open;2018;6;27/08/2018;G;H;R64;5;4921;14;2073;5349;55;1891;;160;55;63;97;101;34;42;15;24;5;4;6;5;2;1;11;5;0;17;17
168430;US Open;2018;6;27/08/2018;G;H;R64;5;11176;23;2027;5055;84;1878;;166;60;64;102;107;34;39;15;21;2;5;4;4;6;6;15;12;0;15;15
168431;US Open;2018;6;27/08/2018;G;H;R64;5;5718;75;1912;6387;30;2121;;167;77;70;126;122;51;57;25;29;16;14;8;12;9;4;14;6;0;18;20
168432;US Open;2018;6;27/08/2018;G;H;R64;5;5324;56;1941;3819;2;2402;;117;57;55;102;95;36;41;22;25;6;5;11;5;4;4;9;6;0;16;16
168433;US Open;2018;6;27/08/2018;G;H;R32;5;11547;26;2060;4742;1;2421;;263;116;89;174;144;81;63;28;34;22;0;9;3;8;6;13;11;0;24;26
168434;US Open;2018;6;27/08/2018;G;H;R32;5;5539;66;1929;5918;37;1895;;166;76;78;119;124;57;54;20;24;18;3;5;4;4;6;8;10;0;21;19
168435;US Open;2018;6;27/08/2018;G;H;R32;5;26007;74;1902;6219;9;2114;;199;69;74;138;132;54;56;32;28;13;18;7;6;9;6;14;10;0;21;20
168436;US Open;2018;6;27/08/2018;G;H;R32;5;33215;28;1989;4728;5;2130;;223;84;103;142;146;64;77;31;26;13;11;8;1;4;7;7;9;0;24;25
168437;US Open;2018;6;27/08/2018;G;H;R32;5;4269;32;1978;5216;3;2260;;180;69;69;108;101;47;55;16;15;10;12;2;2;1;0;5;2;0;16;18
168438;US Open;2018;6;27/08/2018;G;H;R32;5;6407;36;1991;6418;20;2045;;128;46;55;94;90;27;40;24;20;8;7;8;2;7;4;13;6;0;14;15
168439;US Open;2018;6;27/08/2018;G;H;R32;5;5571;62;1936;4544;11;2077;;206;104;108;153;144;72;90;31;18;4;34;0;5;11;3;13;3;0;23;24
168440;US Open;2018;6;27/08/2018;G;H;R32;5;4526;101;2117;5670;24;2151;;129;60;53;95;88;43;46;22;21;6;14;1;4;2;1;5;1;0;17;15
168441;US Open;2018;6;27/08/2018;G;H;R32;5;45106;45;1931;5220;7;2198;;240;96;97;172;161;65;71;36;25;4;14;9;9;20;6;28;13;0;25;25
168442;US Open;2018;6;27/08/2018;G;H;R32;5;5515;58;1913;5663;10;2140;;134;55;48;113;88;36;35;21;23;2;8;7;6;9;4;16;7;0;16;14
168443;US Open;2018;6;27/08/2018;G;H;R32;5;6029;13;2025;5442;19;2162;;198;88;72;149;119;49;53;31;20;0;6;9;5;13;7;21;11;0;20;19
168444;US Open;2018;6;27/08/2018;G;H;R32;5;644;4;2186;4259;34;1983;;189;75;92;117;135;45;62;19;22;9;5;7;3;4;10;12;13;0;20;19
168445;US Open;2018;6;27/08/2018;G;H;R32;5;4752;25;2034;4920;6;2369;;131;66;52;97;83;40;39;11;20;10;3;4;2;7;5;12;5;0;13;13
168446;US Open;2018;6;27/08/2018;G;H;R32;5;6284;17;1982;5303;68;1868;;218;84;105;158;160;61;74;42;30;16;12;8;3;4;4;8;9;0;23;26
168447;US Open;2018;6;27/08/2018;G;H;R32;5;5055;84;1899;5349;55;1913;;168;75;72;131;104;52;41;18;19;3;6;4;2;15;4;24;9;0;18;18
168448;US Open;2018;6;27/08/2018;G;H;R32;5;6387;30;2127;3819;2;2404;;104;57;61;94;92;36;53;22;15;13;16;2;1;6;4;10;4;0;14;15
168449;US Open;2018;6;27/08/2018;G;H;R16;5;5918;37;1913;4742;1;2424;;199;72;77;128;118;50;58;28;25;8;7;8;3;10;5;16;7;0;21;20
168450;US Open;2018;6;27/08/2018;G;H;R16;5;4728;5;2138;6219;9;2120;;157;74;45;108;91;53;41;15;30;7;7;2;4;6;0;9;0;0;17;16
168451;US Open;2018;6;27/08/2018;G;H;R16;5;6418;20;2056;5216;3;2264;;125;51;55;78;69;29;44;14;7;6;9;1;1;9;0;15;1;0;13;13
168452;US Open;2018;6;27/08/2018;G;H;R16;5;5670;24;2163;4544;11;2085;;188;84;66;128;113;66;57;22;27;18;20;5;1;11;4;15;6;0;23;22
168453;US Open;2018;6;27/08/2018;G;H;R16;5;5663;10;2146;5220;7;2202;;144;63;46;94;101;38;38;17;26;4;12;2;6;3;5;8;7;0;16;15
168454;US Open;2018;6;27/08/2018;G;H;R16;5;4259;34;2004;5442;19;2170;;136;56;51;87;88;36;40;13;20;7;5;3;5;5;3;11;5;0;14;15
168455;US Open;2018;6;27/08/2018;G;H;R16;5;5303;68;1890;4920;6;2373;;120;43;50;80;75;30;39;15;14;4;9;5;1;1;0;6;1;0;14;14
168456;US Open;2018;6;27/08/2018;G;H;R16;5;3819;2;2408;5349;55;1928;;215;84;91;173;144;68;68;42;32;13;8;10;1;8;8;11;11;0;23;24
168457;US Open;2018;6;27/08/2018;G;H;QF;5;6219;9;2133;4742;1;2425;;289;98;110;170;167;70;74;40;32;18;3;4;4;12;7;17;13;0;28;26
168458;US Open;2018;6;27/08/2018;G;H;QF;5;4544;11;2101;5216;3;2270;;211;89;76;145;121;63;68;31;29;26;14;4;4;8;3;11;3;0;21;22
168459;US Open;2018;6;27/08/2018;G;H;QF;5;5220;7;2213;5442;19;2177;;248;80;88;137;159;58;62;34;37;19;6;7;4;4;7;9;13;0;26;25
168460;US Open;2018;6;27/08/2018;G;H;QF;5;5349;55;1956;4920;6;2374;;169;79;57;115;86;51;42;15;19;3;1;4;4;16;1;20;2;0;14;15
168461;US Open;2018;6;27/08/2018;G;H;SF;5;4742;1;2429;5216;3;2278;RET;121;53;43;71;65;32;30;7;12;4;2;1;0;8;0;12;2;0;10;11
168462;US Open;2018;6;27/08/2018;G;H;SF;5;5442;19;2193;4920;6;2376;;143;62;50;101;78;37;40;20;20;2;3;2;2;13;2;17;2;0;13;14
168463;US Open;2018;6;27/08/2018;G;H;F;5;5216;3;2298;4920;6;2384;;196;57;74;89;118;38;50;16;26;6;1;1;2;3;4;7;6;0;14;17
168988;Adelaide;2019;86;31/12/2018;B;H;R32;3;26007;49;1904;6031;63;1830;;144;72;73;123;117;57;58;27;26;22;8;4;4;9;4;10;4;0;17;17
169017;Doha;2019;309;31/12/2018;B;H;R32;3;4259;34;1993;4606;71;2054;;102;42;43;73;73;33;33;14;17;3;6;4;1;2;1;4;2;0;11;11
168987;Adelaide;2019;86;31/12/2018;B;H;R32;3;5801;61;1835;5349;38;1928;;153;63;68;106;98;44;49;20;15;12;8;4;2;13;3;18;5;0;15;15
169016;Doha;2019;309;31/12/2018;B;H;R32;3;3893;109;1760;4269;28;2000;;89;40;36;69;54;21;30;14;6;2;9;1;0;7;0;11;2;0;9;10
169044;Pune;2019;325;31/12/2018;B;H;R32;3;4664;82;1821;5528;97;1796;;150;51;69;106;109;38;49;27;19;1;7;8;0;2;5;6;8;0;17;16
168986;Adelaide;2019;86;31/12/2018;B;H;R32;3;6401;75;1915;5763;19;2082;;79;33;43;47;76;21;37;7;12;1;9;1;6;0;6;3;7;0;9;10
169015;Doha;2019;309;31/12/2018;B;H;R32;3;4659;134;1820;6051;20;1890;;82;58;42;79;56;34;35;9;6;6;5;3;3;8;1;11;1;0;9;9
169014;Doha;2019;309;31/12/2018;B;H;R32;3;17199;249;1500;5539;58;1901;;107;53;48;82;66;32;36;12;11;3;5;1;1;6;0;9;2;0;10;11
168985;Adelaide;2019;86;31/12/2018;B;H;R32;3;44830;102;1823;6020;185;1664;;90;45;43;75;58;35;39;14;10;6;12;4;0;0;0;1;0;0;11;11
169043;Pune;2019;325;31/12/2018;B;H;R32;3;4716;96;1810;6354;132;1792;;117;61;64;81;90;41;49;11;13;3;9;2;6;1;1;4;3;0;14;15
168984;Adelaide;2019;86;31/12/2018;B;H;R32;3;5515;57;1945;4868;40;1918;;99;41;52;74;87;32;40;22;21;10;15;2;4;4;2;6;3;0;14;15
169013;Doha;2019;309;31/12/2018;B;H;R32;3;5166;42;1914;5571;48;1934;;95;38;58;61;77;26;40;11;9;3;3;2;1;2;6;5;8;0;10;11
169042;Pune;2019;325;31/12/2018;B;H;R32;3;5422;110;1672;11553;103;1739;;74;32;39;63;48;23;34;12;5;2;5;2;0;1;1;5;2;0;11;10
169041;Pune;2019;325;31/12/2018;B;H;R32;3;6134;73;1800;4326;847;1882;;93;32;39;56;66;22;25;8;16;3;6;6;2;1;5;5;7;0;9;10
169012;Doha;2019;309;31/12/2018;B;H;R32;3;5663;22;2129;5564;116;1806;;138;70;66;109;104;47;44;21;21;11;6;2;3;5;3;7;5;0;16;15
168983;Adelaide;2019;86;31/12/2018;B;H;R32;3;5978;62;1884;6387;35;2094;;128;77;80;113;119;60;63;24;24;27;44;3;3;5;1;5;2;0;18;18
169011;Doha;2019;309;31/12/2018;B;H;R32;3;26414;54;1873;5131;24;2038;;69;28;34;45;51;17;27;7;12;4;3;1;2;0;2;3;2;0;8;9
169040;Pune;2019;325;31/12/2018;B;H;R32;3;6315;120;1797;5324;52;1930;;87;50;44;70;79;38;37;9;18;5;18;1;3;2;7;4;7;0;11;10
168982;Adelaide;2019;86;31/12/2018;B;H;R32;3;5370;67;1878;5670;18;2104;;47;30;29;43;38;16;27;2;5;4;18;1;0;4;0;8;0;0;7;8
168530;Metz;2018;243;17/09/2018;B;H;R16;3;6282;155;1592;4893;166;1766;;57;35;27;57;44;20;25;7;9;1;5;2;2;8;1;12;1;0;7;8
168557;St. Petersburg;2018;322;17/09/2018;B;H;R16;3;5034;77;1797;6051;22;1900;;95;49;43;86;70;39;36;13;12;11;11;2;2;11;0;14;2;0;12;12
168531;Metz;2018;243;17/09/2018;B;H;R16;3;44830;108;1842;5918;31;1916;;129;72;58;105;110;54;46;17;28;13;12;1;5;6;0;9;2;0;16;17
168558;St. Petersburg;2018;322;17/09/2018;B;H;R16;3;5055;87;1894;6407;35;1986;;83;35;41;55;68;22;32;10;12;0;5;0;7;2;4;5;5;0;9;10
168532;Metz;2018;243;17/09/2018;B;H;R16;3;5367;45;1896;5442;12;2185;;94;38;42;69;75;30;33;14;19;8;5;2;0;0;3;2;4;0;10;11
168559;St. Petersburg;2018;322;17/09/2018;B;H;R16;3;5515;50;1916;6219;8;2129;;94;43;40;79;71;31;32;19;15;5;10;4;5;4;3;6;4;0;11;11
168560;St. Petersburg;2018;322;17/09/2018;B;H;QF;3;33215;34;1990;5364;65;1981;;123;58;47;93;84;40;36;21;23;7;3;3;1;3;2;6;4;0;15;15
168533;Metz;2018;243;17/09/2018;B;H;QF;3;5564;103;1790;5420;107;1818;;102;45;53;74;78;31;41;13;12;4;7;1;1;6;7;9;9;0;11;11
168534;Metz;2018;243;17/09/2018;B;H;QF;3;4752;25;2033;4467;39;1947;;94;39;36;60;64;29;29;6;15;7;4;3;2;1;1;4;2;0;10;10
