p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff,elo_rating_diff
694,1.0,87,4269,5420,Australian Open,14/01/2019,1,0.02134441754125871,0.06711380594020033,0.020462087199741463,0.005158445056711147,0.02237993108026204,0.03594024313491678,0.2529396986404078,0.08287624315247968,0.01510731661773701,0.05514588722546232,0.04122777820169704,0.06030433228217347,194
394,1.0,115,5131,5349,Australian Open,14/01/2019,0,0.03032427305802532,0.016075155408536657,0.01593409108404953,0.0105729720660801,0.014293566093337429,-0.019576252482895573,-0.08358371145264973,0.0065751120925647,0.029173051249706372,0.020856991130044356,0.021099748030068533,0.031429963196124455,152
74,0.0,148,6401,11547,Australian Open,14/01/2019,0,0.028995987115101762,-0.10679894821427272,0.015492073713398558,0.0058251253178319695,-0.014842864410588241,0.027027027027027084,-0.5531140260899996,-0.05645914537753269,-0.023490946559637016,-0.055303518437967325,-0.03430291920596745,-0.04947839312013547,-199
524,0.0,84,4677,26578,Australian Open,14/01/2019,1,0.029812526767590497,-0.028130429034116222,-0.05739294462592193,0.01591014766391774,-0.00011037189757734378,0.13813158851326796,0.1022789223814824,0.003875814914930803,-0.01485929993136581,-0.03297201108050141,-0.01225584506571853,-0.01706186341658367,-172
14,0.0,137,5868,5918,Australian Open,14/01/2019,0,-0.09832581990749556,0.06387005569149418,-0.008042510818833504,-0.015958125772562504,-0.007145649425888689,0.09541188738269035,0.3977197139768854,0.02458011141598071,-0.0007885657959586512,0.012519852188549563,-0.0012676740051417723,-0.003438273584012941,-289
587,0.0,108,4789,26007,Australian Open,14/01/2019,0,0.052037465411580386,-0.00347122328600602,0.006435033445261806,0.01641579227240919,0.015614469102283146,0.10122089721749,-0.003608366660642237,0.060345020676061734,-0.027069649814605135,0.01255328431281455,0.019124120852001436,0.028969076585223748,121
812,1.0,66,3819,5543,Australian Open,14/01/2019,1,0.029264619217014065,0.08355735582070012,0.08581526756079139,0.01357320250170635,0.039496709254328466,0.053702045081355454,0.2386869687004612,-0.17452204203711205,0.02984430508994884,0.0905289179726898,0.07157335552123173,0.10410212047439614,476
90,-1.0,533,26011,4728,Australian Open,14/01/2019,1,-0.03996616583329282,-0.05478046306493578,-0.013498786971115728,0.0011842757879809707,-0.015159793868797289,-0.08405253283302055,-0.37121299161235444,-0.0007450448363409967,-0.03897176600640706,-0.0479829192687643,-0.03147844985779086,-0.04679864348078333,-281
62,0.0,599,11415,4311,Australian Open,14/01/2019,1,0.036862632736527234,-0.021099379093609705,-0.03326617281263522,-0.00696554676991723,-0.01067650581889612,-0.06979374225860308,0.0319262412216233,0.006155071043606131,-0.0030978355916714273,-0.018154642509300656,-0.016721398817399424,-0.025120189279217886,-165
455,0.3333333333333333,340,5763,4654,Australian Open,14/01/2019,0,0.017248855893214676,0.03191135025819469,-0.004935725847325045,-9.680166938441648e-05,0.00701567808682757,0.00924369747899162,0.07902066403135588,0.04190813001439983,0.020774894654619236,0.02130595977848282,0.014509478876240045,0.021209158109098403,171
25,0.0,57,24021,5333,Australian Open,14/01/2019,0,-0.06067099069567572,0.14594187438309447,0.08802173876352337,-0.04525743337898036,0.007251148568791832,-0.16140350877192977,1.0191006089803396,0.052653899000865145,0.1506711965157762,0.11241462707748273,0.04601121922999751,0.06715719369850237,-27
760,0.0,431,4606,4894,Australian Open,14/01/2019,0,-0.016228205750047353,0.05858142475125694,0.03671557760961386,0.011118223216667222,0.022974348863390892,-0.012761020881670526,0.11652753654312631,-0.02561556214305341,0.0056938224998608344,0.04579679174618034,0.0386177398273127,0.056915014962847565,218
117,0.0,205,6031,6029,Australian Open,14/01/2019,1,-0.024814889041671506,0.038979446702936404,0.005012946531688156,-0.032273537467401914,-0.015559196659010954,0.04819678966020441,0.2426889128771375,0.03838219132651399,0.033877643110980626,0.020949198108023537,-0.005070156219181221,-0.011324339359378363,-163
60,0.0,58,45106,5953,Australian Open,14/01/2019,0,0.010770504188571839,-0.02229249137730882,0.04611288630659088,0.0004550463385841752,0.002516220378931844,-0.08333333333333331,-0.16608565646912332,-0.17794297050060995,0.016422309791484624,0.007044818008089204,0.005140660337237979,0.007499864346673379,117
171,-1.0,857,5044,4742,Australian Open,14/01/2019,1,-0.0743390753198323,-0.0180397986423233,-0.11698591609814785,-0.03574059897042581,-0.04751731992410502,0.04208206241001189,0.22431522830638612,0.25745498637853637,-0.001786841630591618,-0.06779049683390781,-0.07006421922095518,-0.10353109580433362,-521
90,0.0,904,33215,4920,Australian Open,14/01/2019,1,-0.07890646746185503,0.014007834845006895,-0.031212871694590083,-0.03807585777348199,-0.03230546958037639,-0.06012782694198632,0.1617319116722481,0.21802845032953969,0.038058036394406525,-0.01935270516570453,-0.03871351778862453,-0.057428562939186516,-416
124,0.0,356,6407,5663,Australian Open,14/01/2019,1,0.006776055637345735,0.009841551760543132,-0.010138594686714075,-0.01383284381660943,-0.00886436161426829,0.03896339253352665,0.15227743436935193,0.02791037688026593,0.02403084956375845,0.00302205759969687,-0.006654281025767095,-0.01081078621691256,-28
580,-1.0,276,4921,5793,Australian Open,14/01/2019,1,-0.04328512714712773,-0.009256903276036232,-0.031197822033313227,0.0061185988498833055,-0.004770325892098137,-0.06536731634182913,-0.057623969011228515,0.17334439285085745,-0.010495853346757844,-0.02559900449505248,-0.014060222849532455,-0.01948040564516916,77
330,0.0,536,5303,5442,Australian Open,14/01/2019,1,-0.002121301448288593,-0.012992497393121805,-0.03806190594475961,-0.011155634379464874,-0.015388464897480136,-0.08673677069199459,0.0005503913894325252,-0.037424505702139066,-0.0012206355518117329,-0.0232109915236679,-0.023080074434571052,-0.03436662590313278,-287
264,0.0,12,644,6095,Australian Open,14/01/2019,0,0.03327637508946113,0.038268418899130796,0.04366767117627357,0.031695657753872286,0.03791358930218325,-0.02651515151515149,-0.058229628397677424,0.03131214161237372,-0.030758996985567832,0.04765089772067299,0.051891009024683965,0.07934655547454528,454
129,0.0,450,5718,5670,Australian Open,14/01/2019,0,-0.03860666936743029,-0.06591021795094776,-0.03746110814993164,-0.006836626475313912,-0.025718497921818684,-0.02599483204134373,-0.43252029875989806,0.06939081051139667,-0.028166252153035365,-0.06441630600825665,-0.04756806448306994,-0.07125293248357067,-177
215,0.0,78,6418,5922,Australian Open,14/01/2019,1,-0.0055550452126482686,0.04608211767748327,0.029985034910801622,-0.0017053198029823857,0.01190623512385458,0.12462731067382227,0.054271528847799955,-0.011489661207175345,0.025904525457721372,0.039008684376235725,0.02556348760502747,0.03730336457325333,222
197,0.0,7,6284,45438,Australian Open,14/01/2019,0,-0.014857949973578477,0.01664403612581744,0.056706862107974154,0.028118899272189246,0.029379968876773077,-0.2371283538796229,-0.09984724221573626,-0.10892026219751105,-0.012349577820623625,0.030461416775656613,0.03770624486878926,0.05858031604784586,189
686,0.3846153846153846,694,5220,4269,Australian Open,14/01/2019,1,-0.10811258684708092,0.0582517329475738,0.021749420865972202,-0.0018980444922876982,0.005400322433874893,-0.04219003369153346,0.27912015011414504,-0.10458638082261124,0.013823496738980645,0.020437381182935255,0.012888127015774131,0.018539336690647563,162
394,0.3333333333333333,148,5131,11547,Australian Open,14/01/2019,1,0.05267388161875175,-0.05283748375114239,0.023140470231233223,0.014270438287334097,0.004753756422838928,-0.028741939909452563,-0.44768570653207485,-0.06481432017829708,-0.014345123403953663,-0.014484316993685797,-0.000762478736133998,-0.00021387870635170697,-29
137,0.0,84,5918,26578,Australian Open,14/01/2019,1,0.04101414599549136,-0.08378918451021045,-0.03161808260131754,0.010776749848534828,-0.011804552859511763,0.16649287452207168,-0.25893525282400315,0.13550760788226496,-0.010913561863615806,-0.05471424107426859,-0.030345865847940134,-0.04393749122573376,-45
108,-1.0,812,26007,3819,Australian Open,14/01/2019,1,-0.048588034091644694,-0.048918496427465596,-0.07952211592811348,-0.022648155941181414,-0.03908582366836433,-0.10673234811165849,0.03810761187102407,0.0970258279411362,0.012162133993525281,-0.07183989719437234,-0.06455184181690021,-0.09448805313555375,-421
1,0.0,45,44856,44494,Monte Carlo Masters,15/04/2019,0,-0.09228971962616828,0.0104113996782349,-0.05636098981077148,-0.059681305691943964,-0.05793631584973313,-0.6666666666666666,-0.1764623760993997,0.40485829959514175,0.06243705941591138,-0.0371663673835857,-0.059729138658045855,-0.09684767307552966,-315
707,1.0,142,4269,5718,Monte Carlo Masters,15/04/2019,1,0.08013033034603356,-0.03251528495112366,-0.005508207564407619,0.029138986306049275,0.018162924028358396,0.057075124011395084,-0.2731546178049232,0.01328861743475851,-0.021591149680110444,-0.005194555812905066,0.01534989642966933,0.023944430493144216,36
649,0.0,86,4526,6051,Monte Carlo Masters,15/04/2019,0,-0.08704347514948385,0.0542336249467108,0.050233907384969134,0.01607701051435062,0.023113188559145126,0.05582828680976104,0.1842876947614593,-0.011080189752831981,0.02320921071209392,0.03584281496080022,0.03463454041948694,0.05191982547515084,198
173,0.0,694,5539,5220,Monte Carlo Masters,15/04/2019,1,0.08475839064159951,-0.07511589552015874,-0.009681334676521991,-0.006352034234534898,-0.014875191531372511,0.05481334643767383,-0.3053814122590357,-0.03785573221110988,0.0044072016788753166,-0.03189356490000472,-0.026041892689358026,-0.03824559913453962,-202
37,0.0,280,44825,644,Monte Carlo Masters,15/04/2019,1,0.01852897619781413,-0.029588161453618644,-0.025296174325793563,0.002622614590725658,-0.006871678307032836,-0.004826254826254817,-0.037529102135843706,0.05219404798056487,0.015495511320506083,-0.0240092926368779,-0.014920648780386181,-0.021386678046152352,-233
229,0.0,45,6418,44494,Monte Carlo Masters,15/04/2019,0,-0.005459451978964802,0.041086505957155905,0.031938151757684774,-0.010199848641225695,0.005460631723342102,-0.1295487627365356,0.13581993618291266,-0.023443128706286592,0.010507943220308014,0.03663721314467294,0.0187715876911414,0.026437364503447247,241
142,0.0,550,5718,5442,Monte Carlo Masters,15/04/2019,0,-0.019548061522391635,0.03349582790321404,-0.016969078506577362,-0.03444687082256115,-0.0203208121952676,-0.09838668373879639,0.431675466070097,0.09124175988068603,0.03173127538124232,0.009365376608415299,-0.015864021074848633,-0.02508149421414585,-213
24,-1.0,161,32068,11547,Monte Carlo Masters,15/04/2019,1,-0.000966590128884115,-0.018496567718274237,0.0016695451928612215,-0.01745634935318019,-0.015447111008894399,-0.0031055900621117516,-0.18400207171800265,-0.024272613715991848,0.030143769274204035,-0.01077315644275001,-0.018600469798679298,-0.0282295057959302,-249
92,0.0,59,5902,11787,Monte Carlo Masters,15/04/2019,1,-0.08010425339972804,0.002952072848675158,0.03054300501109003,0.006593673979999104,0.004197503105427325,0.13061901252763453,-0.017794540229885025,-0.02525502873563218,-0.015940766550522678,-0.0025297735041621694,0.002341898362871575,0.004063900475836921,98
857,0.8888888888888888,760,4742,4606,Australian Open,14/01/2019,1,0.10209692215625998,-0.05195871483299297,0.0446533071567119,0.021584545817486145,0.016050489943814306,-0.009918319719953383,-0.37501436031922486,-0.06021840527141872,-0.017387051584394242,0.003670916873167007,0.017139806960509096,0.025255462690653152,314
536,-0.7647058823529411,904,5442,4920,Australian Open,14/01/2019,0,-0.040497117550508666,-0.025035571441857862,-0.028558934936705915,-0.014473877227687448,-0.02089828405854466,0.0791341962752608,-0.1505923855165069,0.04369948421879119,0.00597905857094283,-0.033584607661285015,-0.03318778396541,-0.048058484888972464,-180
450,1.0,197,5670,6284,Australian Open,14/01/2019,1,0.07205893491855386,0.07631197797802514,0.03757995510877943,-0.00919493136693017,0.019773352814996703,0.013953750705019696,0.5513347337640797,-0.03932179324535584,0.04330774858316211,0.07811151223648893,0.04644347694202061,0.06891658086955887,158
84,0.0,394,26578,5131,Australian Open,14/01/2019,1,-0.08116853770263333,0.058252910450178885,-0.005629331595652043,-0.024118634790381344,-0.010190968667745381,-0.10381919265168005,0.3033432480895175,0.04120427732586329,0.009501985714932881,0.018305804389669444,-0.0031111318912074304,-0.005812830400711885,-62
197,0.0,904,6284,4920,Australian Open,14/01/2019,1,-0.09324464801857135,-0.0005244772436259204,-0.047697131724638187,-0.03345403776003786,-0.035648803854219535,0.005918422352994002,0.1694597975551132,0.10714170149582872,0.02263115558291029,-0.03793807301597418,-0.04830041487975373,-0.07139211077601204,-395
857,1.0,84,4742,26578,Australian Open,14/01/2019,1,0.10557092777428867,-0.029386628455746466,0.0458110393036375,0.03903263530953838,0.03267898816623627,0.10912929932766574,-0.2923046699181713,-0.07313284437787307,-0.020071536028982817,0.018039901607969533,0.03855866932661406,0.05707253691750791,323
857,-0.08000000000000003,904,4742,4920,Australian Open,14/01/2019,0,0.0325067692822989,-0.012567215967247747,0.01648202370315144,0.0004647027223436684,0.0012565914417680402,0.018842742226949205,-0.1743350253594902,-0.043928109964630147,-0.0026021581119418657,0.0024057470741603026,0.0020275799625492086,0.002870449796503964,12
410,0.0,5,5070,5991,Bastad,15/07/2019,1,0.004812150174164365,0.04420627205962835,0.061961575143644976,-0.009337364623219657,0.011861401685649864,-0.34146341463414637,-0.024024626915612635,-0.02087934149769119,0.08068623577246137,0.051859742907121587,0.030319888972101527,0.04252237828390193,203
63,0.0,439,5801,4794,Newport,15/07/2019,1,-0.03844189402502052,0.025470499746057862,-0.018127309821316218,-0.005754617783238936,-0.0036070226601429,0.009147774523628638,0.1179603308867605,0.03586782290542731,0.002336690428079935,0.0009425071459810974,-0.0030579225410584665,-0.004812110637257842,68
11,0.0,530,5351,4677,Newport,15/07/2019,0,0.06355269583320866,-0.0872137642558184,0.07649922270835335,-0.016990924591472667,-0.018444903779283428,0.1137221269296741,-0.32580051419890144,0.04774234544817105,0.035809193727838085,-0.017340673637232684,-0.02228579368330935,-0.03433159822870535,-106
56,0.0,85,44494,6134,Bastad,15/07/2019,1,0.005022031451922482,-0.005630472586702795,-0.009371076247002008,-0.002389866038803312,-0.0033642316742715783,0.21323529411764708,0.06670216440248677,-0.068325466267557,0.019053026116141014,-0.006079064108030163,-0.00565633592988779,-0.008468930146833475,-14
53,0.0,202,34554,5986,Bastad,15/07/2019,1,0.012833153942641617,0.046629947722180654,0.015295961702377292,-0.017366019234455354,0.0004848432644635192,0.11554268634410608,0.1503465235859602,0.011882973926421098,0.041643323996265136,0.037890860643712054,0.015452976528436912,0.0205248414092567,49
22,0.0,17,22171,6095,Newport,15/07/2019,1,0.0115789747031112,0.02208082521721877,-0.06143704680290041,0.00825292420340662,0.002846206910346205,0.17914438502673802,0.2000192551026022,0.23057985366122022,-0.036768263183357575,-0.008793911471139393,-0.0008624538576736396,-0.000540987267732787,-5
21,0.0,440,5422,4716,Newport,15/07/2019,1,0.010170861155318733,0.005263938122719414,0.007254247808208603,-0.031758608321377335,-0.018672055541321453,-0.15768398268398282,0.013995854653289341,-0.0008440146149036043,-0.02424425707236455,0.007988400325004696,-0.0141696714578598,-0.023770207996372528,-98
24,0.0,213,10580,4326,Bastad,15/07/2019,1,0.03226310491219986,-0.019426237491630638,-0.029640778647401167,0.001510392445344455,-0.005716739195233744,0.09096244131455394,0.009928908294182859,0.10326358113462272,0.011495487752471,-0.017203691568527413,-0.010811914519521959,-0.015693299123182958,-70
125,-1.0,319,5058,4994,Newport,15/07/2019,0,-0.028419935605098368,-0.026813889745583186,0.015283887914989247,0.0018514432667510183,-0.004791468494404816,0.06016300940438868,-0.0576157248449522,0.028898092925928487,-0.005072115669738642,-0.01640734020650869,-0.010043985287108759,-0.014555896939757673,-21
437,0.0,19,5201,6184,Bastad,15/07/2019,0,-0.11882900250384609,0.1260769213860211,-0.019727721644816232,-0.017121903494202728,0.005918291313398161,0.21510297482837526,0.5528482258807759,0.17105022831050232,-0.0013780865362832406,0.05351334010692743,0.026133418236381933,0.036391436612724815,54
542,0.0,34,3333,5805,Newport,15/07/2019,1,0.057580316788820585,0.14644789079287646,0.08642927651091448,-0.03444887160667853,0.024022191520214897,0.0404818754069895,1.1327948775541758,-0.1453480640343906,0.0899300779671448,0.13929453793944502,0.06894725398419732,0.10484566633276649,138
16,0.0,28,6018,6214,Bastad,15/07/2019,0,0.016190729581033625,-0.06597429383917341,-0.10654608356338652,-0.01895224025639397,-0.04110891725299182,-0.1607142857142857,-0.11253354380426209,0.10901341752170482,-0.09455128205128205,-0.07915726517716282,-0.06476043261834624,-0.0981095054335568,-290
362,0.0,37,5303,6061,Bastad,15/07/2019,1,-0.0012051658758082118,0.01565785691593169,-0.011472646024891064,0.005800154834269655,0.005521637089338949,0.05592056144542329,0.011862658414382554,-0.029988211022693806,0.0017901352123405045,0.0048389849397791895,0.006868660970967,0.010639139774048852,150
314,0.0,11,5438,11127,Newport,15/07/2019,1,-0.04360414748756358,0.006891068115557841,0.04266442235095913,0.016736239929676988,0.014421392409391665,-0.10451650260567458,-0.061429756063851926,-0.17832216156450836,0.05125082136487369,0.00991014583552463,0.017472094249220138,0.02664638576520162,278
81,1.0,52,6315,11174,Bastad,15/07/2019,1,0.04681360732249484,0.01322158601465806,0.03567394851728761,-0.005188177832091467,0.0070460796857465535,-0.0432098765432099,0.02410515225072618,-0.07070883467509564,-0.014276648940895753,0.03130033442319591,0.01787347471939099,0.02611215659110444,149
341,0.0,38,6057,25609,Newport,15/07/2019,0,0.07656693807842607,-0.008902701225825704,0.039505155583021534,-0.024082099283060043,-0.007303555902436476,-0.10966198487420892,0.09395174787591709,-0.1898225385508893,0.05252287771637765,0.027128769975440226,0.0034001591616463767,0.003046670692380196,40
3,0.0,248,26327,5630,Bastad,15/07/2019,1,-0.035349859982808374,-0.019633778274471436,-0.08530860754787134,0.030143100103356524,-0.00011038364162363479,-0.24327956989247318,-0.10710994075049368,-0.04957208689927592,-0.13870523415977964,-0.05449377349026219,-0.020077263144271884,-0.024350673386905636,-134
42,0.0,330,6354,4659,Newport,15/07/2019,1,-0.0376399497924631,0.013887962796687914,-0.007017785374557772,-0.0007681178149775425,-0.0017363931131223476,-0.08095238095238094,0.13765289290251048,0.14118377489257755,0.014895658921060151,-0.003205620447748747,-0.0026466574097932516,-0.003973738262726401,-34
138,0.0,44,6031,5602,Newport,15/07/2019,1,-0.03163324219769348,-0.005159027770701652,0.009841871151420156,0.019406684203730484,0.011316740504864087,-0.06192358366271411,-0.09516882433351126,-0.04030000219299845,-0.02316739508936505,-0.005388048161511172,0.008399627582733049,0.01401863604221932,102
90,0.0,67,11769,5953,Bastad,15/07/2019,0,0.02996125332437949,0.017131899663372696,0.04373652818077367,-0.02272291194391074,-0.004194470910407033,0.0369817578772802,0.1861741464421796,-0.16314920134391953,0.03172653554631999,0.03363010693087609,0.008333394192625854,0.01090719498696524,44
184,0.0,12,5044,11762,Newport,15/07/2019,0,-0.05688858647960493,-0.00823201184348843,-0.021073971918510015,0.018237850784266096,0.003095101572225367,0.11050724637681159,-0.21500223914017014,0.09364084191670402,-0.10502165337113056,-0.026900385841845287,-0.006633177698934956,-0.008662535057579197,69
8,0.0,23,45046,44482,Bastad,15/07/2019,1,0.06200105607625983,-0.026273959794296364,-0.05423987776928946,-0.0030386094643122252,-0.01424339771342753,0.021739130434782594,0.019626653875364802,-0.01702842067394178,-0.04728180223930922,-0.026606868664410865,-0.02030211813548899,-0.029645478128723105,34
292,0.0,526,5793,4868,Bastad,15/07/2019,1,0.03784934935209339,-0.059139651342196564,0.015633779186942143,0.014212609853795244,0.0018712000198296552,0.03501484452315218,-0.3315857065513481,-0.18188186478118118,-0.04334376642068949,-0.02264201956624723,-0.006482142030613258,-0.008429409712451985,8
728,0.4285714285714286,410,4269,5070,Bastad,15/07/2019,1,0.0520357591738676,0.033185004009570473,-0.005534070164111671,0.005930757983231505,0.014014289192669893,0.051078799249530904,0.15218957710621517,0.10567115295911789,0.007515516858485838,0.02902288424292454,0.023738620677048405,0.03495364222615605,146
63,-1.0,382,5801,5166,Newport,15/07/2019,1,0.005735787820822735,0.047634642612785494,-0.0143723383683943,-0.012786905558056172,-0.00021353026186998747,-0.00531870688938757,0.2731447015644118,-0.03689252153994327,0.03274554233881466,0.024759533653590515,0.008728055570264848,0.011972628095534343,-58
12,0.0,248,6085,6418,Umag,15/07/2019,0,0.03810094208370485,-0.0815193891932029,-0.08497365831065828,0.0032374935606768185,-0.023485327954094415,-0.2782258064516129,-0.34366778270661846,0.012393281197748601,-0.03007518796992481,-0.07556229921671698,-0.04965927813053117,-0.07232480565604016,-299
85,0.0,202,6134,5986,Bastad,15/07/2019,0,-0.024374380056336187,0.03328980027536821,-0.0007863517226844308,-0.005517725194218892,0.001548444912248259,-0.038730343622597585,0.04314002828854316,0.04727862616770159,0.023795117157232593,0.016544114698035628,0.008171835682797168,0.011026389503816736,-35
22,0.0,530,22171,4677,Newport,15/07/2019,1,-0.00888197759523468,0.008934752037474958,-0.05252628166926371,-0.012454770768465462,-0.014523309093426251,0.06826758147512868,0.1671112411371929,0.24740784401459345,-0.017927395247374633,-0.01797883412547896,-0.0199580654981118,-0.03043360489394442,-82
92,1.0,440,11415,4716,Newport,15/07/2019,0,0.025044329325107806,0.011430203644881787,-0.012363991852448797,-0.003823988814410484,-0.00016990927779148013,-0.09298418972332023,0.1112941393048229,-0.003109005232794393,0.01313764077783397,0.007619604725072837,0.002871966495401501,0.0037956159106623533,99
679,0.0,24,4752,10580,Bastad,15/07/2019,1,-0.02196132839389231,0.06037978149487788,0.058739036007568746,0.00952552753697078,0.02630664804025984,-0.06743986254295531,0.11064514972207284,-0.08595804195804194,-0.004166483201972548,0.05551864403339635,0.04417794086796195,0.06504417157036713,188
113,0.0,241,25898,5571,Umag,15/07/2019,0,-0.05746829656991437,0.01954295244947546,-0.03902683206054225,0.012260291861468708,0.004351769001424199,0.02309697793118659,0.08331429195291135,0.17091712144568275,-0.002299413005510731,-0.01342693540715656,-0.0015890399753262785,-0.001166643545687851,-6
319,0.0,34,4994,5805,Newport,15/07/2019,0,0.03918814850183305,0.00951066556216651,0.0335178978678774,0.004450039595818245,0.01293595569209438,0.037248755301493686,0.09345324481627859,-0.19584774999623364,-0.0029585483389483747,0.02703880747103038,0.0210189419728547,0.031488847066848624,13
211,0.0,6,5370,50811,Umag,15/07/2019,1,-0.0017005807192843614,0.14139086014554092,-0.00044292875759760486,-0.008308328760959327,0.018468393616016043,0.15955766192733017,0.4752663622526636,0.05898021308980214,0.1098085152611542,0.08002728143448079,0.04995971424432771,0.07171895267352146,146
19,1.0,28,6184,6214,Bastad,15/07/2019,1,0.11851475712075998,-0.07092716400070564,-0.05096600016873365,0.011013405171776847,-0.008484374226543356,-0.2199248120300752,-0.11051532941943903,-0.04247879973907373,0.0161943319838056,-0.048511476024561295,-0.02665463862704126,-0.03749807085278445,-66
227,-0.3333333333333333,350,6196,4914,Umag,15/07/2019,0,0.030645165756533532,-0.019636766531837657,-0.01818883467515653,-0.0003421582213675167,-0.004653119099678582,0.00017621145374452363,0.05634686938948974,0.024443084258170544,-0.0005097233994010297,-0.01273475301028515,-0.008814965395926022,-0.013076911231652551,-47
52,-1.0,362,11174,5303,Bastad,15/07/2019,0,-0.010880470003902465,-0.01244645883760842,-0.02434942646462962,-0.009841264482056689,-0.013584389712034128,0.03867403314917128,0.029975077532114702,0.08707370692994199,0.009615700331426114,-0.01944894134781594,-0.01921083184973149,-0.02929020582987263,-233
11,0.0,38,11127,25609,Newport,15/07/2019,1,0.04972277101523159,0.02481578147437713,0.018608710831805986,-0.043749836138529674,-0.01736542030491861,0.031100478468899517,0.20244847990206083,0.09032170305379861,0.0072295805739514,0.03539608692881269,-0.0038245093843791156,-0.008353749209716987,-135
248,-0.3333333333333333,372,5630,4654,Bastad,15/07/2019,1,-0.001208231731735676,-0.01954148459243399,-0.002497264241117625,-3.35049401016807e-05,-0.004364620835669686,0.09543010752688169,-0.1736635156327188,0.051380166756136214,0.004293733710543313,-0.012994370684468737,-0.008916269121325315,-0.013027875624570424,-91
77,0.5,277,11485,3893,Umag,15/07/2019,1,0.015440348041412588,0.01672034987662685,0.019934676583845456,0.0004375079224435696,0.007722481653347435,0.04655633175488766,0.06987858339981118,0.03645212009436197,0.03836483474451369,0.021049035285594653,0.01456289664809346,0.021486543208038222,137
42,0.0,28,6354,44830,Newport,15/07/2019,0,-0.01659407526947021,-0.015045300452795396,-0.032442631542319245,0.004547676811128221,-0.005913098302227304,-0.19047619047619052,0.0815694943354518,0.10201713180436589,0.007292581628116301,-0.0260779533274913,-0.014615849394350955,-0.02153027651636308,-74
138,0.0,184,6031,5044,Newport,15/07/2019,1,-0.02581841042393107,-0.011596564869322146,0.051180289756329045,-0.00048823600198233397,0.002547115681656442,0.0018115942028985588,-0.03250907307702444,-0.12214762924702077,-0.0007136803604085307,0.008050482828356409,0.0051448572240998525,0.007562246826374082,39
1,0.0,501,25960,4868,Montpellier,04/02/2019,0,0.13737485463629717,-0.10431988061139352,0.11020535714285712,-0.02872048081778167,-0.024703534470137734,0.4970059880239521,-0.2577770680293836,-0.13663366336633664,-0.012936735037391456,-0.013527820813430624,-0.02731006898717947,-0.04224830163121229,-152
156,-0.3333333333333333,383,5539,5070,Cordoba,04/02/2019,0,0.03036066737535148,0.01530225023735654,0.004573686002504962,-0.0033343668061300846,0.0034503171288300383,0.06231170917855,0.12025876493475685,-0.03640631357467253,0.025421807473132718,0.01654176647631289,0.009239814698621895,0.013207399670182807,54
16,1.0,80,20265,5902,Sofia,04/02/2019,0,0.08846195148465286,-0.07011251642124128,-0.010026932980428116,-0.0030750428861595624,-0.013211756534247332,0.025000000000000022,-0.23139632107023414,-0.1284965034965035,-0.0037948754380979777,-0.031949485621013296,-0.024011318357381406,-0.035024528507172845,-156
705,-0.4545454545454546,604,4467,4541,Montpellier,04/02/2019,0,-0.04912149048494996,-0.07875753870305946,-0.012984625180743725,0.01983555136431958,-0.007725872051499216,0.01159644920388897,-0.3985863898495039,-0.0008493640964861715,-0.04126401330820151,-0.06271177048199594,-0.030312576261619706,-0.04287621911767636,-99
173,-1.0,399,5044,5131,Sofia,04/02/2019,1,-0.05044919199048403,0.009420206562201994,-0.0781093731581719,-0.020352833756361877,-0.025176852745226408,0.045576368667333,0.23549486684305818,0.22852886974187672,-0.012850260215809484,-0.03288201591592799,-0.035317986930500755,-0.05323484967228976,-237
28,0.0,208,5550,6029,Cordoba,04/02/2019,1,0.04377466244413486,-0.004351441015761903,-0.02172065407359519,-0.021573256077351277,-0.016079554532106077,0.05975274725274732,0.0636293949756559,0.10987549593970086,0.07178677662875987,-0.0035660440908454882,-0.015337294633026133,-0.02513930016819678,-269
697,0.0,112,4269,5644,Sofia,04/02/2019,1,0.0972109607280135,-0.046568371649528206,-0.015646505925195675,0.02808845879765043,0.014512304647453678,0.10610524697683954,-0.43903264005422127,0.0847428093899372,-0.03198007415479409,-0.01374520011026703,0.008993289586323117,0.014343258687383398,121
342,1.0,193,4654,4291,Cordoba,04/02/2019,0,0.0684093179960551,0.0019290010638982613,0.032317661281261234,0.008594060545259352,0.016429687951754146,-0.028906463048813724,0.13604689780103657,-0.03475771146782072,-0.021861905510161317,0.02948031229020176,0.025390620982186196,0.038074372835461105,72
89,0.0,422,5420,5201,Montpellier,04/02/2019,0,0.048193259840351166,-0.109930587565084,0.004122461418867018,0.009550533018084173,-0.01285086721456441,-0.0476596197880611,-0.5711824612903813,-0.10432319323955397,-0.03803315933447704,-0.05730559735463592,-0.0332369423290651,-0.04775506433655173,-117
203,1.0,507,6284,4570,Montpellier,04/02/2019,0,0.031105874927455424,-0.01063693291604606,-0.005533774874928898,-0.009551107165993611,-0.007229617345090755,0.009385839624566517,0.020575958646412262,0.011039662528038674,0.013681181784571894,-0.0011818561020312535,-0.006915669195256102,-0.010732963268024864,138
